,0,1
0,"[16, 16, 16, 16, 16, 16]",63.09875387824613
1,"[15, 16, 16, 16, 16, 16]",62.820659289265684
2,"[14, 16, 16, 16, 16, 16]",61.42851794093572
3,"[13, 16, 16, 16, 16, 16]",58.93501356874767
4,"[12, 16, 16, 16, 16, 16]",55.1767679180796
5,"[11, 16, 16, 16, 16, 16]",50.32067720784951
6,"[14, 16, 16, 16, 16, 16]",61.42851794093572
7,"[14, 15, 16, 16, 16, 16]",61.077714336287265
8,"[14, 14, 16, 16, 16, 16]",59.593931650093616
9,"[14, 13, 16, 16, 16, 16]",56.50940923492641
10,"[14, 12, 16, 16, 16, 16]",52.20106690288777
11,"[14, 14, 16, 16, 16, 16]",59.593931650093616
12,"[14, 14, 15, 16, 16, 16]",59.267161185125886
13,"[14, 14, 14, 16, 16, 16]",57.639750088011375
14,"[14, 14, 13, 16, 16, 16]",53.905813798540585
15,"[14, 14, 15, 16, 16, 16]",59.267161185125886
16,"[14, 14, 15, 15, 15, 16]",56.97110314263025
17,"[14, 14, 15, 14, 14, 16]",53.28354192025757
