,0,1
0,"[16, 16, 16, 16, 16, 16]",35.00494999640831
1,"[15, 16, 16, 16, 16, 16]",34.986483302588674
2,"[16, 16, 16, 16, 16, 16]",35.00494999640831
3,"[16, 15, 16, 16, 16, 16]",35.00110820574133
4,"[16, 14, 16, 16, 16, 16]",34.99651223934631
5,"[16, 15, 16, 16, 16, 16]",35.00110820574133
6,"[16, 15, 15, 16, 16, 16]",35.00130257737151
7,"[16, 15, 14, 16, 16, 16]",35.00130257737151
8,"[16, 15, 13, 16, 16, 16]",34.99583207039299
9,"[16, 15, 14, 16, 16, 16]",35.00130257737151
10,"[16, 15, 14, 15, 16, 16]",34.99449371402364
