,0,1
0,"[16, 16, 16, 16, 16, 16]",55.22479292132928
1,"[15, 16, 16, 16, 16, 16]",55.15032925090709
2,"[14, 16, 16, 16, 16, 16]",55.07114877788242
3,"[13, 16, 16, 16, 16, 16]",54.782944931456484
4,"[14, 16, 16, 16, 16, 16]",55.07114877788242
5,"[14, 15, 16, 16, 16, 16]",54.988119095400094
6,"[14, 16, 16, 16, 16, 16]",55.07114877788242
7,"[14, 16, 15, 16, 16, 16]",55.0061445331947
8,"[14, 16, 14, 16, 16, 16]",55.0061445331947
9,"[14, 16, 13, 16, 16, 16]",54.880046359420355
10,"[14, 16, 14, 16, 16, 16]",55.0061445331947
11,"[14, 16, 14, 15, 16, 16]",54.936979759506684
