,0,1,2,3,4,5
0,(0.0357666015625+0j),(0.0357666015625+0j),(0.0357666015625+0j),(0.0357666015625+0j),(0.0357666015625+0j),(0.0357666015625+0j)
1,(-0.043731689453125-0.0194091796875j),(-0.043731689453125-0.0194091796875j),(-0.043731689453125-0.0194091796875j),(-0.043731689453125-0.0194091796875j),(-0.04376220703125-0.0194091796875j),(-0.043701171875-0.0194091796875j)
2,(-0.079010009765625+0.01690673828125j),(-0.0789794921875+0.01690673828125j),(-0.0789794921875+0.01690673828125j),(-0.079010009765625+0.016876220703125j),(-0.07904052734375+0.01690673828125j),(-0.0789794921875+0.016845703125j)
3,(0.001220703125+0.0452880859375j),(0.001220703125+0.04522705078125j),(0.001220703125+0.045257568359375j),(0.001251220703125+0.04522705078125j),(0.001220703125+0.0452880859375j),(0.001220703125+0.0452880859375j)
4,(0.067962646484375-0.073150634765625j),(0.06793212890625-0.073150634765625j),(0.067962646484375-0.0731201171875j),(0.067962646484375-0.0731201171875j),(0.0679931640625-0.07318115234375j),(0.0679931640625-0.0732421875j)
5,(0.03424072265625+0.03729248046875j),(0.03424072265625+0.03729248046875j),(0.03424072265625+0.03729248046875j),(0.03424072265625+0.03729248046875j),(0.0341796875+0.037353515625j),(0.0341796875+0.037353515625j)
6,(0.0513916015625-0.02813720703125j),(0.0513916015625-0.0281982421875j),(0.0513916015625-0.02813720703125j),(0.051422119140625-0.02813720703125j),(0.0513916015625-0.02813720703125j),(0.0513916015625-0.028076171875j)
7,(0.0755615234375+0.01190185546875j),(0.0755615234375+0.01190185546875j),(0.0755615234375+0.01190185546875j),(0.075592041015625+0.011932373046875j),(0.0755615234375+0.01190185546875j),(0.0755615234375+0.011962890625j)
8,(-0.11175537109375-0.0357666015625j),(-0.111785888671875-0.035736083984375j),(-0.11175537109375-0.0357666015625j),(-0.11175537109375-0.035736083984375j),(-0.11181640625-0.0357666015625j),(-0.11181640625-0.0357666015625j)
9,(-0.048675537109375-0.028961181640625j),(-0.048675537109375-0.0289306640625j),(-0.048675537109375-0.0289306640625j),(-0.048675537109375-0.028961181640625j),(-0.04864501953125-0.0289306640625j),(-0.0487060546875-0.0289306640625j)
10,(0.067138671875+0.005279541015625j),(0.067138671875+0.00531005859375j),(0.067138671875+0.00531005859375j),(0.067138671875+0.0052490234375j),(0.067138671875+0.0052490234375j),(0.067138671875+0.0052490234375j)
11,(-0.01519775390625+0.00799560546875j),(-0.01519775390625+0.00799560546875j),(-0.01519775390625+0.00799560546875j),(-0.01519775390625+0.00799560546875j),(-0.01513671875+0.0079345703125j),(-0.01513671875+0.008056640625j)
12,(-0.04974365234375+0.04937744140625j),(-0.049774169921875+0.04937744140625j),(-0.04974365234375+0.049407958984375j),(-0.04974365234375+0.049407958984375j),(-0.04974365234375+0.04937744140625j),(-0.0498046875+0.04931640625j)
13,(0.03448486328125+0.01214599609375j),(0.034454345703125+0.01214599609375j),(0.03448486328125+0.01214599609375j),(0.03448486328125+0.01214599609375j),(0.034423828125+0.0120849609375j),(0.034423828125+0.01220703125j)
14,(0.083465576171875+0.024444580078125j),(0.08349609375+0.024444580078125j),(0.083465576171875+0.024444580078125j),(0.083465576171875+0.024444580078125j),(0.08343505859375+0.02447509765625j),(0.08349609375+0.0244140625j)
15,(-0.09381103515625-0.02227783203125j),(-0.093841552734375-0.022308349609375j),(-0.09381103515625-0.0223388671875j),(-0.0938720703125-0.022308349609375j),(-0.09381103515625-0.0223388671875j),(-0.0938720703125-0.0223388671875j)
16,(-0.072113037109375-0.02239990234375j),(-0.072113037109375-0.02239990234375j),(-0.0721435546875-0.02239990234375j),(-0.0721435546875-0.02239990234375j),(-0.0721435546875-0.02239990234375j),(-0.0721435546875-0.0224609375j)
17,(-0.121337890625-0.007171630859375j),(-0.121337890625-0.0072021484375j),(-0.121337890625-0.00714111328125j),(-0.121337890625-0.007171630859375j),(-0.121337890625-0.0072021484375j),(-0.121337890625-0.0072021484375j)
18,(0.017974853515625+0.050445556640625j),(0.017974853515625+0.0504150390625j),(0.0179443359375+0.050445556640625j),(0.017974853515625+0.050445556640625j),(0.0179443359375+0.05047607421875j),(0.0179443359375+0.0504150390625j)
19,(0.021484375-0.016204833984375j),(0.021453857421875-0.0162353515625j),(0.021484375-0.01617431640625j),(0.021453857421875-0.0162353515625j),(0.021484375-0.01617431640625j),(0.021484375-0.0162353515625j)
20,(-0.02081298828125+0.0859375j),(-0.020843505859375+0.0859375j),(-0.02081298828125+0.0859375j),(-0.02081298828125+0.085906982421875j),(-0.02081298828125+0.0859375j),(-0.020751953125+0.0859375j)
21,(-0.1259765625-0.0106201171875j),(-0.1259765625-0.0106201171875j),(-0.1259765625-0.0106201171875j),(-0.1259765625-0.0106201171875j),(-0.1259765625-0.0106201171875j),(-0.1259765625-0.0106201171875j)
