,0,1,2,3,4,5
0,(0.035797119140625+0j),(0.035888671875+0j),(0.03564453125+0j),(0.03564453125+0j),(0.03564453125+0j),(0.0361328125+0j)
1,(-0.043731689453125-0.0194091796875j),(-0.04388427734375-0.01934814453125j),(-0.0438232421875-0.019287109375j),(-0.043701171875-0.01953125j),(-0.04345703125-0.01953125j),(-0.0439453125-0.01953125j)
2,(-0.07891845703125+0.016845703125j),(-0.0789794921875+0.01690673828125j),(-0.0789794921875+0.0167236328125j),(-0.078857421875+0.01708984375j),(-0.0791015625+0.0166015625j),(-0.0791015625+0.0166015625j)
3,(0.001220703125+0.045166015625j),(0.001220703125+0.04522705078125j),(0.001220703125+0.04541015625j),(0.0009765625+0.04541015625j),(0.0009765625+0.04541015625j),(0.0009765625+0.044921875j)
4,(0.0679931640625-0.07318115234375j),(0.06793212890625-0.07305908203125j),(0.0679931640625-0.0731201171875j),(0.068115234375-0.0732421875j),(0.06787109375-0.0732421875j),(0.068359375-0.0732421875j)
5,(0.0343017578125+0.03717041015625j),(0.0341796875+0.037261962890625j),(0.0340576171875+0.037353515625j),(0.0341796875+0.037109375j),(0.03466796875+0.037109375j),(0.0341796875+0.037109375j)
6,(0.0513916015625-0.028167724609375j),(0.051361083984375-0.028076171875j),(0.0511474609375-0.0279541015625j),(0.051513671875-0.0283203125j),(0.0517578125-0.02783203125j),(0.0517578125-0.0283203125j)
7,(0.07550048828125+0.0118408203125j),(0.07562255859375+0.011962890625j),(0.0758056640625+0.0118408203125j),(0.075439453125+0.011962890625j),(0.07568359375+0.01171875j),(0.0751953125+0.01171875j)
8,(-0.111663818359375-0.0357666015625j),(-0.111785888671875-0.035797119140625j),(-0.11163330078125-0.03564453125j),(-0.11181640625-0.035888671875j),(-0.11181640625-0.03564453125j),(-0.111328125-0.0361328125j)
9,(-0.04864501953125-0.028961181640625j),(-0.04852294921875-0.02899169921875j),(-0.048583984375-0.028839111328125j),(-0.048583984375-0.029052734375j),(-0.048828125-0.02880859375j),(-0.048828125-0.029296875j)
10,(0.067138671875+0.005340576171875j),(0.067047119140625+0.00531005859375j),(0.06719970703125+0.005126953125j),(0.067138671875+0.00537109375j),(0.0673828125+0.0048828125j),(0.0673828125+0.0048828125j)
11,(-0.01513671875+0.00799560546875j),(-0.01513671875+0.008026123046875j),(-0.01519775390625+0.0078125j),(-0.01513671875+0.00830078125j),(-0.015625+0.0078125j),(-0.015625+0.0078125j)
12,(-0.04974365234375+0.04937744140625j),(-0.049774169921875+0.049468994140625j),(-0.04986572265625+0.04925537109375j),(-0.0498046875+0.049560546875j),(-0.0498046875+0.0498046875j),(-0.0498046875+0.0498046875j)
13,(0.034454345703125+0.01214599609375j),(0.03436279296875+0.0120849609375j),(0.034637451171875+0.01239013671875j),(0.0341796875+0.01220703125j),(0.0341796875+0.01220703125j),(0.0341796875+0.01171875j)
14,(0.083465576171875+0.02447509765625j),(0.083526611328125+0.024383544921875j),(0.083587646484375+0.024505615234375j),(0.08349609375+0.024658203125j),(0.08349609375+0.0244140625j),(0.0830078125+0.0244140625j)
