,0,1,2,3,4,5
0,(0.012664794921875+0j),(0.012664794921875+0j),(0.012664794921875+0j),(0.012664794921875+0j),(0.01263427734375+0j),(0.0126953125+0j)
1,(0.014862060546875+0.05072021484375j),(0.014862060546875+0.05072021484375j),(0.014862060546875+0.05072021484375j),(0.014862060546875+0.050750732421875j),(0.014862060546875+0.050750732421875j),(0.014892578125+0.05078125j)
2,(0.02783203125-0.05828857421875j),(0.02783203125-0.05828857421875j),(0.02783203125-0.05828857421875j),(0.02783203125-0.058258056640625j),(0.02783203125-0.05828857421875j),(0.02783203125-0.05828857421875j)
3,(-0.041656494140625+0.050933837890625j),(-0.041656494140625+0.0509033203125j),(-0.0416259765625+0.0509033203125j),(-0.041656494140625+0.0509033203125j),(-0.041656494140625+0.050933837890625j),(-0.04168701171875+0.05096435546875j)
4,(0.128692626953125-0.06103515625j),(0.128692626953125-0.06103515625j),(0.128692626953125-0.06103515625j),(0.128692626953125-0.06103515625j),(0.128692626953125-0.061065673828125j),(0.12872314453125-0.06103515625j)
5,(0.007080078125-0.03924560546875j),(0.007080078125-0.03924560546875j),(0.007110595703125-0.039215087890625j),(0.007110595703125-0.03924560546875j),(0.007110595703125-0.03924560546875j),(0.00714111328125-0.03924560546875j)
6,(-0.06829833984375+0.01861572265625j),(-0.06829833984375+0.01861572265625j),(-0.06829833984375+0.01861572265625j),(-0.068267822265625+0.01861572265625j),(-0.06829833984375+0.01861572265625j),(-0.06829833984375+0.01861572265625j)
7,(0.12872314453125-0.01483154296875j),(0.12872314453125-0.014801025390625j),(0.12872314453125-0.01483154296875j),(0.12872314453125-0.014801025390625j),(0.12872314453125-0.014801025390625j),(0.12872314453125-0.01483154296875j)
8,(0.03326416015625+0.080596923828125j),(0.03326416015625+0.080596923828125j),(0.03326416015625+0.080596923828125j),(0.03326416015625+0.080596923828125j),(0.03326416015625+0.080596923828125j),(0.03326416015625+0.08062744140625j)
9,(-0.022918701171875-0.071258544921875j),(-0.02288818359375-0.07122802734375j),(-0.022918701171875-0.07122802734375j),(-0.02288818359375-0.071258544921875j),(-0.022918701171875-0.07122802734375j),(-0.02294921875-0.0712890625j)
10,(-0.008026123046875+0.00970458984375j),(-0.008026123046875+0.00970458984375j),(-0.008026123046875+0.009674072265625j),(-0.008026123046875+0.00970458984375j),(-0.008026123046875+0.00970458984375j),(-0.008056640625+0.00970458984375j)
11,(0.015350341796875-0.0267333984375j),(0.015350341796875-0.0267333984375j),(0.015350341796875-0.0267333984375j),(0.015350341796875-0.0267333984375j),(0.015350341796875-0.0267333984375j),(0.015380859375-0.0267333984375j)
12,(0.01611328125+0.002471923828125j),(0.01611328125+0.002471923828125j),(0.01611328125+0.002471923828125j),(0.01611328125+0.002471923828125j),(0.01611328125+0.002471923828125j),(0.01611328125+0.00250244140625j)
13,(-0.062042236328125+0.146087646484375j),(-0.062042236328125+0.146087646484375j),(-0.06201171875+0.146087646484375j),(-0.062042236328125+0.146087646484375j),(-0.062042236328125+0.146087646484375j),(-0.06207275390625+0.1461181640625j)
14,(-0.023681640625+0.094512939453125j),(-0.023651123046875+0.094512939453125j),(-0.023681640625+0.094512939453125j),(-0.023681640625+0.094512939453125j),(-0.023651123046875+0.094512939453125j),(-0.023681640625+0.09454345703125j)
15,(-0.042877197265625-0.003173828125j),(-0.042877197265625-0.003173828125j),(-0.042877197265625-0.003173828125j),(-0.042877197265625-0.003173828125j),(-0.042877197265625-0.003173828125j),(-0.04290771484375-0.003173828125j)
16,(-0.022705078125-0.100067138671875j),(-0.022705078125-0.100067138671875j),(-0.022705078125-0.100067138671875j),(-0.022674560546875-0.100067138671875j),(-0.022705078125-0.100067138671875j),(-0.022705078125-0.10009765625j)
17,(-0.05804443359375+0.01055908203125j),(-0.05804443359375+0.01055908203125j),(-0.05804443359375+0.01055908203125j),(-0.058074951171875+0.01055908203125j),(-0.058074951171875+0.01055908203125j),(-0.05804443359375+0.01055908203125j)
18,(-0.070648193359375-0.015777587890625j),(-0.070648193359375-0.01580810546875j),(-0.070648193359375-0.01580810546875j),(-0.070648193359375-0.01580810546875j),(-0.070648193359375-0.015777587890625j),(-0.0706787109375-0.01580810546875j)
19,(-0.032806396484375-0.016998291015625j),(-0.0328369140625-0.016998291015625j),(-0.0328369140625-0.016998291015625j),(-0.032806396484375-0.016998291015625j),(-0.032806396484375-0.016998291015625j),(-0.0328369140625-0.01702880859375j)
