,0,1,2,3,4,5,6
0,(-0.73126220703125+0j),(-0.6468505859375+0j),(-0.29402923583984375+0j),(-0.3126335144042969+0j),(-0.11436653137207031+0j),(0.011425018310546875+0j),(-0.028122425079345703+0j)
1,(0.694854736328125+0j),(0.307037353515625+0j),(0.4613037109375+0j),(0.11893844604492188+0j),(0.07840347290039062+0j),(-0.06766986846923828+0j),(0.05337778478860855+0.07732699066400528j)
2,(0.527557373046875+0j),(0.053558349609375+0j),(0.129180908203125+0j),(0.01036834716796875+0j),(0.13721656799316406+0j),(-0.1257915496826172+0j),(-0.0797761008143425-0.046038027852773666j)
3,(-0.4898681640625+0j),(-0.72344970703125+0j),(-0.5526351928710938+0j),(-0.4259490966796875+0j),(-0.2137432098388672+0j),(8.944412497453735e-18-0.1460733413696289j),(0.050767574459314346-0.0008491179323755205j)
4,(-0.009124755859375+0j),(0.3330230712890625+0j),(0.12047576904296875+0j),(0.08390045166015625+0j),(-0.19826698303222656+0j),(-0.09913349151611328+0.06342411041259766j),(0.03242151439189911-0.04321540892124176j)
5,(-0.10101318359375+0j),(0.005950927734375+0j),(0.19677734375+0j),(0.037868499755859375+0j),(0.028662554385712642-0.028662554385712642j),(0.0893573879892809+0.06069483360356828j),(0.03876734897494316-0.006441788747906685j)
6,(0.303192138671875+0j),(0.29388427734375+0j),(0.3691558837890625+0j),(0.2640647888183594+0j),(-7.767213380555603e-18+0.1268482208251953j),(-0.09913349151611328-0.06342411041259766j),(-0.005867298226803541+0.01797841116786003j)
7,(0.57745361328125+0j),(-0.025360107421875+0j),(-0.0275726318359375+0j),(-0.001537322998046875+0j),(0.15005222159284917+0.1500522215928492j),(-0.08935738798928092+0.06069483360356826j),(0.015783211216330528+0.00392763689160347j)
8,(-0.812286376953125+0j),(0.086395263671875+0j),(-0.33123779296875+0j),(0.018604278564453125+0j),(0.009302139282226564-0.01828765869140625j),(0.007076705066612257-0.04872477771925393j),(-0.004888051655143499+0.06205947324633598j)
9,(-0.94329833984375+0j),(-0.1117095947265625+0j),(-0.22342681884765625+0j),(0.31630426087705793-0.13101751469167497j),(0.1277462395121058-0.13891507159644528j),(0.05776632446467193-0.03770604262978128j),(-0.04353443533182144-0.052691929042339325j)
10,(0.671539306640625+0j),(-0.0433349609375+0j),(-0.1084442138671875+0j),(0.08401316759809956-0.08401316759809956j),(0.0048512708509979505-0.07916189674710161j),(0.002225434215614307+0.03043711902784768j),(-0.03110784851014614-0.011923310346901417j)
11,(-0.13446044921875+0j),(-0.234527587890625+0j),(-0.29926300048828125+0j),(-0.04848067012346128+0.11704269132499631j),(-0.012213590582761958+0.06350298633688273j),(-0.101209028966664-0.06997991504743388j),(0.12462557107210159+0.0482613779604435j)
12,(0.524566650390625+0j),(0.4837646484375+0j),(0.04732513427734375+0j),(2.239592268032994e-18-0.0365753173828125j),(0.00930213928222656+0.01828765869140625j),(0.0022254342156143112-0.03043711902784768j),(0.051717232912778854-0.05020851641893387j)
13,(-0.99578857421875+0j),(-0.2866973876953125+0j),(-0.12104034423828125+0j),(-0.06081178185284631-0.14681262850121563j),(0.1389150715964453-0.1277462395121058j),(0.10120902896666402-0.06997991504743388j),(-0.05460723116993904-0.033973418176174164j)
14,(-0.109222412109375+0j),(0.3818359375+0j),(0.15897369384765625+0j),(-0.07431062589610365-0.07431062589610367j),(-0.004851270850997938-0.07916189674710161j),(0.0070767050666122495+0.04872477771925393j),(-0.021076133474707603+0.04228344187140465j)
15,(0.443084716796875+0j),(0.143646240234375+0j),(0.02449798583984375+0j),(0.024053488957937363+0.009963281348769145j),(0.06350298633688273-0.012213590582761946j),(-0.057766324464671934-0.0377060426297813j),(-0.11940672248601913-0.013965824618935585j)
16,(-0.54248046875+0j),(0.0587921142578125+0j),(-0.35282135009765625+0j),(-0.17641067504882812-0.2088165283203125j),(-0.12778426284923633-0.21913400885553835j),(-0.10507781000772204-0.11543667913318761j),(-0.0628957748413086-0.07303667068481445j)
17,(0.890533447265625+0j),(0.615570068359375+0j),(-0.15130217262079865+0.03009587334568873j),(-0.0865485609246654-0.03973736781989437j),(-0.035343950140755864+0.04280643818414211j),(-0.05447439483555049+0.023360625132688002j),(-0.04196380078792572+0.14421017467975616j)
18,(0.8028564453125+0j),(0.204803466796875+0j),(-0.06986613408090114+0.02893950028688637j),(-0.047391183235380364-0.015606802935976223j),(-0.08237135716620773-0.011739349410836864j),(-0.022706452841514298-0.10369732972235074j),(-0.0016303198644891381-0.06141388788819313j)
19,(-0.938812255859375+0j),(-0.3818206787109375+0j),(-0.14202707786439275+0.09489945943508814j),(-0.08899607306294635+0.020536965510134793j),(-0.07360483953034512+0.003914812081233897j),(0.019445813051454104-0.019130444694794628j),(-0.029431020841002464-0.09288609027862549j)
20,(-0.9490966796875+0j),(-0.092071533203125+0j),(0.15029363874111962-0.15029363874111962j),(-0.07915785064964453-0.22945148939076418j),(-0.048626412199591795+0.01031748053522584j),(-0.026246932862365575-0.012331346697800769j),(-0.049491796642541885-0.01977139711380005j)
21,(0.08282470703125+0j),(0.387603759765625+0j),(-0.10601747641209634+0.15866636614159593j),(0.015860660643153675+0.12535024418817858j),(-0.09457441248372131-0.022160157457080797j),(-0.035968764737247076-0.011515274631425862j),(0.05228825658559799-0.03663656488060951j)
22,(0.8782958984375+0j),(0.444427490234375+0j),(-0.028805196714126406+0.06954189657406887j),(-0.11735153109703511-0.007871895885697505j),(-0.0038674535251393568-0.03498017393082738j),(-0.02237947933722622+0.02264882723302661j),(0.004860915709286928+0.00040803602314554155j)
