,0,1,2,3,4,5,6
0,(-0.853118896484375+0j),(-0.0211181640625+0j),(0.36162567138671875+0j),(0.14373397827148438+0j),(0.045917510986328125+0j),(0.0759134292602539+0j),(-0.01586294174194336+0j)
1,(0.188720703125+0j),(0.16571044921875+0j),(-0.07649993896484375+0j),(-0.126312255859375+0j),(-0.24921035766601562+0j),(-0.10763931274414062+0j),(0.04841860383749008-0.006200902629643679j)
2,(0.9788818359375+0j),(0.1428375244140625+0j),(0.35107421875+0j),(0.156829833984375+0j),(0.10590934753417969+0j),(-0.02999591827392578+0j),(0.0020373063161969185-0.03618989512324333j)
3,(-0.31201171875+0j),(0.297119140625+0j),(-0.05619049072265625+0j),(-0.0827484130859375+0j),(0.033931732177734375+0j),(-8.668726350776018e-18+0.141571044921875j),(-0.10179857909679413-0.07532577961683273j)
4,(0.087921142578125+0j),(-0.2393798828125+0j),(0.01433563232421875+0j),(-0.051898956298828125+0j),(0.09781646728515625+0j),(0.048908233642578125-0.025460243225097656j),(0.07257254421710968+0.014775407500565052j)
5,(-0.251312255859375+0j),(-0.5706939697265625+0j),(-0.7367324829101562+0j),(-0.37210845947265625+0j),(0.08690208118243029-0.08690208118243029j),(0.08470370156410204-0.002198379618328236j),(-0.004775834269821644+0.017274903133511543j)
6,(0.47918701171875+0j),(0.1580810546875+0j),(0.01575469970703125+0j),(0.054988861083984375+0j),(3.117980537112893e-18-0.05092048645019531j),(0.048908233642578125+0.025460243225097656j),(-0.04821223393082619+0.03357503190636635j)
7,(0.37091064453125+0j),(0.0628509521484375+0j),(0.14858245849609375+0j),(0.15061187744140625+0j),(0.0825053219457738+0.08250532194577381j),(-0.08470370156410205-0.0021983796183282483j),(-0.0014753889990970492+0.024062884971499443j)
8,(0.19744873046875+0j),(0.4488983154296875+0j),(-0.07415771484375+0j),(0.21789169311523438+0j),(0.10894584655761719-0.03311729431152344j),(0.0957464890885569-0.04396084218360459j),(0.06680596619844437-0.013829311355948448j)
9,(0.9521484375+0j),(0.12261962890625+0j),(-0.17612457275390625+0j),(0.0460205800458236-0.019062348403256768j),(0.09277807642882752+0.1589031619562826j),(0.049398592092646486+0.0735116570057012j),(-0.09634732455015182-0.004133786074817181j)
10,(0.40582275390625+0j),(-0.23614501953125+0j),(-0.03741455078125+0j),(0.13735152167518236-0.13735152167518236j),(0.08254713161949662-0.054804390055685735j),(0.013199357469060286+0.010843547872081149j),(-0.01564241573214531-0.07993841916322708j)
11,(-0.3143310546875+0j),(-0.2156524658203125+0j),(-0.10930633544921875+0j),(0.010163276886466047-0.02453632089745933j),(0.006019107756465454-0.0118798479448802j),(0.0853915049505814-0.04337948433618102j),(-0.0388680063188076-0.01328988652676344j)
12,(-0.240081787109375+0j),(-0.5786590576171875+0j),(-0.118133544921875+0j),(4.055698847502803e-18-0.06623458862304688j),(0.10894584655761719+0.03311729431152344j),(0.013199357469060286-0.010843547872081152j),(-0.03609607368707657-0.027111515402793884j)
13,(0.26727294921875+0j),(0.2965850830078125+0j),(-0.00748443603515625+0j),(0.13953557281183143+0.33686867231582196j),(-0.15890316195628262-0.09277807642882753j),(-0.08539150495058141-0.04337948433618104j),(-0.04919051006436348-0.06015045568346977j)
14,(0.384002685546875+0j),(0.1799774169921875+0j),(0.0942230224609375+0j),(0.027742741563810885+0.027742741563810888j),(-0.08254713161949662-0.05480439005568574j),(0.0957464890885569+0.04396084218360459j),(0.033691782504320145+0.03061261959373951j)
15,(-0.555999755859375+0j),(0.0961761474609375+0j),(0.15264129638671875+0j),(0.0018749386264648611+0.0007766250076989282j),(-0.011879847944880203+0.006019107756465452j),(-0.0493985920926465+0.07351165700570121j),(0.025056764483451843-0.09646602720022202j)
16,(0.6180419921875+0j),(0.7443695068359375+0j),(-0.38274383544921875+0j),(-0.19137191772460935-0.26152801513671875j),(-0.05912677093959095-0.004502839022939631j),(-0.04720032969584424+0.010121399632822152j),(-0.01499795913696289+0.0707855224609375j)
17,(-0.10595703125+0j),(-0.3187103271484375+0j),(0.2375563834912213-0.04725290262638873j),(0.08963714049444514-0.17012840911024213j),(0.004673942834212276-0.16181119248834963j),(0.05127494221364151-0.08250118810006996j),(-0.12704864144325256+0.009511490352451801j)
18,(0.5447998046875+0j),(0.5593109130859375+0j),(-0.19238561981478164+0.07968873293283661j),(-0.05816738095900422+0.13164587274866774j),(-0.035273888452097536+0.024745638288583935j),(-0.011926441243746706-0.014624238655761783j),(-0.045618221163749695+0.01598837971687317j)
19,(-0.817840576171875+0j),(-0.4095001220703125+0j),(0.2937662221993909-0.19628831421588713j),(0.17642448331519622-0.053932369213178934j),(0.09787594159307074-0.0031911837117902936j),(-0.07931000438827968+0.04660099937942922j),(-0.04170234128832817-0.0013694091467186809j)
20,(-0.364776611328125+0j),(0.2680511474609375+0j),(-0.179403961245412+0.179403961245412j),(0.07311837584542745+0.2525223370908395j),(-0.1322451467850184-0.2570251761137791j),(-0.012672456162467295-0.11706584180343621j),(0.04929543286561966-0.016267968341708183j)
21,(-0.96441650390625+0j),(-0.90277099609375+0j),(0.09224605545963749-0.13805597818405374j),(-0.08028925482602059-0.15349397586645713j),(0.054196892942906014-0.06595921349078132j),(-0.0186123749572999-0.04281099182066714j),(-0.040689148008823395-0.0020460630767047405j)
22,(-0.166107177734375+0j),(-0.1265716552734375+0j),(0.05446593803993798-0.1314924063033909j),(-0.012380395945190855-0.08215459617149987j),(0.1069002344600838+0.02289349250690669j),(-0.1195726906225511-0.1399593343103429j),(0.002969959285110235+0.03712742403149605j)
23,(-0.491943359375+0j),(0.23431396484375+0j),(-0.01672538718029201+0.08408419949257737j),(0.019327399870945262+0.047550001789598347j),(-0.09142164285750581-0.019662770150552955j),(-0.02314822167011418-0.07280926790020592j),(-0.10655096173286438+9.547904483042657e-05j)
24,(-0.30615234375+0j),(-0.5972137451171875+0j),(3.2027944662454313e-17-0.5230560302734375j),(-0.1913719177246094+0.26152801513671875j),(-0.13224514678501845+0.25702517611377906j),(-0.11957269062255113+0.13995933431034285j),(-0.01789773441851139+0.011630931869149208j)
25,(-0.5587158203125+0j),(-0.4748687744140625+0j),(-0.05828210250233102-0.29300391559409555j),(0.18368198164412486+0.05691592186453799j),(0.06595921349078131-0.05419689294290601j),(0.023148221670114176-0.07280926790020592j),(-0.1060749888420105-0.008490537293255329j)
26,(0.70330810546875+0j),(0.16131591796875+0j),(0.0760508578967732+0.18360301256449887j),(-0.13164587274866774+0.05816738095900421j),(-0.1069002344600838+0.022893492506906667j),(-0.012672456162467323+0.1170658418034362j),(-0.07136045396327972-0.10638429969549179j)
27,(0.2703857421875+0j),(-0.002960205078125+0j),(0.059082744431001526+0.08842357578952927j),(-0.08661500452341277-0.16288689251560362j),(-0.01966277015055296-0.09142164285750583j),(0.018612374957299914-0.04281099182066713j),(0.09406312555074692-0.013130501843988895j)
28,(-0.300384521484375+0j),(0.3423919677734375+0j),(0.3256407129362669+0.32564071293626695j),(-0.07311837584542749+0.25252233709083943j),(-0.059126770939590956+0.004502839022939659j),(-0.011926441243746706+0.014624238655761799j),(0.023173948749899864+0.058736249804496765j)
29,(-0.00506591796875+0j),(-0.311553955078125+0j),(-0.25282456511167867-0.1689319735488605j),(-0.051763554662562244-0.16530970775035j),(0.16181119248834966-0.004673942834212269j),(0.07931000438827966+0.046600999379429256j),(0.07086440920829773-0.019609635695815086j)
30,(-0.630462646484375+0j),(0.0084686279296875+0j),(-0.07922672993031969-0.032816786039608845j),(-0.08215459617149987-0.012380395945190872j),(0.03527388845209754+0.02474563828858394j),(-0.04720032969584425-0.01012139963282214j),(-0.04923763498663902-0.04631129279732704j)
31,(0.88458251953125+0j),(0.2091064453125+0j),(0.05538018692218253+0.011015804086619322j),(0.04728946422230685-0.019956393199408035j),(-0.0031911837117903283+0.09787594159307078j),(-0.05127494221364152-0.08250118810007j),(0.06011844798922539+0.03841449320316315j)
32,(0.810882568359375+0j),(-0.832000732421875+0j),(-0.4160003662109375+0.06316375732421875j),(-0.30390348243067367+0.0245794326631154j),(0.0065451802298066575+0.061362120943328116j),(0.10853705463295038-0.04461539527999344j),(0.09177637100219727+0j)
33,(0.1427001953125+0j),(0.022899453244349256-0.002255399286147726j),(0.0010229917923477837-0.10699211495672165j),(0.1482770329349795-0.20050666687675484j),(0.07525468993003226-0.11989181235250317j),(-0.01169984491933243+0.032213589627989626j),(0.06011844798922539-0.03841449320316315j)
34,(-0.693206787109375+0j),(0.8199799545070404-0.16310415395485967j),(0.41140546565865127-0.07443593621766824j),(0.18220477069635405-0.24594082350758042j),(0.2105289290360941-0.150592911503315j),(-0.10199187440314372+0.10597751622332155j),(-0.04923763498663902+0.04631129279732704j)
35,(0.90625+0j),(-0.5829018890751614+0.17682135491940515j),(-0.2321834560731744+0.2837894030801985j),(-0.1879883200874835+0.1314377911131579j),(-0.09865437976869712+0.18431899160848242j),(-0.1521054019804928-0.0869545348493647j),(0.07086440920829773+0.019609635695815086j)
36,(-0.566680908203125+0j),(0.3023867183283554-0.1252526798130978j),(0.27227970857883044+0.2297019670685533j),(0.316993842890287+0.09814480922354084j),(-0.3104486626604803-0.03678268828021272j),(-0.20289828733237286-0.004229264970236336j),(0.023173948749899864-0.058736249804496765j)
37,(-0.89007568359375+0j),(0.28166952490349456-0.15055549771888666j),(0.1553645080631443-0.04809450676374513j),(0.0022323469250850048-0.039276957828251496j),(-0.005368716381537131-0.10863790421539365j),(0.010203631570230826-0.004038306879168049j),(0.09406312555074692+0.013130501843988895j)
38,(-0.16302490234375+0j),(0.2669898456008112-0.17839691137183392j),(0.14447730251349297-0.07276216291952982j),(0.23885308737583416-0.05524499949904958j),(-0.09534791200426543+0.02832415833974005j),(-0.10755037532810745-0.03255342330997639j),(-0.07136045396327972+0.10638429969549179j)
39,(-0.245208740234375+0j),(0.2381333624716232-0.1954309999691748j),(0.34943306576532873+0.18298675174158474j),(-0.009320439449910733+0.23720019210380694j),(0.025775979521998782+0.10056129045705756j),(-0.1045995973362256+0.01557234795176795j),(-0.1060749888420105+0.008490537293255329j)
40,(0.700347900390625+0j),(-0.17780170665242184+0.17780170665242184j),(-0.19180659865040978-0.014004891997987948j),(-0.11209688378026386+0.03858432466110335j),(0.009730137032374311+0.041649229486279964j),(0.08928729023719487+0.030405406154780077j),(-0.01789773441851139-0.011630931869149208j)
41,(-0.7069091796875+0j),(0.5262475051921451-0.6412344404085056j),(0.29553107407761126-0.294021218796788j),(-0.10025852498641069+0.14274786240497517j),(-0.08350300950231324+0.002323261425991874j),(-0.09883895885479957+0.0041444018521303375j),(-0.10655096173286438-9.547904483042657e-05j)
42,(-0.87811279296875+0j),(0.35665818547974715-0.5337766956908063j),(-0.04699592426594315-0.4174457107974926j),(0.2833416344698412-0.04079709685117833j),(0.1688444434420154+0.01916158282328019j),(-0.07955715320482054+0.011243823331499887j),(0.002969959285110235-0.03712742403149605j)
43,(-0.116973876953125+0j),(-0.04651676478658642+0.0870267458578615j),(-0.1437931841017926-0.020913820853882693j),(0.12384178970860435+0.09913341936763426j),(-0.11417490820728592+0.005965542278268801j),(-0.0018211404261384628-0.01533594935248634j),(-0.040689148008823395+0.0020460630767047405j)
44,(-0.917236328125+0j),(0.1295679119987332-0.3128046103957053j),(0.3617079772017436-0.03341234862147163j),(0.13155715784501248+0.04471413431145658j),(-0.12182702081263817-0.0030649048251766148j),(-0.09089285024354835-0.05878104792650119j),(0.04929543286561966+0.016267968341708183j)
45,(0.325897216796875+0j),(-0.008508863296597629+0.028049963149132894j),(-0.1508998142129743-0.03045940889275786j),(-0.0667474940182158-0.13810133955299142j),(0.08744724897657269+0.1111431262187357j),(-0.007488167238369092-0.06151986629593269j),(-0.04170234128832817+0.0013694091467186809j)
46,(-0.0240478515625+0j),(0.03980335534176105-0.20010498022875356j),(0.3332288722381754-0.03772783607856934j),(0.05434725241418965+0.07912026249773871j),(-0.05995867967445851-0.11449719102782577j),(-0.03093417056908983+0.055716143101324576j),(-0.045618221163749695-0.01598837971687317j)
47,(0.74835205078125+0j),(-0.06392441703530513+0.6490354980880183j),(-0.3680739446651502+0.29141363246602914j),(-0.3521916061231762-0.08720233481109665j),(-0.10242358345331087-0.23418285881060108j),(0.17266299251466838-0.09493541621494177j),(-0.12704864144325256-0.009511490352451801j)
48,(0.870697021484375+0j),(-7.735329322922468e-18+0.1263275146484375j),(-0.4160003662109375-0.06316375732421875j),(-0.11209688378026386-0.038584324661103335j),(-0.12182702081263821+0.0030649048251765905j),(-0.03093417056908988-0.05571614310132456j),(-0.01499795913696289-0.0707855224609375j)
49,(-0.531463623046875+0j),(-0.02085346965965369-0.21172883062729556j),(0.04188923096651566+0.09845634313823286j),(-0.17183146439609406-0.030044498616790295j),(-0.11114312621873568-0.0874472489765727j),(-0.17266299251466832-0.09493541621494186j),(0.025056764483451843+0.09646602720022202j)
50,(0.573822021484375+0j),(0.002830976810262114+0.014232281519523195j),(0.3435417498479241-0.23827343932095907j),(0.04079709685117827-0.2833416344698412j),(0.059958679674458455-0.11449719102782571j),(-0.09089285024354833+0.05878104792650115j),(0.033691782504320145-0.03061261959373951j)
51,(-0.00115966796875+0j),(0.1185349769288126+0.39075745124099187j),(-0.3510399829578623+0.10590804001416881j),(-0.15766728237429645-0.01747145622016856j),(-0.234182858810601-0.10242358345331101j),(0.007488167238369158-0.06151986629593266j),(-0.04919051006436348+0.06015045568346977j)
52,(0.90087890625+0j),(0.2421726988293055+0.5846566139502044j),(-0.2297019670685534-0.27227970857883055j),(-0.13155715784501257+0.044714134311456516j),(0.009730137032374353-0.04164922948627993j),(-0.07955715320482055-0.011243823331499878j),(-0.03609607368707657+0.027111515402793884j)
