,0,1,2
0,16,"[16, 16, 16, 16, 16, 16]",64.60808598988882
1,15,"[16, 15, 16, 16, 16, 16]",63.391875731327964
2,14,"[16, 14, 16, 16, 16, 16]",61.56940766028402
3,13,"[16, 13, 16, 16, 16, 16]",58.033212448587726
4,12,"[16, 12, 16, 16, 16, 16]",53.71776073030111
