,0,1
0,"[16, 16, 16, 16, 16, 16]",35.70214571949622
1,"[15, 16, 16, 16, 16, 16]",35.68976998648375
2,"[14, 16, 16, 16, 16, 16]",35.68582798703146
3,"[13, 16, 16, 16, 16, 16]",35.65313628455029
4,"[12, 16, 16, 16, 16, 16]",35.60555324408015
5,"[11, 16, 16, 16, 16, 16]",35.37875950814793
6,"[10, 16, 16, 16, 16, 16]",34.924665301622966
7,"[11, 16, 16, 16, 16, 16]",35.37875950814793
8,"[11, 15, 16, 16, 16, 16]",35.369681186471965
9,"[11, 14, 16, 16, 16, 16]",35.36274967202325
10,"[11, 13, 16, 16, 16, 16]",35.32161544331605
11,"[11, 12, 16, 16, 16, 16]",35.26031889083708
12,"[11, 11, 16, 16, 16, 16]",35.15425012605162
13,"[11, 10, 16, 16, 16, 16]",34.84789590346333
14,"[11, 11, 16, 16, 16, 16]",35.15425012605162
15,"[11, 11, 15, 16, 16, 16]",35.14438909161022
16,"[11, 11, 14, 16, 16, 16]",35.14438909161022
17,"[11, 11, 13, 16, 16, 16]",35.12988013460441
18,"[11, 11, 12, 16, 16, 16]",35.11184987223974
19,"[11, 11, 11, 16, 16, 16]",35.055352332450276
20,"[11, 11, 10, 16, 16, 16]",34.6610087803195
21,"[11, 11, 11, 16, 16, 16]",35.055352332450276
22,"[11, 11, 11, 15, 16, 16]",35.0471721579356
23,"[11, 11, 11, 14, 16, 16]",35.0471721579356
24,"[11, 11, 11, 13, 16, 16]",35.0471721579356
25,"[11, 11, 11, 12, 16, 16]",35.0471721579356
26,"[11, 11, 11, 11, 16, 16]",35.0471721579356
27,"[11, 11, 11, 10, 16, 16]",35.0471721579356
28,"[11, 11, 11, 9, 16, 16]",34.341711606961574
