,0,1,2,3,4,5
0,(0.0179443359375+0j),(0.017913818359375+0j),(0.0179443359375+0j),(0.0179443359375+0j),(0.0179443359375+0j),(0.017822265625+0j)
1,(0.032989501953125-0.016571044921875j),(0.032958984375-0.0166015625j),(0.032989501953125-0.0166015625j),(0.03302001953125-0.01654052734375j),(0.032958984375-0.0166015625j),(0.032958984375-0.0166015625j)
2,(0.139984130859375-0.057861328125j),(0.1400146484375-0.057861328125j),(0.13995361328125-0.057891845703125j),(0.1400146484375-0.057861328125j),(0.1400146484375-0.057861328125j),(0.139892578125-0.057861328125j)
3,(-0.024627685546875+0.027801513671875j),(-0.024627685546875+0.027801513671875j),(-0.024688720703125+0.02783203125j),(-0.02459716796875+0.02777099609375j),(-0.024658203125+0.02783203125j),(-0.024658203125+0.02783203125j)
4,(-0.0042724609375-0.1123046875j),(-0.0042724609375-0.1123046875j),(-0.00433349609375-0.11236572265625j),(-0.0042724609375-0.1123046875j),(-0.00439453125-0.1123046875j),(-0.00439453125-0.1123046875j)
5,(0.0162353515625+0.003875732421875j),(0.016265869140625+0.00390625j),(0.0162353515625+0.00390625j),(0.0162353515625+0.00390625j),(0.0162353515625+0.0037841796875j),(0.016357421875+0.00390625j)
6,(0.033935546875+0.062774658203125j),(0.033966064453125+0.06280517578125j),(0.03399658203125+0.062744140625j),(0.03399658203125+0.06280517578125j),(0.033935546875+0.062744140625j),(0.033935546875+0.062744140625j)
7,(-0.008758544921875-0.110137939453125j),(-0.00872802734375-0.110107421875j),(-0.00872802734375-0.110137939453125j),(-0.00872802734375-0.11004638671875j),(-0.0087890625-0.110107421875j),(-0.0087890625-0.110107421875j)
8,(0.0155029296875+0.00640869140625j),(0.015472412109375+0.00640869140625j),(0.015533447265625+0.0064697265625j),(0.0155029296875+0.0064697265625j),(0.0155029296875+0.0064697265625j),(0.015380859375+0.00634765625j)
9,(-0.051177978515625-0.02825927734375j),(-0.051177978515625-0.028289794921875j),(-0.051177978515625-0.02825927734375j),(-0.05120849609375-0.0283203125j),(-0.0511474609375-0.0283203125j),(-0.05126953125-0.0283203125j)
10,(0.00433349609375-0.070343017578125j),(0.004302978515625-0.070404052734375j),(0.004302978515625-0.0703125j),(0.00433349609375-0.07037353515625j),(0.00439453125-0.0703125j),(0.00439453125-0.0703125j)
11,(-0.06298828125+0.000579833984375j),(-0.06298828125+0.000579833984375j),(-0.06298828125+0.0006103515625j),(-0.06304931640625+0.00054931640625j),(-0.06298828125+0.0006103515625j),(-0.06298828125+0.00048828125j)
12,(-0.052337646484375+0.050323486328125j),(-0.0523681640625+0.05029296875j),(-0.0523681640625+0.050323486328125j),(-0.0523681640625+0.05035400390625j),(-0.0523681640625+0.05029296875j),(-0.05224609375+0.05029296875j)
13,(0.033477783203125+0.058837890625j),(0.033477783203125+0.058868408203125j),(0.033447265625+0.058837890625j),(0.033447265625+0.058837890625j),(0.0335693359375+0.058837890625j),(0.033447265625+0.058837890625j)
14,(0.0386962890625-0.029327392578125j),(0.0386962890625-0.02935791015625j),(0.038665771484375-0.029388427734375j),(0.0386962890625-0.0294189453125j),(0.0386962890625-0.0294189453125j),(0.03857421875-0.029296875j)
15,(0.032440185546875-0.05828857421875j),(0.032440185546875-0.05828857421875j),(0.032501220703125-0.058319091796875j),(0.032470703125-0.058349609375j),(0.0323486328125-0.058349609375j),(0.032470703125-0.058349609375j)
16,(0.010040283203125+0.040740966796875j),(0.01007080078125+0.040771484375j),(0.010040283203125+0.040740966796875j),(0.01007080078125+0.04071044921875j),(0.010009765625+0.040771484375j),(0.010009765625+0.040771484375j)
17,(0.087066650390625-0.050323486328125j),(0.08709716796875-0.050262451171875j),(0.087066650390625-0.05035400390625j),(0.0870361328125-0.05029296875j),(0.0870361328125-0.05029296875j),(0.0869140625-0.05029296875j)
