,0,1
0,"[16, 16, 16, 16, 16, 16]",45.11145060340596
1,"[15, 16, 16, 16, 16, 16]",45.06205566167494
2,"[14, 16, 16, 16, 16, 16]",45.029644278694924
3,"[13, 16, 16, 16, 16, 16]",44.90938579682918
4,"[14, 16, 16, 16, 16, 16]",45.029644278694924
5,"[14, 15, 16, 16, 16, 16]",44.99328204332115
6,"[14, 16, 16, 16, 16, 16]",45.029644278694924
7,"[14, 16, 15, 16, 16, 16]",45.008501737117825
8,"[14, 16, 14, 16, 16, 16]",45.008501737117825
9,"[14, 16, 13, 16, 16, 16]",44.963733405273715
10,"[14, 16, 14, 16, 16, 16]",45.008501737117825
11,"[14, 16, 14, 15, 16, 16]",44.97261442692759
