,0,1
0,"[16, 16, 16, 16, 16, 16]",35.339026538191064
1,"[15, 16, 16, 16, 16, 16]",35.32006570715472
2,"[14, 16, 16, 16, 16, 16]",35.30278288440943
3,"[13, 16, 16, 16, 16, 16]",35.26753322622312
4,"[12, 16, 16, 16, 16, 16]",35.20681593516454
5,"[11, 16, 16, 16, 16, 16]",35.00218470544934
6,"[10, 16, 16, 16, 16, 16]",34.62896393761733
7,"[11, 16, 16, 16, 16, 16]",35.00218470544934
8,"[11, 15, 16, 16, 16, 16]",34.99341220097187
9,"[11, 16, 16, 16, 16, 16]",35.00218470544934
10,"[11, 16, 15, 16, 16, 16]",34.99722146438576
11,"[11, 16, 16, 16, 16, 16]",35.00218470544934
12,"[11, 16, 16, 15, 16, 16]",34.993216476458244
