,0,1
0,"[16, 16, 16, 16, 16, 16]",25.01348264070066
1,"[15, 16, 16, 16, 16, 16]",25.005862199143586
2,"[14, 16, 16, 16, 16, 16]",25.00565910292501
3,"[13, 16, 16, 16, 16, 16]",25.001171516191235
4,"[12, 16, 16, 16, 16, 16]",24.985778711249804
5,"[13, 16, 16, 16, 16, 16]",25.001171516191235
6,"[13, 15, 16, 16, 16, 16]",24.99556289384664
7,"[13, 16, 16, 16, 16, 16]",25.001171516191235
8,"[13, 16, 15, 16, 16, 16]",24.99994015320492
9,"[13, 16, 16, 16, 16, 16]",25.001171516191235
10,"[13, 16, 16, 15, 16, 16]",24.998831651940854
