,0,1
0,"[16, 16, 16, 16, 16, 16]",58.37633094913679
1,"[15, 16, 16, 16, 16, 16]",58.223503797181884
2,"[14, 16, 16, 16, 16, 16]",57.71034546837506
3,"[13, 16, 16, 16, 16, 16]",56.58781496393996
4,"[12, 16, 16, 16, 16, 16]",53.799049965168926
5,"[13, 16, 16, 16, 16, 16]",56.58781496393996
6,"[13, 15, 16, 16, 16, 16]",56.4101733564076
7,"[13, 14, 16, 16, 16, 16]",55.86818964103161
8,"[13, 13, 16, 16, 16, 16]",54.03336955071004
9,"[13, 14, 16, 16, 16, 16]",55.86818964103161
10,"[13, 14, 15, 16, 16, 16]",55.7097453726971
11,"[13, 14, 14, 16, 16, 16]",54.66683810037882
12,"[13, 14, 15, 16, 16, 16]",55.7097453726971
13,"[13, 14, 15, 15, 15, 16]",54.21937470780365
