,0,1
0,"[16, 16, 16, 16, 16, 16]",26.164235314286906
1,"[15, 16, 16, 16, 16, 16]",26.160362283257367
2,"[14, 16, 16, 16, 16, 16]",26.1516086550251
3,"[13, 16, 16, 16, 16, 16]",26.131203367690578
4,"[12, 16, 16, 16, 16, 16]",26.09010554400949
5,"[11, 16, 16, 16, 16, 16]",26.002055875282846
6,"[10, 16, 16, 16, 16, 16]",25.821235884840206
7,"[9, 16, 16, 16, 16, 16]",25.45394509138386
8,"[8, 16, 16, 16, 16, 16]",24.59052504374089
9,"[9, 16, 16, 16, 16, 16]",25.45394509138386
10,"[9, 15, 16, 16, 16, 16]",25.45102400833139
11,"[9, 14, 16, 16, 16, 16]",25.4410657598186
12,"[9, 13, 16, 16, 16, 16]",25.417142000305134
13,"[9, 12, 16, 16, 16, 16]",25.369897742618942
14,"[9, 11, 16, 16, 16, 16]",25.272883153251104
15,"[9, 10, 16, 16, 16, 16]",25.056082231537825
16,"[9, 9, 16, 16, 16, 16]",24.377958011671012
17,"[9, 10, 16, 16, 16, 16]",25.056082231537825
18,"[9, 10, 15, 16, 16, 16]",25.05307861440126
19,"[9, 10, 14, 16, 16, 16]",25.042406662179744
20,"[9, 10, 13, 16, 16, 16]",25.01348264070066
21,"[9, 10, 12, 16, 16, 16]",24.956496858766645
22,"[9, 10, 13, 16, 16, 16]",25.01348264070066
23,"[9, 10, 13, 15, 15, 16]",24.99945295375868
