,0,1,2,3,4,5,6
0,(0.078155517578125+0j),(-0.1517333984375+0j),(0.1981353759765625+0j),(0.18011093139648438+0j),(0.030582427978515625+0j),(-0.045894622802734375+0j),(0.08331584930419922+0j)
1,(-0.421600341796875+0j),(0.1185455322265625+0j),(0.27801513671875+0j),(0.1965179443359375+0j),(0.033710479736328125+0j),(0.2125263214111328+0j),(0.007384540047496557-0.004702544305473566j)
2,(-0.93994140625+0j),(-0.0928955078125+0j),(-0.02623748779296875+0j),(0.12571334838867188+0j),(-0.12237167358398438+0j),(0.07647705078125+0j),(-0.06408629566431046+0.05281035229563713j)
3,(0.307281494140625+0j),(-0.094329833984375+0j),(0.24868011474609375+0j),(0.3406333923339844+0j),(0.3913421630859375+0j),(-1.0949312407194473e-17+0.1788158416748047j),(-0.04848659411072731-0.020878057926893234j)
4,(-0.579986572265625+0j),(-0.70965576171875+0j),(-0.11480712890625+0j),(-0.11894607543945312+0j),(0.14952850341796875+0j),(0.07476425170898439-0.12404251098632812j),(-0.003051216946914792+0.05536676570773125j)
5,(-0.485443115234375+0j),(-0.4994964599609375+0j),(-0.4788055419921875+0j),(-0.12909698486328125+0j),(0.11512226224617257-0.11512226224617257j),(0.07548938895525634-0.03963287329091622j),(-0.018540672957897186+0.03332856297492981j)
6,(-0.205596923828125+0j),(-0.288177490234375+0j),(-0.38950347900390625+0j),(-0.3704566955566406+0j),(1.5190826403760715e-17-0.24808502197265625j),(0.07476425170898436+0.12404251098632812j),(-0.03777169808745384+0.10553489625453949j)
7,(0.28314208984375+0j),(0.4112091064453125+0j),(0.57452392578125+0j),(0.4420509338378906+0j),(0.035856515664340116+0.03585651566434012j),(-0.07548938895525635-0.039632873290916235j),(0.059224050492048264+0.08353280276060104j)
8,(0.977630615234375+0j),(0.3985443115234375+0j),(0.16208648681640625+0j),(0.018024444580078125+0j),(0.009012222290039062-0.0020694732666015625j),(-0.018988228088893243+0.029193657468288597j),(0.07512681931257248-0.08183769136667252j)
9,(-0.076934814453125+0j),(0.21142578125+0j),(0.115020751953125+0j),(0.0752935879996152-0.031187625309172736j),(0.10456062948457406+0.14595047648313889j),(0.012885794304397985+0.08153987120612527j),(-0.14343248307704926+0.004364322405308485j)
10,(0.986968994140625+0j),(0.29443359375+0j),(0.2776641845703125+0j),(-0.1074454666710043+0.1074454666710043j),(-0.04698867846782555+0.060456788203178756j),(0.028000450378932305-0.03126313073489016j),(-0.05211406201124191-0.05133796110749245j)
11,(0.985137939453125+0j),(0.5163116455078125+0j),(0.432586669921875+0j),(-0.035188995884553875+0.08495375111078098j),(-0.0787890408757781+0.017129265929111653j),(0.06441060527701362-0.09167483518017608j),(0.06653017550706863+0.03673035278916359j)
12,(-0.5146484375+0j),(-0.570953369140625+0j),(-0.12308502197265625+0j),(2.5343738118646204e-19-0.004138946533203125j),(0.009012222290039062+0.0020694732666015625j),(0.0280004503789323+0.031263130734890156j),(-0.018205078318715096-0.030205851420760155j)
13,(-0.854705810546875+0j),(-0.2819671630859375+0j),(0.220611572265625+0j),(0.1338276709695329+0.3230885782754505j),(-0.14595047648313889-0.10456062948457408j),(-0.0644106052770136-0.09167483518017608j),(0.01663302630186081+0.05567483603954315j)
14,(-0.680206298828125+0j),(-0.326995849609375+0j),(-0.351409912109375+0j),(0.013468109735353208+0.013468109735353211j),(0.046988678467825534+0.06045678820317875j),(-0.018988228088893236-0.029193657468288593j),(-0.02693295106291771-0.0984959602355957j)
15,(0.683807373046875+0j),(0.704559326171875+0j),(0.30957794189453125+0j),(-0.12238908586700231-0.05069521925255767j),(0.017129265929111678-0.0787890408757781j),(-0.012885794304397997+0.08153987120612528j),(0.001427992363460362+0.04285973310470581j)
16,(0.1990966796875+0j),(0.548004150390625+0j),(-0.3498687744140625+0j),(-0.17493438720703125-0.11822891235351562j),(-0.11344988277351159+0.12521360567387896j),(-0.06319759525131587+0.050989320538339565j),(0.038238525390625+0.08940792083740234j)
17,(0.834930419921875+0j),(0.4374847412109375+0j),(-0.15640544075766238+0.03111097649216547j),(-0.087606564483582-0.03172082859952586j),(0.05779263978745382+0.058244999363143285j),(-0.06497499531995349+0.05463138337920989j),(0.03298316150903702+0.06790601462125778j)
18,(0.9443359375+0j),(0.0404205322265625+0j),(-0.06158398037377252+0.025508919895735088j),(-0.03400067771869499+0.00500800299115746j),(-0.012945307729120139-0.02323496459719983j),(-0.050252287522195724+0.0742242851355394j),(-0.023319335654377937-0.02427167445421219j)
19,(0.308837890625+0j),(0.5916900634765625+0j),(-0.2852023490868388+0.19056611714422833j),(-0.16585872664133927+0.060475672076874404j),(-0.18774263042736078+0.0510177673952765j),(0.003613615983933401-0.12276763510740729j),(0.020871827378869057-0.09542959183454514j)
20,(0.070404052734375+0j),(0.48004150390625+0j),(-0.4206215020412654+0.4206215020412654j),(-0.05196537833999193+0.36865612370127354j),(-0.06148450443351966-0.24344251802739458j),(-0.016620768422581186-0.11119357401890986j),(0.04620552808046341-0.061468981206417084j)
21,(-0.86474609375+0j),(-0.4581146240234375+0j),(-0.011495258117287913+0.017203869541660328j),(0.20319184405848964+0.14821082732581242j),(-0.16642821034664312+0.039197316291711776j),(-0.0876073592881995+0.008517655494804065j),(0.04315762594342232+0.02899829111993313j)
22,(-0.952972412109375+0j),(-0.4908294677734375+0j),(0.03877577717011076-0.09361300713563842j),(0.008110062260454713-0.05147793218555712j),(0.02824296758835729+0.021055369989574853j),(-0.044863736010938474-0.13224894400848472j),(0.03549329563975334+0.059855613857507706j)
23,(0.610595703125+0j),(0.7378387451171875+0j),(-0.031861140694253866+0.1601767708764004j),(-0.2096265342133823+0.041559862713678584j),(-0.00878650822975589-0.022162005302103646j),(0.030679660796907707+0.07882085105844362j),(0.019284404814243317-0.027686309069395065j)
24,(0.34393310546875+0j),(-0.074371337890625+0j),(1.4478865908040588e-17-0.23645782470703125j),(-0.17493438720703125+0.11822891235351562j),(-0.06148450443351969+0.24344251802739456j),(-0.04486373601093849+0.1322489440084847j),(-0.00036256862222217023+0.04220481961965561j)
25,(0.526031494140625+0j),(0.01861572265625+0j),(-0.018807688209501617-0.09455263369121719j),(-0.039517182815216476+0.08437720883037829j),(-0.03919731629171176+0.16642821034664312j),(-0.030679660796907676+0.07882085105844361j),(0.0651400163769722-0.02992883138358593j)
26,(0.131317138671875+0j),(0.260894775390625+0j),(-0.006417375063617456-0.015492913913420168j),(-0.0050080029911574574+0.03400067771869499j),(-0.028242967588357287+0.02105536998957485j),(-0.0166207684225812+0.11119357401890985j),(-0.007092037703841925-0.02671404555439949j)
27,(0.3477783203125+0j),(0.3488616943359375+0j),(-0.04651510419583978-0.06961477299047952j),(0.07451707250468506+0.16004258814942876j),(-0.02216200530210359-0.008786508229755921j),(0.08760735928819952+0.00851765549480409j),(-0.031280625611543655-0.07976598292589188j)
28,(0.277435302734375+0j),(0.3247833251953125+0j),(0.31669074536128156+0.3166907453612816j),(0.05196537833999188+0.3686561237012735j),(-0.11344988277351156-0.12521360567387893j),(-0.05025228752219571-0.07422428513553939j),(-0.015937011688947678+0.02617310732603073j)
29,(0.79034423828125+0j),(0.7231903076171875+0j),(0.4178789462342672+0.27921778510996453j),(-0.03887744976820705+0.24847921186290794j),(-0.0582449993631433-0.0577926397874538j),(-0.003613615983933345-0.12276763510740729j),(-0.01983502134680748-0.013802668079733849j)
30,(-0.7764892578125+0j),(-0.375823974609375+0j),(-0.022555652649201337-0.009342857235475828j),(-0.051477932185557115+0.008110062260454704j),(0.012945307729120146-0.023234964597199828j),(-0.06319759525131585-0.05098932053833955j),(0.000888700014911592+0.0018210314447060227j)
31,(-0.0111083984375+0j),(-0.0854034423828125+0j),(-0.3873919277325107-0.07705704544904322j),(-0.11884108310889224-0.1776156046089406j),(0.05101776739527661-0.18774263042736078j),(0.06497499531995349+0.05463138337920996j),(0.04388304054737091+0.02802130952477455j)
32,(-0.381622314453125+0j),(0.229888916015625+0j),(0.11494445800781249+0.1744537353515625j),(0.08589471494050083-0.08908857251075242j),(0.08567873363633435-0.007677569227289169j),(0.05126757877408462-0.03272385282255831j),(-0.1292104721069336+0j)
33,(0.65869140625+0j),(-0.5375449240031296+0.052943553932588434j),(-0.2882507064333585-0.17129415760120084j),(-0.2879182834391868-0.11039592952359567j),(-0.14726425008400923+0.05487393468299995j),(-0.03649849909210945+0.023318764555940175j),(0.04388304054737091-0.02802130952477455j)
