,0,1,2,3,4,5,6
0,(-0.866241455078125+0j),(-0.337371826171875+0j),(-0.5019302368164062+0j),(-0.3503761291503906+0j),(-0.10529518127441406+0j),(-0.09801959991455078+0j),(-0.0637965202331543+0j)
1,(-0.17352294921875+0j),(-0.268310546875+0j),(-0.094207763671875+0j),(-0.08507919311523438+0j),(-0.14216041564941406+0j),(-0.029573440551757812+0j),(-0.04886159300804138-0.016447314992547035j)
2,(-0.77899169921875+0j),(-0.4019317626953125+0j),(-0.07505035400390625+0j),(0.081817626953125+0j),(-0.0907440185546875+0j),(-0.007275581359863281+0j),(-0.04139211028814316-0.004321377258747816j)
3,(0.50421142578125+0j),(-0.0256805419921875+0j),(-0.29334259033203125+0j),(0.007709503173828125+0j),(0.08301353454589844+0j),(-6.8939639339513746e-18+0.11258697509765625j),(0.028558775782585144-0.029154617339372635j)
4,(0.0225830078125+0j),(-0.2335357666015625+0j),(0.11597442626953125+0j),(0.1397857666015625+0j),(-0.24508094787597656+0j),(-0.12254047393798828-0.08628082275390625j),(-0.07646205276250839+0.05658017098903656j)
5,(-0.900665283203125+0j),(-0.5131683349609375+0j),(-0.4352874755859375+0j),(-0.19924163818359375+0j),(0.04036251953233683-0.04036251953233683j),(0.04680525538310613+0.006442735850769304j),(0.11296065151691437+0.016443463042378426j)
6,(-0.910369873046875+0j),(-0.3431396484375+0j),(-0.14031219482421875+0j),(-0.2633056640625+0j),(1.0566353341337141e-17-0.1725616455078125j),(-0.12254047393798828+0.08628082275390625j),(0.07231902331113815+0.018071357160806656j)
7,(0.47186279296875+0j),(0.428955078125+0j),(0.40612030029296875+0j),(0.15831756591796875+0j),(0.05324799123387543+0.053247991233875434j),(-0.046805255383106134+0.006442735850769298j),(-0.03852367028594017+0.022633342072367668j)
8,(-0.691314697265625+0j),(-0.3457794189453125+0j),(-0.198822021484375+0j),(-0.15155410766601562+0j),(-0.07577705383300781+0.011905670166015625j),(-0.08736150922295557+0.011941059319435638j),(-0.03786760941147804-0.03991904482245445j)
9,(0.467498779296875+0j),(0.1128082275390625+0j),(-0.07595062255859375+0j),(-0.008433699498365437+0.0034933527132021327j),(0.040948565877127675+0.11078563531185734j),(-0.06556259777466411+0.10121928427334315j),(-0.011438021436333656+0.03072618693113327j)
10,(0.260894775390625+0j),(0.5965576171875+0j),(0.23868560791015625+0j),(-0.11092241308575901+0.11092241308575901j),(-0.09894596461290335+0.011976448472855651j),(0.011584455389947769-3.538915342001306e-05j),(0.00012103929475415498+0.027488991618156433j)
11,(0.008544921875+0j),(0.2809906005859375+0j),(0.3087615966796875+0j),(-0.11520764846351823+0.27813586740973756j),(-0.1720737614264559+0.09165293323482895j),(0.0095663510385142-0.10651116365179178j),(-0.09430531412363052-0.020671939477324486j)
12,(0.71160888671875+0j),(0.40380859375+0j),(0.16359710693359375+0j),(-1.4580240860515172e-18+0.02381134033203125j),(-0.07577705383300781-0.011905670166015625j),(0.011584455389947776+3.538915342001913e-05j),(0.0010090521536767483-0.05323788896203041j)
13,(0.205108642578125+0j),(0.1448516845703125+0j),(0.03680419921875+0j),(0.09033083125262079+0.21807791791051254j),(-0.11078563531185734-0.040948565877127675j),(-0.009566351038514172-0.10651116365179178j),(0.03548448532819748+0.0827019140124321j)
14,(0.146728515625+0j),(-0.2779083251953125+0j),(-0.38629913330078125+0j),(-0.08696951614004769-0.0869695161400477j),(0.09894596461290336+0.011976448472855663j),(-0.08736150922295559-0.011941059319435645j),(0.026462078094482422+0.037773653864860535j)
15,(-0.1998291015625+0j),(-0.4005889892578125+0j),(-0.08948516845703125+0j),(-0.22893987438939356-0.09483000094007965j),(0.091652933234829-0.1720737614264559j),(0.06556259777466411+0.10121928427334317j),(-0.018672166392207146+0.07091452926397324j)
16,(-0.50250244140625+0j),(-0.6664886474609375+0j),(0.16455841064453125+0j),(0.08227920532226562+0.07347869873046875j),(-0.06310944701880528+0.05606081342178055j),(-0.10864340940361451+0.020576686881690547j),(-0.0036377906799316406+0.056293487548828125j)
17,(-0.724029541015625+0j),(0.07989501953125+0j),(-0.17075744704285978+0.03396576803900182j),(-0.10379123594590281-0.07558306684130964j),(-0.08517223995951746-0.03660963308656215j),(0.025859191346648082-0.029219441119506955j),(0.05486997216939926+0.0050247604958713055j)
18,(-0.15350341796875+0j),(0.2518310546875+0j),(-0.30199904304844727+0.12509209945436303j),(-0.2194753659530462-0.1027692625878321j),(-0.15417737178842375-0.014907439658399455j),(0.04553396238480924+0.035484126540090005j),(0.01907188445329666+0.07325778156518936j)
19,(-0.24786376953125+0j),(-0.561004638671875+0j),(0.222552859561235-0.148705066566671j),(0.11899079916611308-0.0628071636056726j),(0.13689062265281363-0.02182924915245176j),(-0.007390191967055201+0.11103143130616555j),(-0.02347557246685028+0.08042410761117935j)
20,(0.544921875+0j),(0.465484619140625+0j),(-0.24714102747296854+0.24714102747296854j),(-0.20849809935987618+0.03864292811309235j),(0.1453886523410709+0.0174178853086882j),(0.028763414705819126+0.04135793973665533j),(0.010575403459370136-0.0532732754945755j)
21,(-0.4632568359375+0j),(-0.3574066162109375+0j),(-0.043268287190735624+0.0647555679503203j),(-0.06655324397313211+0.0023638006681853327j),(-0.04072399761496483-0.014392760973248448j),(-0.028521336117115662+0.013620043392497212j),(-0.02299966663122177-0.011701187118887901j)
22,(-0.202880859375+0j),(0.0625152587890625+0j),(-0.07761870612660152+0.18738813302469298j),(-0.08887937762380128+0.0729543832710332j),(-0.08786182292943265+0.06529799416462245j),(0.11662523763525177-0.023940054427967126j),(0.028642375022172928-0.013868948444724083j)
23,(0.892242431640625+0j),(0.3832855224609375+0j),(0.0044548441604177254-0.02239601397893424j),(0.15479044613951418+0.01914866530076907j),(-0.016318674619266497+0.04163284775824287j),(-0.028012804365745658+0.012202661497849163j),(-0.08188126981258392-0.04103963077068329j)
24,(0.240570068359375+0j),(-0.0518646240234375+0j),(-8.998545320578123e-18+0.1469573974609375j),(0.08227920532226562-0.07347869873046875j),(0.1453886523410709-0.017417885308688187j),(0.11662523763525179+0.023940054427967154j),(-0.08467286825180054+0.0463617779314518j)
25,(0.322509765625+0j),(-0.26470947265625+0j),(-0.03682502484894583-0.1851319017216211j),(-0.019946187658714684+0.12683678587144698j),(0.014392760973248445+0.040723997614964834j),(0.02801280436574564+0.012202661497849189j),(-0.0901554524898529-0.03240376338362694j)
26,(0.37579345703125+0j),(-0.1191864013671875+0j),(-0.13695168885764514-0.33063062463002724j),(0.10276926258783212+0.21947536595304626j),(0.08786182292943268+0.0652979941646225j),(0.028763414705819113-0.041357939736655344j),(0.04430621489882469-0.005868696607649326j)
27,(0.820220947265625+0j),(0.3365325927734375+0j),(0.015428738770991143+0.023090739355325813j),(-0.0397278296965011-0.12855057228182917j),(0.04163284775824284-0.016318674619266456j),(0.028521336117115645+0.013620043392497198j),(-0.015692459419369698+0.002661258913576603j)
28,(-0.587493896484375+0j),(-0.0766143798828125+0j),(-0.16985517124678381-0.16985517124678384j),(0.20849809935987618+0.038642928113092376j),(-0.06310944701880528-0.05606081342178056j),(0.04553396238480925-0.03548412654009j),(-0.010899455286562443+0.044639114290475845j)
29,(0.54071044921875+0j),(-0.0712432861328125+0j),(-0.08983820075552862-0.06002796661394963j),(0.04873170960521157-0.04538879064151731j),(0.03660963308656217+0.08517223995951748j),(0.0073901919670551555+0.11103143130616554j),(-0.03997008129954338-0.10456887632608414j)
