,0,1,2,3,4,5
0,(-0.063751220703125+0j),(-0.0638427734375+0j),(-0.0638427734375+0j),(-0.06396484375+0j),(-0.0634765625+0j),(-0.0634765625+0j)
1,(-0.04888916015625-0.016448974609375j),(-0.04876708984375-0.0164794921875j),(-0.048828125-0.0164794921875j),(-0.049072265625-0.016357421875j),(-0.048828125-0.0166015625j),(-0.048828125-0.0166015625j)
2,(-0.041351318359375-0.004302978515625j),(-0.0413818359375-0.00433349609375j),(-0.0413818359375-0.004150390625j),(-0.04150390625-0.004150390625j),(-0.04150390625-0.00439453125j),(-0.041015625-0.00390625j)
3,(0.028472900390625-0.0291748046875j),(0.02862548828125-0.02923583984375j),(0.0284423828125-0.029052734375j),(0.028564453125-0.029052734375j),(0.0283203125-0.029296875j),(0.0283203125-0.029296875j)
4,(-0.076416015625+0.0565185546875j),(-0.07635498046875+0.0565185546875j),(-0.0765380859375+0.056640625j),(-0.076416015625+0.056396484375j),(-0.076171875+0.056640625j),(-0.076171875+0.056640625j)
5,(0.112945556640625+0.01641845703125j),(0.11285400390625+0.016387939453125j),(0.1129150390625+0.0164794921875j),(0.11328125+0.0166015625j),(0.11328125+0.0166015625j),(0.11328125+0.0166015625j)
6,(0.07220458984375+0.018096923828125j),(0.0721435546875+0.01806640625j),(0.072265625+0.0181884765625j),(0.072509765625+0.01806640625j),(0.072265625+0.017578125j),(0.072265625+0.017578125j)
7,(-0.038482666015625+0.02264404296875j),(-0.03851318359375+0.022705078125j),(-0.03857421875+0.0224609375j),(-0.03857421875+0.022705078125j),(-0.03857421875+0.0224609375j),(-0.0380859375+0.0224609375j)
8,(-0.03790283203125-0.039947509765625j),(-0.037933349609375-0.039947509765625j),(-0.037872314453125-0.040008544921875j),(-0.037841796875-0.039794921875j),(-0.03759765625-0.03955078125j),(-0.0380859375-0.0400390625j)
9,(-0.011474609375+0.0306396484375j),(-0.01141357421875+0.03070068359375j),(-0.011322021484375+0.030792236328125j),(-0.011474609375+0.03076171875j),(-0.01171875+0.0302734375j),(-0.01171875+0.0302734375j)
10,(0.0001220703125+0.027496337890625j),0.02740478515625j,(3.0517578125e-05+0.027435302734375j),0.027587890625j,0.02734375j,0.02734375j
11,(-0.094207763671875-0.020599365234375j),(-0.09429931640625-0.020660400390625j),(-0.09423828125-0.0205078125j),(-0.09423828125-0.0205078125j),(-0.09423828125-0.0205078125j),(-0.0947265625-0.0205078125j)
12,(0.0010986328125-0.053192138671875j),(0.000946044921875-0.053314208984375j),(0.001190185546875-0.05303955078125j),(0.0009765625-0.05322265625j),(0.0009765625-0.05322265625j),(0.0009765625-0.052734375j)
13,(0.035491943359375+0.08270263671875j),(0.035614013671875+0.0826416015625j),(0.035491943359375+0.082550048828125j),(0.035400390625+0.082763671875j),(0.03515625+0.08251953125j),(0.03515625+0.0830078125j)
14,(0.026458740234375+0.0377197265625j),(0.026519775390625+0.037628173828125j),(0.026519775390625+0.03778076171875j),(0.0263671875+0.037841796875j),(0.02685546875+0.0380859375j),(0.0263671875+0.0380859375j)
15,(-0.0186767578125+0.0709228515625j),(-0.018585205078125+0.071014404296875j),(-0.0186767578125+0.0709228515625j),(-0.018798828125+0.070556640625j),(-0.0185546875+0.07080078125j),(-0.0185546875+0.0712890625j)
16,(-0.003570556640625+0.05633544921875j),(-0.0035400390625+0.0562744140625j),(-0.003662109375+0.0562744140625j),(-0.003662109375+0.056396484375j),(-0.00341796875+0.05615234375j),(-0.00390625+0.056640625j)
17,(0.054901123046875+0.0050048828125j),(0.054931640625+0.00506591796875j),(0.0548095703125+0.0048828125j),(0.054931640625+0.005126953125j),(0.0546875+0.00537109375j),(0.0546875+0.0048828125j)
18,(0.01910400390625+0.0732421875j),(0.01898193359375+0.0732421875j),(0.01904296875+0.0731201171875j),(0.01904296875+0.072998046875j),(0.01904296875+0.0732421875j),(0.0185546875+0.0732421875j)
19,(-0.023468017578125+0.08038330078125j),(-0.02349853515625+0.08038330078125j),(-0.0234375+0.0804443359375j),(-0.023193359375+0.080322265625j),(-0.0234375+0.08056640625j),(-0.0234375+0.080078125j)
20,(0.010589599609375-0.05322265625j),(0.0106201171875-0.05328369140625j),(0.0106201171875-0.05322265625j),(0.01025390625-0.05322265625j),(0.0107421875-0.05322265625j),(0.0107421875-0.0537109375j)
21,(-0.022979736328125-0.01177978515625j),(-0.02301025390625-0.011627197265625j),(-0.0228271484375-0.0118408203125j),(-0.02294921875-0.01171875j),(-0.02294921875-0.01171875j),(-0.0234375-0.01171875j)
22,(0.028594970703125-0.013824462890625j),(0.0286865234375-0.01385498046875j),(0.0286865234375-0.013916015625j),(0.02880859375-0.013916015625j),(0.0283203125-0.013671875j),(0.0283203125-0.013671875j)
23,(-0.081817626953125-0.041046142578125j),(-0.082000732421875-0.041015625j),(-0.081787109375-0.041015625j),(-0.081787109375-0.041015625j),(-0.08203125-0.041015625j),(-0.08203125-0.041015625j)
24,(-0.0845947265625+0.04632568359375j),(-0.084716796875+0.04632568359375j),(-0.08465576171875+0.04638671875j),(-0.084716796875+0.046630859375j),(-0.08447265625+0.04638671875j),(-0.0849609375+0.0458984375j)
25,(-0.090087890625-0.032440185546875j),(-0.090240478515625-0.032379150390625j),(-0.09027099609375-0.032257080078125j),(-0.08984375-0.032470703125j),(-0.09033203125-0.0322265625j),(-0.08984375-0.0322265625j)
