,0,1,2,3,4,5
0,(-0.0162353515625+0j),(-0.016357421875+0j),(-0.01611328125+0j),(-0.015625+0j),(-0.017578125+0j),(-0.015625+0j)
1,(0.0137939453125-0.0184326171875j),(0.01318359375-0.018310546875j),(0.013671875-0.01806640625j),(0.013671875-0.0185546875j),(0.013671875-0.01953125j),(0.015625-0.01953125j)
2,(-0.061553955078125-0.058319091796875j),(-0.0615234375-0.05859375j),(-0.06103515625-0.05810546875j),(-0.0615234375-0.05859375j),(-0.0625-0.05859375j),(-0.0625-0.05859375j)
3,(0.08197021484375-0.048797607421875j),(0.081787109375-0.048828125j),(0.08154296875-0.0498046875j),(0.08203125-0.048828125j),(0.080078125-0.048828125j),(0.08203125-0.05078125j)
4,(0.046417236328125+0.01702880859375j),(0.046478271484375+0.01702880859375j),(0.04638671875+0.01708984375j),(0.0458984375+0.015625j),(0.046875+0.015625j),(0.046875+0.015625j)
5,(0.01763916015625-0.0484619140625j),(0.0179443359375-0.04931640625j),(0.01708984375-0.048828125j),(0.017578125-0.048828125j),(0.017578125-0.048828125j),(0.015625-0.046875j)
6,(-0.047119140625-0.064483642578125j),(-0.046966552734375-0.0645751953125j),(-0.04638671875-0.064453125j),(-0.0478515625-0.0634765625j),(-0.046875-0.064453125j),(-0.046875-0.06640625j)
7,(-0.047943115234375+0.083343505859375j),(-0.048065185546875+0.0831298828125j),(-0.0478515625+0.0830078125j),(-0.0478515625+0.0830078125j),(-0.048828125+0.083984375j),(-0.046875+0.08203125j)
8,(0.085113525390625-0.0631103515625j),(0.084930419921875-0.063140869140625j),(0.08489990234375-0.063720703125j),(0.0849609375-0.0625j),(0.0859375-0.0625j),(0.0859375-0.0625j)
9,(-0.061431884765625+0.013671875j),(-0.0614013671875+0.013519287109375j),(-0.061248779296875+0.013641357421875j),(-0.0625+0.013671875j),(-0.060546875+0.013671875j),(-0.0625+0.015625j)
10,(-0.063323974609375+0.02508544921875j),(-0.063629150390625+0.02490234375j),(-0.0638427734375+0.02520751953125j),(-0.0634765625+0.025390625j),(-0.064453125+0.025390625j),(-0.0625+0.0234375j)
11,(0.0870361328125+0.064544677734375j),(0.08758544921875+0.06451416015625j),(0.087615966796875+0.064697265625j),(0.087890625+0.064453125j),(0.087890625+0.064453125j),(0.0859375+0.06640625j)
12,(-0.016448974609375+0.006439208984375j),(-0.017059326171875+0.0062255859375j),(-0.016571044921875+0.005523681640625j),(-0.0166015625+0.005859375j),(-0.015625+0.005859375j),(-0.015625+0.0078125j)
13,(0.002197265625-0.005706787109375j),(0.00238037109375-0.0050048828125j),(0.002471923828125-0.004547119140625j),(0.0029296875-0.0048828125j),(0.001953125-0.005859375j),(0.00390625-0.00390625j)
14,(0.025115966796875+0.02838134765625j),(0.025360107421875+0.028564453125j),(0.025238037109375+0.027923583984375j),(0.025390625+0.0283203125j),(0.025390625+0.029296875j),(0.0234375+0.02734375j)
15,(0.04376220703125+0.042022705078125j),(0.043609619140625+0.0418701171875j),(0.044586181640625+0.04266357421875j),(0.0439453125+0.041015625j),(0.044921875+0.041015625j),(0.04296875+0.04296875j)
16,(-0.012451171875+0.0196533203125j),(-0.012451171875+0.01953125j),(-0.01220703125+0.01953125j),(-0.0126953125+0.0205078125j),(-0.01171875+0.01953125j),(-0.01171875+0.01953125j)
17,(0.045654296875+0.10009765625j),(0.04541015625+0.100341796875j),(0.0458984375+0.10009765625j),(0.0458984375+0.099609375j),(0.044921875+0.099609375j),(0.046875+0.1015625j)
18,(0.007476806640625+0.037628173828125j),(0.007568359375+0.037353515625j),(0.00732421875+0.03759765625j),(0.0078125+0.0380859375j),(0.005859375+0.037109375j),(0.0078125+0.0390625j)
19,(0.10406494140625+0.02142333984375j),(0.10400390625+0.021240234375j),(0.1044921875+0.02197265625j),(0.1044921875+0.0224609375j),(0.103515625+0.021484375j),(0.10546875+0.0234375j)
20,(-0.027923583984375+0.01055908203125j),(-0.0283203125+0.01043701171875j),(-0.0283203125+0.0107421875j),(-0.0283203125+0.009765625j),(-0.02734375+0.009765625j),(-0.02734375+0.01171875j)
21,(-0.02178955078125+0.05145263671875j),(-0.02166748046875+0.050750732421875j),(-0.021484375+0.05224609375j),(-0.021484375+0.052734375j),(-0.021484375+0.052734375j),(-0.0234375+0.05078125j)
22,(0.012847900390625-0.002655029296875j),(0.0135498046875-0.0025634765625j),(0.01171875-0.00341796875j),(0.0126953125-0.0029296875j),(0.013671875-0.001953125j),(0.01171875-0.00390625j)
23,(0.082916259765625+0.0523681640625j),(0.08349609375+0.05279541015625j),(0.08349609375+0.05224609375j),(0.083984375+0.052734375j),(0.083984375+0.052734375j),(0.08203125+0.05078125j)
24,(0.018646240234375+0.1285400390625j),(0.01861572265625+0.128753662109375j),(0.01861572265625+0.128662109375j),(0.0185546875+0.12890625j),(0.01953125+0.12890625j),(0.01953125+0.12890625j)
25,(-0.029388427734375+0.001556396484375j),(-0.029571533203125+0.0013427734375j),(-0.029571533203125+0.00042724609375j),(-0.0283203125+0.0009765625j),(-0.029296875+0.001953125j),(-0.03125+0j)
26,(-0.08563232421875+0.03472900390625j),(-0.0849609375+0.0347900390625j),(-0.085235595703125+0.034820556640625j),(-0.0849609375+0.03515625j),(-0.0859375+0.033203125j),(-0.0859375+0.03515625j)
27,(-0.0216064453125-0.0284423828125j),(-0.02227783203125-0.027740478515625j),(-0.0220947265625-0.02874755859375j),(-0.021484375-0.029296875j),(-0.021484375-0.029296875j),(-0.0234375-0.02734375j)
28,(-0.063507080078125+0.023590087890625j),(-0.06353759765625+0.023193359375j),(-0.064361572265625+0.0238037109375j),(-0.0634765625+0.0234375j),(-0.0625+0.0234375j),(-0.0625+0.0234375j)
29,(0.02520751953125-0.08367919921875j),(0.025421142578125-0.083770751953125j),(0.024566650390625-0.083709716796875j),(0.025390625-0.083984375j),(0.025390625-0.083984375j),(0.0234375-0.08203125j)
30,(-0.01129150390625+0.07879638671875j),(-0.01104736328125+0.079315185546875j),(-0.01092529296875+0.078369140625j),(-0.0107421875+0.080078125j),(-0.01171875+0.078125j),(-0.01171875+0.078125j)
31,(0.01397705078125-0.00750732421875j),(0.01336669921875-0.00750732421875j),(0.0140380859375-0.00738525390625j),(0.013671875-0.0068359375j),(0.013671875-0.0078125j),(0.01171875-0.0078125j)
32,(0.0953369140625+0j),(0.095947265625+0j),(0.09521484375+0j),(0.095703125+0j),(0.095703125+0j),(0.09375+0j)
33,(0.0137939453125+0.0072021484375j),(0.013671875+0.007568359375j),(0.013671875+0.00732421875j),(0.013671875+0.0068359375j),(0.013671875+0.0078125j),(0.01171875+0.0078125j)
34,(-0.011322021484375-0.07879638671875j),(-0.01123046875-0.0791015625j),(-0.01123046875-0.07861328125j),(-0.0107421875-0.080078125j),(-0.01171875-0.078125j),(-0.01171875-0.078125j)
35,(0.024993896484375+0.08404541015625j),(0.025634765625+0.083984375j),(0.02490234375+0.083984375j),(0.025390625+0.083984375j),(0.025390625+0.083984375j),(0.0234375+0.08203125j)
36,(-0.06353759765625-0.023590087890625j),(-0.063568115234375-0.023162841796875j),(-0.06396484375-0.02392578125j),(-0.0634765625-0.0234375j),(-0.0625-0.0234375j),(-0.0625-0.0234375j)
37,(-0.02191162109375+0.02862548828125j),(-0.022003173828125+0.029144287109375j),(-0.02197265625+0.0283203125j),(-0.021484375+0.029296875j),(-0.021484375+0.029296875j),(-0.0234375+0.02734375j)
38,(-0.08563232421875-0.03466796875j),(-0.085723876953125-0.034759521484375j),(-0.08544921875-0.0341796875j),(-0.0849609375-0.0341796875j),(-0.0859375-0.033203125j),(-0.0859375-0.03515625j)
39,(-0.02911376953125-0.001434326171875j),(-0.029449462890625-0.00164794921875j),(-0.029296875-0.0009765625j),(-0.0283203125-0.0009765625j),(-0.029296875-0.001953125j),(-0.03125+0j)
40,(0.018646240234375-0.1285400390625j),(0.01861572265625-0.128753662109375j),(0.01861572265625-0.128631591796875j),(0.0185546875-0.12890625j),(0.01953125-0.12890625j),(0.01953125-0.12890625j)
41,(0.083404541015625-0.052459716796875j),(0.082916259765625-0.052093505859375j),(0.083740234375-0.05267333984375j),(0.083984375-0.052734375j),(0.083984375-0.052734375j),(0.08203125-0.05078125j)
42,(0.0128173828125+0.002655029296875j),(0.013336181640625+0.00244140625j),(0.012115478515625+0.00311279296875j),(0.0126953125+0.00390625j),(0.013671875+0.001953125j),(0.01171875+0.00390625j)
43,(-0.021636962890625-0.051727294921875j),(-0.02117919921875-0.05181884765625j),(-0.022186279296875-0.052001953125j),(-0.021484375-0.052734375j),(-0.021484375-0.052734375j),(-0.0234375-0.05078125j)
44,(-0.02789306640625-0.01055908203125j),(-0.0283203125-0.010406494140625j),(-0.0283203125-0.0103759765625j),(-0.0283203125-0.009765625j),(-0.02734375-0.009765625j),(-0.02734375-0.01171875j)
45,(0.1041259765625-0.02142333984375j),(0.104217529296875-0.021240234375j),(0.103973388671875-0.02178955078125j),(0.1044921875-0.0224609375j),(0.103515625-0.021484375j),(0.10546875-0.01953125j)
46,(0.007476806640625-0.037628173828125j),(0.007110595703125-0.037261962890625j),(0.007965087890625-0.037689208984375j),(0.0078125-0.0380859375j),(0.005859375-0.037109375j),(0.0078125-0.0390625j)
47,(0.045928955078125-0.10028076171875j),(0.04559326171875-0.100311279296875j),(0.045257568359375-0.10028076171875j),(0.0458984375-0.099609375j),(0.044921875-0.099609375j),(0.046875-0.1015625j)
48,(-0.012451171875-0.0196533203125j),(-0.012451171875-0.01953125j),(-0.01220703125-0.01953125j),(-0.0126953125-0.0205078125j),(-0.01171875-0.01953125j),(-0.01171875-0.01953125j)
49,(0.0439453125-0.0419921875j),(0.0439453125-0.041748046875j),(0.0439453125-0.04248046875j),(0.0439453125-0.041015625j),(0.044921875-0.041015625j),(0.04296875-0.04296875j)
50,(0.02508544921875-0.028350830078125j),(0.025146484375-0.028564453125j),(0.02587890625-0.02783203125j),(0.025390625-0.0283203125j),(0.025390625-0.029296875j),(0.0234375-0.02734375j)
51,(0.00213623046875+0.00518798828125j),(0.00244140625+0.005126953125j),(0.001953125+0.00439453125j),(0.0029296875+0.0048828125j),(0.001953125+0.005859375j),(0.00390625+0.00390625j)
52,(-0.0164794921875-0.006439208984375j),(-0.01708984375-0.006195068359375j),(-0.0166015625-0.005859375j),(-0.0166015625-0.005859375j),(-0.015625-0.005859375j),(-0.015625-0.0078125j)
53,(0.08758544921875-0.06475830078125j),(0.08734130859375-0.064727783203125j),(0.0869140625-0.06494140625j),(0.087890625-0.064453125j),(0.087890625-0.064453125j),(0.0859375-0.06640625j)
54,(-0.063323974609375-0.025054931640625j),(-0.06341552734375-0.02496337890625j),(-0.0634765625-0.02490234375j),(-0.0634765625-0.0244140625j),(-0.064453125-0.025390625j),(-0.0625-0.0234375j)
55,(-0.06134033203125-0.013336181640625j),(-0.061614990234375-0.01409912109375j),(-0.06103515625-0.01318359375j),(-0.0625-0.013671875j),(-0.060546875-0.013671875j),(-0.0625-0.015625j)
56,(0.085113525390625+0.0631103515625j),(0.08489990234375+0.06317138671875j),(0.08489990234375+0.063751220703125j),(0.0849609375+0.0625j),(0.0859375+0.0625j),(0.0859375+0.0625j)
57,(-0.0482177734375-0.082855224609375j),(-0.04754638671875-0.0828857421875j),(-0.04754638671875-0.082427978515625j),(-0.0478515625-0.0830078125j),(-0.048828125-0.083984375j),(-0.046875-0.08203125j)
