,0,1
0,"[16, 16, 16, 16, 16, 16]",55.35058175273652
1,"[15, 16, 16, 16, 16, 16]",55.24408686998234
2,"[14, 16, 16, 16, 16, 16]",55.166642738037154
3,"[13, 16, 16, 16, 16, 16]",54.72612707805957
4,"[14, 16, 16, 16, 16, 16]",55.166642738037154
5,"[14, 15, 16, 16, 16, 16]",55.088651223677005
6,"[14, 14, 16, 16, 16, 16]",54.983595296238
7,"[14, 15, 16, 16, 16, 16]",55.088651223677005
8,"[14, 15, 15, 16, 16, 16]",55.00123977632971
9,"[14, 15, 14, 16, 16, 16]",55.00123977632971
10,"[14, 15, 13, 16, 16, 16]",54.84966073173259
11,"[14, 15, 14, 16, 16, 16]",55.00123977632971
12,"[14, 15, 14, 15, 16, 16]",54.89089215544695
