,0,1
0,"[16, 16, 16, 16, 16, 16]",45.11342647678034
1,"[15, 16, 16, 16, 16, 16]",45.062634000685094
2,"[14, 16, 16, 16, 16, 16]",45.02972895885521
3,"[13, 16, 16, 16, 16, 16]",44.91059631226409
4,"[14, 16, 16, 16, 16, 16]",45.02972895885521
5,"[14, 15, 16, 16, 16, 16]",44.99397095597848
6,"[14, 16, 16, 16, 16, 16]",45.02972895885521
7,"[14, 16, 15, 16, 16, 16]",45.00914506560934
8,"[14, 16, 14, 16, 16, 16]",45.00914506560934
9,"[14, 16, 13, 16, 16, 16]",44.96566868467325
10,"[14, 16, 14, 16, 16, 16]",45.00914506560934
11,"[14, 16, 14, 15, 16, 16]",44.97475459478927
