,0,1
0,"[16, 16, 16, 16, 16, 16]",35.34169173357836
1,"[15, 16, 16, 16, 16, 16]",35.322630627411634
2,"[14, 16, 16, 16, 16, 16]",35.30647435467235
3,"[13, 16, 16, 16, 16, 16]",35.270920929490345
4,"[12, 16, 16, 16, 16, 16]",35.208378718053254
5,"[11, 16, 16, 16, 16, 16]",35.00406217559855
6,"[10, 16, 16, 16, 16, 16]",34.63001491869558
7,"[11, 16, 16, 16, 16, 16]",35.00406217559855
8,"[11, 15, 16, 16, 16, 16]",34.99462585040165
9,"[11, 16, 16, 16, 16, 16]",35.00406217559855
10,"[11, 16, 15, 16, 16, 16]",34.999078472846584
11,"[11, 16, 16, 16, 16, 16]",35.00406217559855
12,"[11, 16, 16, 15, 16, 16]",34.99352731083488
