,0,1
0,"[16, 16, 16, 16, 16, 16]",37.76981895390379
1,"[15, 16, 16, 16, 16, 16]",37.74333157657539
2,"[14, 16, 16, 16, 16, 16]",37.727913517792196
3,"[13, 16, 16, 16, 16, 16]",37.68474337387758
4,"[12, 16, 16, 16, 16, 16]",37.62394313608789
5,"[11, 16, 16, 16, 16, 16]",37.35366383010596
6,"[10, 16, 16, 16, 16, 16]",36.786976034808475
7,"[9, 16, 16, 16, 16, 16]",36.04365239312662
8,"[8, 16, 16, 16, 16, 16]",34.94220107091211
9,"[9, 16, 16, 16, 16, 16]",36.04365239312662
10,"[9, 15, 16, 16, 16, 16]",36.034351825543034
11,"[9, 14, 16, 16, 16, 16]",36.02028839928556
12,"[9, 13, 16, 16, 16, 16]",35.94837390697455
13,"[9, 12, 16, 16, 16, 16]",35.8973469710896
14,"[9, 11, 16, 16, 16, 16]",35.78656665577994
15,"[9, 10, 16, 16, 16, 16]",35.45360451040897
16,"[9, 9, 16, 16, 16, 16]",34.7109936630634
17,"[9, 10, 16, 16, 16, 16]",35.45360451040897
18,"[9, 10, 15, 16, 16, 16]",35.444652377429264
19,"[9, 10, 14, 16, 16, 16]",35.444652377429264
20,"[9, 10, 13, 16, 16, 16]",35.42332579718719
21,"[9, 10, 12, 16, 16, 16]",35.396033660648605
22,"[9, 10, 11, 16, 16, 16]",35.31967983774653
23,"[9, 10, 10, 16, 16, 16]",34.92766987615337
24,"[9, 10, 11, 16, 16, 16]",35.31967983774653
25,"[9, 10, 11, 15, 16, 16]",35.30639380305352
26,"[9, 10, 11, 14, 16, 16]",35.30639380305352
27,"[9, 10, 11, 13, 16, 16]",35.30639380305352
28,"[9, 10, 11, 12, 16, 16]",35.30639380305352
29,"[9, 10, 11, 11, 16, 16]",35.30639380305352
30,"[9, 10, 11, 10, 16, 16]",35.30639380305352
31,"[9, 10, 11, 9, 16, 16]",34.535178272922224
