,0,1,2,3,4,5
0,(0.0078125+0j),(0.0078125+0j),(0.007781982421875+0j),(0.0078125+0j),(0.0078125+0j),(0.0078125+0j)
1,(-0.029541015625+0.01812744140625j),(-0.029571533203125+0.01812744140625j),(-0.029571533203125+0.018157958984375j),(-0.029571533203125+0.018157958984375j),(-0.02960205078125+0.01812744140625j),(-0.029541015625+0.0181884765625j)
2,(0.00396728515625+0.004302978515625j),(0.00396728515625+0.004302978515625j),(0.00396728515625+0.004302978515625j),(0.00396728515625+0.004302978515625j),(0.00396728515625+0.00433349609375j),(0.00390625+0.0042724609375j)
3,(0.045379638671875+0.01348876953125j),(0.045379638671875+0.013458251953125j),(0.04541015625+0.01348876953125j),(0.045379638671875+0.01348876953125j),(0.04534912109375+0.01348876953125j),(0.04541015625+0.013427734375j)
4,(0.003204345703125+0.037872314453125j),(0.003204345703125+0.037872314453125j),(0.003204345703125+0.037872314453125j),(0.00323486328125+0.03790283203125j),(0.00323486328125+0.037841796875j),(0.003173828125+0.037841796875j)
5,(0.0166015625+0.090240478515625j),(0.016571044921875+0.0902099609375j),(0.016571044921875+0.0902099609375j),(0.016571044921875+0.090240478515625j),(0.0166015625+0.0902099609375j),(0.0166015625+0.0902099609375j)
6,(-0.02227783203125-0.113677978515625j),(-0.02227783203125-0.113677978515625j),(-0.02227783203125-0.11370849609375j),(-0.02227783203125-0.113677978515625j),(-0.02227783203125-0.1136474609375j),(-0.022216796875-0.1136474609375j)
7,(0.03289794921875-0.023712158203125j),(0.032928466796875-0.023712158203125j),(0.03289794921875-0.023712158203125j),(0.03289794921875-0.02374267578125j),(0.032958984375-0.023681640625j),(0.0328369140625-0.023681640625j)
8,(-0.03680419921875+0.152374267578125j),(-0.036773681640625+0.15240478515625j),(-0.036773681640625+0.152374267578125j),(-0.03680419921875+0.152374267578125j),(-0.0367431640625+0.15234375j),(-0.0367431640625+0.15234375j)
9,(-0.022064208984375+0.065673828125j),(-0.022064208984375+0.065673828125j),(-0.022064208984375+0.065704345703125j),(-0.02203369140625+0.065673828125j),(-0.02203369140625+0.065673828125j),(-0.02197265625+0.065673828125j)
10,(0.00897216796875-0.002899169921875j),(0.009002685546875-0.002899169921875j),(0.009002685546875-0.002899169921875j),(0.00897216796875-0.002899169921875j),(0.009033203125-0.00286865234375j),(0.0089111328125-0.0029296875j)
11,(-0.044036865234375+0.020050048828125j),(-0.044036865234375+0.020050048828125j),(-0.044036865234375+0.02008056640625j),(-0.0440673828125+0.020050048828125j),(-0.0440673828125+0.02008056640625j),(-0.0440673828125+0.02001953125j)
12,(0.008331298828125-0.05224609375j),(0.008331298828125-0.05224609375j),(0.008331298828125-0.052215576171875j),(0.00830078125-0.05224609375j),(0.00836181640625-0.05224609375j),(0.00830078125-0.05224609375j)
13,(0.029205322265625-0.130340576171875j),(0.029205322265625-0.13031005859375j),(0.029205322265625-0.13031005859375j),(0.029205322265625-0.130279541015625j),(0.0291748046875-0.13031005859375j),(0.0291748046875-0.1302490234375j)
14,(0.05157470703125+0.009857177734375j),(0.05157470703125+0.009857177734375j),(0.05157470703125+0.009857177734375j),(0.051605224609375+0.0098876953125j),(0.05157470703125+0.0098876953125j),(0.051513671875+0.0098876953125j)
15,(-0.05426025390625-0.0576171875j),(-0.05426025390625-0.0576171875j),(-0.05426025390625-0.0576171875j),(-0.054229736328125-0.057647705078125j),(-0.05426025390625-0.0576171875j),(-0.05419921875-0.0576171875j)
16,(0.04437255859375-0.00286865234375j),(0.044403076171875-0.00286865234375j),(0.044403076171875-0.00286865234375j),(0.044403076171875-0.002899169921875j),(0.04437255859375-0.00286865234375j),(0.04443359375-0.0028076171875j)
17,(-0.02899169921875-0.05242919921875j),(-0.02899169921875-0.052459716796875j),(-0.02899169921875-0.052459716796875j),(-0.028961181640625-0.052459716796875j),(-0.02899169921875-0.052490234375j),(-0.0289306640625-0.0523681640625j)
