,0,1,2,3,4,5,6
0,(-0.109710693359375+0j),(0.411651611328125+0j),(-0.05704498291015625+0j),(-0.21901321411132812+0j),(-0.05559730529785156+0j),(0.08863162994384766+0j),(0.035764217376708984+0j)
1,(-0.41180419921875+0j),(-0.588348388671875+0j),(-0.344573974609375+0j),(-0.1627349853515625+0j),(0.027690887451171875+0j),(-0.017103195190429688+0j),(-0.04373928904533386-0.01941530406475067j)
2,(0.81884765625+0j),(0.4872894287109375+0j),(0.713714599609375+0j),(0.3614997863769531+0j),(0.23286056518554688+0j),(-0.14422893524169922+0j),(-0.07899925857782364+0.016893891617655754j)
3,(-0.0313720703125+0j),(0.427276611328125+0j),(0.5820159912109375+0j),(0.14882659912109375+0j),(-0.06189727783203125+0j),(2.7428464963889686e-18-0.04479408264160156j),(0.001205112668685615+0.04526267200708389j)
4,(-0.825897216796875+0j),(-0.301422119140625+0j),(0.01549530029296875+0j),(0.107818603515625+0j),(-0.16341590881347656+0j),(-0.08170795440673828-0.06431961059570312j),(0.06795632094144821-0.07314642518758774j)
5,(0.499908447265625+0j),(0.6774749755859375+0j),(0.5683441162109375+0j),(0.21811676025390625+0j),(-0.13465142597218044+0.13465142597218044j),(-0.14182785416182736-0.0071764281896469495j),(0.03422987833619118+0.0372752770781517j)
6,(-0.84912109375+0j),(-0.5302581787109375+0j),(-0.1719207763671875+0j),(0.10422134399414062+0j),(7.876880523843202e-18-0.12863922119140625j),(-0.08170795440673828+0.06431961059570312j),(0.051388856023550034-0.028170958161354065j)
7,(-0.594970703125+0j),(-0.3597564697265625+0j),(-0.35230255126953125+0j),(-0.27262115478515625+0j),(-0.1490042823514743-0.14900428235147434j),(0.1418278541618274-0.007176428189646927j),(0.07558521628379822+0.011916584335267544j)
8,(-0.852142333984375+0j),(-0.5557098388671875+0j),(-0.3809814453125+0j),(0.16196823120117188+0j),(0.08098411560058594+0.046161651611328125j),(0.1515709199877244+0.009632946557596084j),(-0.11176790297031403-0.03574801981449127j)
9,(0.25640869140625+0j),(-0.002899169921875+0j),(0.01910400390625+0j),(-0.16799732038783272+0.06958676854697837j),(-0.15101176353680973-0.12699055867363385j),(-0.01565827807767512-0.1559257950244492j),(-0.04868190363049507-0.028953110799193382j)
10,(0.68505859375+0j),(0.190338134765625+0j),(0.00928497314453125+0j),(0.24905348287099885-0.24905348287099885j),(0.22215772437486286-0.026895758496135957j),(-0.07058680438713846+0.03652870505373204j),(0.06713847070932388+0.005286059342324734j)
11,(0.222381591796875+0j),(-0.314239501953125+0j),(-0.28436279296875+0j),(0.1657744034290881-0.4002148130528133j),(0.11969520738145949-0.18486103137526455j),(0.028935236350815345+0.13535348545913461j),(-0.01519467867910862+0.007977263070642948j)
12,(-0.5550537109375+0j),(0.2076873779296875+0j),(0.20014190673828125+0j),(-5.653171888916825e-18+0.09232330322265625j),(0.08098411560058594-0.046161651611328125j),(-0.07058680438713848-0.036528705053732055j),(-0.04976101964712143+0.04941238835453987j)
13,(0.69000244140625+0j),(0.578582763671875+0j),(-0.132110595703125+0j),(-0.13402620668578677-0.32356788589424607j),(0.12699055867363385+0.15101176353680978j),(-0.028935236350815352+0.13535348545913461j),(0.03446953371167183+0.01215188205242157j)
14,(0.743011474609375+0j),(0.549896240234375+0j),(0.38036346435546875+0j),(0.1952619658787269+0.19526196587872693j),(-0.2221577243748629-0.026895758496135985j),(0.15157091998772443-0.00963294655759607j),(0.0834771916270256+0.024451738223433495j)
15,(-0.34368896484375+0j),(-0.139495849609375+0j),(-0.19293975830078125+0j),(0.07361601133383086+0.03049275030228423j),(-0.18486103137526455+0.11969520738145945j),(0.01565827807767518-0.1559257950244492j),(-0.0938514694571495-0.022313416004180908j)
16,(-0.45245361328125+0j),(-0.5257415771484375+0j),(0.46869659423828125+0j),(0.23434829711914062+0.08736419677734375j),(0.05981667100848866+0.09837184901640797j),(-0.041620823891529324+0.07238105681345533j),(-0.07211446762084961-0.02239704132080078j)
17,(0.347503662109375+0j),(-0.100799560546875+0j),(-0.23909035705142226+0.04755802893874611j),(-0.11739887539195826+0.03456920897576236j),(-0.19127195644921077-0.10411016266417568j),(-0.11637768676843038-0.0385932721917763j),(-0.12135940790176392-0.0071763829328119755j)
18,(0.945465087890625+0j),(0.9401397705078125+0j),(-0.20918958103843666+0.0866491615732661j),(-0.13923781318407408-0.04031107437246022j),(-0.14305831879154732+0.0463902646105027j),(0.101437494900018+0.025990792202952636j),(0.017960302531719208+0.05044253170490265j)
19,(0.82562255859375+0j),(0.73675537109375+0j),(-0.12866109219909838+0.08596859333880288j),(-0.05603124101339516+0.05540508448745857j),(-0.04148341708765001+0.02692361828062308j),(-0.06551689047239938+0.07489426968078039j),(0.02147693745791912-0.016211742535233498j)
20,(0.753448486328125+0j),(0.3324127197265625+0j),(-0.2240944563576355+0.2240944563576355j),(-0.1147149551021633+0.1093795012554722j),(0.17453162611065196-0.011007652239064226j),(0.043915143563844516-0.007414078923268736j),(-0.020825784653425217+0.08594109863042831j)
21,(0.431610107421875+0j),(0.4592132568359375+0j),(0.0606298569725982-0.09073899333477484j),(-0.2651450375064633-0.2427895343041137j),(0.15029728066001632+0.04582496753456283j),(0.09036179175120375+0.017986197295488133j),(-0.12599584460258484-0.010624483227729797j)
22,(-0.54437255859375+0j),(0.1864166259765625+0j),(-0.13712978707369644+0.3310605917586526j),(-0.14687882439902056+0.1330916035934656j),(-0.08670133898296292-0.0038205056074732454j),(0.13061648254680744-0.0035935733157954905j),(-0.02322332374751568+0.012700137682259083j)
23,(0.225860595703125+0j),(-0.3448486328125+0j),(-0.001454187352064189+0.007310693503982209j),(-0.026935593161904855-0.0015578479262124052j),(0.030426302842391166-0.009852572943586567j),(0.027838770239074703-0.059935488908812576j),(0.01486674789339304-0.030572591349482536j)
24,(-0.1441650390625+0j),(-0.2062530517578125+0j),(-1.0699028394345353e-17+0.1747283935546875j),(0.23434829711914062-0.08736419677734375j),(0.17453162611065196+0.011007652239064233j),(0.13061648254680744+0.0035935733157955035j),(0.030059950426220894+0.028571590781211853j)
25,(0.277496337890625+0j),(0.041107177734375+0j),(0.00429260626750575+0.0215803890127786j),(-0.1074576629803446+0.05856941880631176j),(-0.04582496753456284-0.15029728066001627j),(-0.027838770239074703-0.05993548890881256j),(0.04821721836924553-0.013850430026650429j)
26,(-0.025421142578125+0j),(-0.1717681884765625+0j),(-0.06928604532971148-0.16727131031818654j),(0.04031107437246021+0.13923781318407408j),(0.08670133898296294-0.0038205056074732263j),(0.04391514356384451+0.00741407892326873j),(0.07922762632369995-0.03176452964544296j)
27,(-0.587860107421875+0j),(-0.254486083984375+0j),(0.016598610172308053+0.024841575636114256j),(0.0004427595255739637+0.07879738143216505j),(-0.00985257294358657+0.030426302842391152j),(-0.09036179175120371+0.01798619729548813j),(-0.009290066547691822+0.07397563755512238j)
28,(0.79571533203125+0j),(0.192596435546875+0j),(-0.005335453846691097-0.005335453846691098j),(0.1147149551021633+0.10937950125547222j),(0.05981667100848866-0.09837184901640798j),(0.10143749490001798-0.025990792202952622j),(0.08361460268497467-0.08277937024831772j)
29,(-0.928253173828125+0j),(-0.842803955078125+0j),(-0.5909199319855247-0.3948400752734526j),(0.015807727911218927-0.3591639801263443j),(0.10411016266417569+0.19127195644921077j),(0.06551689047239939+0.07489426968078039j),(-0.007863379083573818+0.012452525086700916j)
30,(-0.317169189453125+0j),(0.2108306884765625+0j),(-0.15662786172434465-0.06487738457172136j),(0.13309160359346567-0.14687882439902053j),(0.1430583187915473+0.04639026461050274j),(-0.04162082389152931-0.07238105681345536j),(0.03737843036651611-0.05548716336488724j)
31,(-0.340667724609375+0j),(-0.2463836669921875+0j),(-0.052416998971745524-0.01042638935640702j),(-0.020147905412747105-0.01794477574738275j),(0.026923618280623094-0.04148341708765j),(0.11637768676843038-0.038593272191776294j),(-0.024755755439400673-0.05153045430779457j)
32,(0.933013916015625+0j),(-0.5213623046875+0j),(-0.26068115234375-0.03664398193359375j),(-0.19371864673904082+0.023104652196743j),(-0.2837059236663091+0.047252185413572456j),(-0.06849504525503661+0.032115151831202525j),(0.05286741256713867+0j)
33,(-0.764892578125+0j),(0.17569408092647276-0.017304356591995487j),(0.06587634052059041-0.23172443834871034j),(0.028381138734040433-0.20346506494885142j),(0.010506265200434057-0.09845369478453254j),(-0.018983534123269974-0.07094575892913638j),(-0.024755755439400673+0.05153045430779457j)
