,0,1
0,"[9, 16, 16, 16, 16, 16]",39.47289423483262
1,"[9, 15, 15, 16, 16, 16]",39.393248168890516
2,"[9, 14, 14, 16, 16, 16]",39.213866958081375
3,"[9, 13, 13, 16, 16, 16]",38.82176285287424
4,"[9, 12, 12, 16, 16, 16]",38.021761158918764
5,"[9, 11, 11, 16, 16, 16]",36.52305424446893
6,"[9, 10, 10, 16, 16, 16]",33.617535335078735
7,"[9, 11, 11, 16, 16, 16]",36.52305424446893
8,"[9, 11, 11, 15, 15, 16]",36.40713115011296
9,"[9, 11, 11, 14, 14, 16]",36.173681264461536
10,"[9, 11, 11, 13, 13, 16]",35.700223068734054
11,"[9, 11, 11, 12, 12, 16]",34.54181550429355
