,0,1
0,"[16, 16, 16, 16, 16, 16]",40.56526523623968
1,"[16, 15, 16, 16, 16, 16]",40.56032815072052
2,"[16, 14, 16, 16, 16, 16]",40.53097914493407
3,"[16, 13, 16, 16, 16, 16]",40.42883156988298
4,"[16, 12, 16, 16, 16, 16]",40.23631386603005
5,"[16, 11, 16, 16, 16, 16]",39.79208020300832
6,"[16, 12, 16, 16, 16, 16]",40.23631386603005
7,"[16, 12, 16, 15, 16, 16]",40.22354538876824
8,"[16, 12, 16, 14, 16, 16]",40.22354538876824
9,"[16, 12, 16, 13, 16, 16]",40.19512798734047
10,"[16, 12, 16, 12, 16, 16]",40.14359661879108
11,"[16, 12, 16, 11, 16, 16]",40.04038249254127
12,"[16, 12, 16, 10, 16, 16]",39.37019785555747
