,0,1
0,"[10, 16, 16, 16, 16, 16]",45.19395731365514
1,"[10, 15, 15, 16, 16, 16]",45.03518893092987
2,"[10, 14, 14, 16, 16, 16]",44.67492947863451
3,"[10, 13, 13, 16, 16, 16]",43.89331880477988
4,"[10, 12, 12, 16, 16, 16]",42.409687376608716
5,"[10, 11, 11, 16, 16, 16]",39.593329991306476
6,"[10, 12, 12, 16, 16, 16]",42.409687376608716
7,"[10, 12, 12, 15, 15, 16]",42.17883438886032
8,"[10, 12, 12, 14, 14, 16]",41.6920383155061
9,"[10, 12, 12, 13, 13, 16]",40.56526523623968
10,"[10, 12, 12, 12, 12, 16]",38.30267563204101
