,0,1,2
0,16,"[16, 16, 16, 16, 16, 16]",64.60808598988882
1,15,"[15, 15, 15, 15, 15, 16]",58.87272896451978
2,14,"[14, 14, 14, 14, 14, 16]",53.14123392915382
