,0,1
0,"[16, 16, 16, 16, 16, 16]",46.339094998426546
1,"[16, 15, 16, 16, 16, 16]",46.25189933658859
2,"[16, 14, 16, 16, 16, 16]",46.19569804009218
3,"[16, 13, 16, 16, 16, 16]",45.988191130896396
4,"[16, 12, 16, 16, 16, 16]",45.71865495953937
5,"[16, 11, 16, 16, 16, 16]",44.8524494089236
6,"[16, 12, 16, 16, 16, 16]",45.71865495953937
7,"[16, 12, 16, 15, 16, 16]",45.68270710208549
8,"[16, 12, 16, 14, 16, 16]",45.68270710208549
9,"[16, 12, 16, 13, 16, 16]",45.64407277549235
10,"[16, 12, 16, 12, 16, 16]",45.53626535677728
11,"[16, 12, 16, 11, 16, 16]",45.276736526280004
12,"[16, 12, 16, 10, 16, 16]",43.9782606288143
