,0,1,2
0,16,"[16, 16, 16, 16, 16, 16]",64.60808598988882
1,15,"[15, 15, 15, 15, 15, 16]",58.87272896451978
2,14,"[14, 14, 14, 14, 14, 16]",53.14123392915382
3,13,"[13, 13, 13, 13, 13, 16]",47.14975490870689
4,12,"[12, 12, 12, 12, 12, 16]",41.16544976750319
5,11,"[11, 11, 11, 11, 11, 16]",35.243819622841585
6,10,"[10, 10, 10, 10, 10, 16]",29.165783206312245
