,0,1,2,3,4,5,6
0,(-0.18292236328125+0j),(-0.343505859375+0j),(-0.237945556640625+0j),(-0.2564697265625+0j),(-0.1268310546875+0j),(-0.047210693359375+0j),(-0.101318359375+0j)
1,(0.08392333984375+0j),(-0.4088134765625+0j),(0.0582275390625+0j),(0.17047119140625+0j),(-0.111724853515625+0j),(-0.15545654296875+0j),(-0.0408935546875+0.06048583984375j)
2,(0.72406005859375+0j),(0.535736083984375+0j),(0.24945068359375+0j),(0.250152587890625+0j),(0.03240966796875+0j),(-0.079620361328125+0j),(-0.04827880859375-0.012908935546875j)
3,(-0.64666748046875+0j),(-0.00665283203125+0j),(-0.037506103515625+0j),(0.044525146484375+0j),(-0.19921875+0j),-0.04376220703125j,(0.019622802734375+0.030181884765625j)
4,(-0.549652099609375+0j),(-0.33843994140625+0j),(-0.2144775390625+0j),(0.002838134765625+0j),(-0.129638671875+0j),(-0.0648193359375-0.10888671875j),(-0.00238037109375+0.08709716796875j)
5,(-0.941802978515625+0j),(-0.93304443359375+0j),(-0.89739990234375+0j),(-0.3939208984375+0j),(0.19952392578125-0.19952392578125j),(0.01361083984375-0.1859130859375j),(0.08746337890625+0.05218505859375j)
6,(-0.766693115234375+0j),(-0.169769287109375+0j),(-0.02679443359375+0j),(-0.18536376953125+0j),-0.2177734375j,(-0.0648193359375+0.10888671875j),(-0.0162353515625+0.00323486328125j)
7,(-0.98236083984375+0j),(-0.254150390625+0j),(-0.461639404296875+0j),(-0.44293212890625+0j),(-0.172332763671875-0.172332763671875j),(-0.01361083984375-0.1859130859375j),(-0.038330078125-0.050048828125j)
8,(-0.686614990234375+0j),(-0.18988037109375+0j),(-0.274993896484375+0j),(0.018524169921875+0j),(0.00927734375+0.108642578125j),(-0.02349853515625+0.02642822265625j),(-0.025604248046875-0.14739990234375j)
9,(0.02740478515625+0j),(-0.15765380859375+0j),(0.282684326171875+0j),(-0.10369873046875+0.042938232421875j),(0.04449462890625+0.2540283203125j),(0.01873779296875+0.14776611328125j),(-0.00408935546875-0.11187744140625j)
10,(0.978973388671875+0j),(0.8199462890625+0j),(0.2508544921875+0j),(-0.00048828125+0.00048828125j),(-0.056304931640625-0.055816650390625j),(0.03277587890625+0.08221435546875j),(-0.05828857421875-0.01055908203125j)
11,(0.386993408203125+0j),(0.32403564453125+0j),(0.126556396484375+0j),(-0.031402587890625+0.075775146484375j),(-0.007049560546875+0.041473388671875j),(0.10626220703125-0.0257568359375j),(0.07574462890625+0.0081787109375j)
12,(-0.243133544921875+0j),(-0.0316162109375+0j),(0.22015380859375+0j),0.217315673828125j,(0.00927734375-0.108642578125j),(0.03277587890625-0.08221435546875j),(-0.0367431640625-0.053985595703125j)
13,(-0.18988037109375+0j),(-0.054412841796875+0j),(0.10955810546875+0j),(0.192657470703125+0.465118408203125j),(-0.254058837890625-0.044464111328125j),(-0.106292724609375-0.0257568359375j),(0.042816162109375+0.027862548828125j)
14,(0.382598876953125+0j),(-0.075439453125+0j),(-0.343902587890625+0j),(-0.11212158203125-0.11212158203125j),(0.056304931640625-0.055816650390625j),(-0.02349853515625-0.02642822265625j),(-0.0517578125-0.04852294921875j)
15,(-0.347747802734375+0j),(-0.218292236328125+0j),(-0.4241943359375+0j),(0.017303466796875+0.007171630859375j),(0.041473388671875-0.007049560546875j),(-0.018707275390625+0.14776611328125j),(0.0654296875-0.106475830078125j)
16,(-0.852874755859375+0j),(-0.13238525390625+0j),(-0.105560302734375+0j),(-0.05279541015625-0.04254150390625j),(-0.0037841796875+0.045166015625j),(-0.03387451171875-0.05316162109375j),(-0.039794921875-0.021881103515625j)
