,0,1
0,"[16, 16, 16, 16, 16, 16]",58.34221857638116
1,"[15, 16, 16, 16, 16, 16]",58.12843486650618
2,"[14, 16, 16, 16, 16, 16]",57.648557150746996
3,"[13, 16, 16, 16, 16, 16]",56.53922694612706
4,"[12, 16, 16, 16, 16, 16]",53.75905919272438
5,"[13, 16, 16, 16, 16, 16]",56.53922694612706
6,"[13, 15, 16, 16, 16, 16]",56.30492033431534
7,"[13, 14, 16, 16, 16, 16]",55.72595101286075
8,"[13, 13, 16, 16, 16, 16]",53.756930612231685
9,"[13, 14, 16, 16, 16, 16]",55.72595101286075
10,"[13, 14, 15, 16, 16, 16]",55.4400546065737
11,"[13, 14, 14, 16, 16, 16]",54.28994091380362
12,"[13, 14, 15, 16, 16, 16]",55.4400546065737
13,"[13, 14, 15, 15, 15, 16]",53.97998656433821
