,0,1
0,"[16, 16, 16, 16, 16, 16]",49.31644591609704
1,"[15, 16, 16, 16, 16, 16]",49.25467253392777
2,"[14, 16, 16, 16, 16, 16]",49.1017650609996
3,"[13, 16, 16, 16, 16, 16]",48.76129944755088
4,"[12, 16, 16, 16, 16, 16]",48.02812564239814
5,"[11, 16, 16, 16, 16, 16]",46.47923412308478
6,"[10, 16, 16, 16, 16, 16]",42.99339499666565
7,"[11, 16, 16, 16, 16, 16]",46.47923412308478
8,"[11, 15, 16, 16, 16, 16]",46.41575518787923
9,"[11, 14, 16, 16, 16, 16]",46.25509717570591
10,"[11, 13, 16, 16, 16, 16]",45.90074198388434
11,"[11, 12, 16, 16, 16, 16]",45.033482577141555
12,"[11, 11, 16, 16, 16, 16]",42.760575152752246
13,"[11, 12, 16, 16, 16, 16]",45.033482577141555
14,"[11, 12, 15, 16, 16, 16]",44.97531297349731
15,"[11, 12, 16, 16, 16, 16]",45.033482577141555
16,"[11, 12, 16, 15, 15, 16]",44.74338002358389
