,0,1
0,"[16, 16, 16, 16, 16, 16]",38.15647862360867
1,"[15, 16, 16, 16, 16, 16]",38.14206107242597
2,"[14, 16, 16, 16, 16, 16]",38.10395294244778
3,"[13, 16, 16, 16, 16, 16]",38.02240804516587
4,"[12, 16, 16, 16, 16, 16]",37.847973867097124
5,"[11, 16, 16, 16, 16, 16]",37.479790705537305
6,"[10, 16, 16, 16, 16, 16]",36.65142858454514
7,"[9, 16, 16, 16, 16, 16]",34.96498212918839
8,"[10, 16, 16, 16, 16, 16]",36.65142858454514
9,"[10, 15, 16, 16, 16, 16]",36.635904967149514
10,"[10, 14, 16, 16, 16, 16]",36.58598334590628
11,"[10, 13, 16, 16, 16, 16]",36.48984834829612
12,"[10, 12, 16, 16, 16, 16]",36.24880911329902
13,"[10, 11, 16, 16, 16, 16]",35.743769755435416
14,"[10, 10, 16, 16, 16, 16]",34.38857603987853
15,"[10, 11, 16, 16, 16, 16]",35.743769755435416
16,"[10, 11, 15, 16, 16, 16]",35.72469285892161
17,"[10, 11, 14, 16, 16, 16]",35.67755663277861
18,"[10, 11, 13, 16, 16, 16]",35.55232862876913
19,"[10, 11, 12, 16, 16, 16]",35.28601612755039
20,"[10, 11, 11, 16, 16, 16]",34.335581407106275
21,"[10, 11, 12, 16, 16, 16]",35.28601612755039
22,"[10, 11, 12, 15, 15, 16]",35.23142600723666
23,"[10, 11, 12, 14, 14, 16]",35.11839297553601
24,"[10, 11, 12, 13, 13, 16]",34.69326899084025
