,0,1,2,3,4,5
0,(0.145751953125+0j),(0.1458740234375+0j),(0.1456298828125+0j),(0.1455078125+0j),(0.1455078125+0j),(0.1455078125+0j)
1,(0.006011962890625-0.06585693359375j),(0.00592041015625-0.06573486328125j),(0.0057373046875-0.0657958984375j),(0.006103515625-0.0654296875j),(0.005859375-0.0654296875j),(0.005859375-0.0654296875j)
2,(0.00970458984375+0.04718017578125j),(0.00982666015625+0.04705810546875j),(0.0098876953125+0.0469970703125j),(0.010009765625+0.04736328125j),(0.009765625+0.046875j),(0.0087890625+0.046875j)
3,(0.028961181640625+0.040985107421875j),(0.02911376953125+0.04083251953125j),(0.0289306640625+0.040771484375j),(0.02880859375+0.04052734375j),(0.029296875+0.04052734375j),(0.0283203125+0.0400390625j)
4,(0.067657470703125+0.03289794921875j),(0.067535400390625+0.0328369140625j),(0.0677490234375+0.032958984375j),(0.067626953125+0.032470703125j),(0.0673828125+0.03271484375j),(0.0673828125+0.0322265625j)
5,(-0.01934814453125+0.0123291015625j),(-0.019195556640625+0.012481689453125j),(-0.0191650390625+0.0125732421875j),(-0.019287109375+0.012451171875j),(-0.01953125+0.0126953125j),(-0.0185546875+0.01171875j)
6,(-0.00469970703125+0.09527587890625j),(-0.004669189453125+0.09515380859375j),(-0.0045166015625+0.0953369140625j),(-0.005126953125+0.0947265625j),(-0.0048828125+0.0947265625j),(-0.00390625+0.0947265625j)
7,(0.037567138671875-0.03887939453125j),(0.03741455078125-0.038970947265625j),(0.037353515625-0.038818359375j),(0.037353515625-0.038818359375j),(0.037109375-0.0390625j),(0.037109375-0.0380859375j)
8,(0.01519775390625+0.016754150390625j),(0.015045166015625+0.01666259765625j),(0.01513671875+0.016693115234375j),(0.01513671875+0.016845703125j),(0.01513671875+0.01708984375j),(0.0146484375+0.0166015625j)
9,(0.045654296875-0.01873779296875j),(0.045562744140625-0.018646240234375j),(0.045501708984375-0.018829345703125j),(0.045654296875-0.018798828125j),(0.0458984375-0.0185546875j),(0.044921875-0.0185546875j)
10,(-0.042510986328125+0.060394287109375j),(-0.042572021484375+0.060211181640625j),(-0.04248046875+0.060302734375j),(-0.042236328125+0.060302734375j),(-0.04248046875+0.0595703125j),(-0.0419921875+0.0595703125j)
11,(-0.001922607421875+0.039398193359375j),(-0.001953125+0.039459228515625j),(-0.00164794921875+0.039703369140625j),(-0.001953125+0.03955078125j),(-0.001953125+0.0390625j),(-0.001953125+0.0390625j)
12,(0.050506591796875-0.110687255859375j),(0.050445556640625-0.110504150390625j),(0.05035400390625-0.110443115234375j),(0.05029296875-0.1103515625j),(0.05078125-0.1103515625j),(0.0498046875-0.1103515625j)
13,(0.011871337890625+0.02532958984375j),(0.011810302734375+0.025299072265625j),(0.011810302734375+0.025299072265625j),(0.011962890625+0.025146484375j),(0.01123046875+0.02490234375j),(0.01171875+0.025390625j)
14,(0.106781005859375-0.00140380859375j),(0.106842041015625-0.00140380859375j),(0.10662841796875-0.001373291015625j),(0.1064453125-0.0009765625j),(0.1064453125-0.00146484375j),(0.1064453125-0.0009765625j)
15,(-0.00115966796875+0.028961181640625j),(-0.001068115234375+0.02886962890625j),(-0.001068115234375+0.0289306640625j),(-0.0009765625+0.029052734375j),(-0.0009765625+0.0283203125j),(-0.0009765625+0.0283203125j)
16,(-0.1092529296875-0.0570068359375j),(-0.109130859375-0.0570068359375j),(-0.109130859375-0.0570068359375j),(-0.10888671875-0.05712890625j),(-0.10888671875-0.056640625j),(-0.1083984375-0.056640625j)
17,(-0.008575439453125-0.02740478515625j),(-0.0086669921875-0.0274658203125j),(-0.0086669921875-0.0272216796875j),(-0.0087890625-0.027587890625j),(-0.0078125-0.02734375j),(-0.0078125-0.02734375j)
18,(-0.011871337890625+0.035247802734375j),(-0.0118408203125+0.0350341796875j),(-0.011962890625+0.03515625j),(-0.011962890625+0.03515625j),(-0.01171875+0.03466796875j),(-0.01171875+0.03515625j)
19,(0.00518798828125-0.016632080078125j),(0.0052490234375-0.0167236328125j),(0.00537109375-0.0164794921875j),(0.005126953125-0.016845703125j),(0.00537109375-0.01708984375j),(0.0048828125-0.0166015625j)
20,(0.07244873046875-0.04705810546875j),(0.072479248046875-0.047088623046875j),(0.0723876953125-0.046875j),(0.072265625-0.046875j),(0.072265625-0.046875j),(0.072265625-0.046875j)
21,(0.009063720703125-0.0015869140625j),(0.00927734375-0.00164794921875j),(0.0093994140625-0.0015869140625j),(0.00927734375-0.00146484375j),(0.0087890625-0.001953125j),(0.0087890625-0.0009765625j)
22,(-0.07135009765625-0.02728271484375j),(-0.0712890625-0.027099609375j),(-0.0712890625-0.02734375j),(-0.0712890625-0.027099609375j),(-0.07080078125-0.02734375j),(-0.0712890625-0.0263671875j)
23,(0.06744384765625+0.040283203125j),(0.067413330078125+0.040374755859375j),(0.0673828125+0.040283203125j),(0.067138671875+0.040283203125j),(0.06689453125+0.0400390625j),(0.0673828125+0.0400390625j)
24,(-0.05535888671875+0.031402587890625j),(-0.055328369140625+0.03131103515625j),(-0.055419921875+0.031097412109375j),(-0.05517578125+0.031005859375j),(-0.05517578125+0.03076171875j),(-0.0546875+0.03125j)
25,(-0.01959228515625-0.121368408203125j),(-0.019561767578125-0.121337890625j),(-0.019622802734375-0.12115478515625j),(-0.019287109375-0.121337890625j),(-0.01953125-0.12109375j),(-0.01953125-0.12109375j)
26,(-0.05987548828125-0.004150390625j),(-0.0599365234375-0.003997802734375j),(-0.05975341796875-0.00421142578125j),(-0.059814453125-0.004150390625j),(-0.0595703125-0.00390625j),(-0.0595703125-0.00390625j)
27,(0.05828857421875-0.04034423828125j),(0.05828857421875-0.040374755859375j),(0.0579833984375-0.040557861328125j),(0.057861328125-0.040283203125j),(0.0576171875-0.0400390625j),(0.0576171875-0.0400390625j)
28,(-0.04168701171875+0.00738525390625j),(-0.04156494140625+0.00738525390625j),(-0.041473388671875+0.00732421875j),(-0.041748046875+0.007080078125j),(-0.0419921875+0.00732421875j),(-0.041015625+0.0068359375j)
29,(0.03338623046875-0.032562255859375j),(0.033447265625-0.03253173828125j),(0.033477783203125-0.032318115234375j),(0.033203125-0.03271484375j),(0.033203125-0.03271484375j),(0.033203125-0.0322265625j)
30,(0.06304931640625+0.046173095703125j),(0.06298828125+0.04620361328125j),(0.06268310546875+0.046142578125j),(0.062744140625+0.046142578125j),(0.0625+0.0458984375j),(0.0625+0.0458984375j)
31,(0.038299560546875+0.05181884765625j),(0.0379638671875+0.05169677734375j),(0.038177490234375+0.0517578125j),(0.037841796875+0.0517578125j),(0.0380859375+0.0517578125j),(0.0380859375+0.0517578125j)
