,0,1,2,3,4,5
0,(0.14556884765625+0j),(0.145751953125+0j),(0.1455078125+0j),(0.14501953125+0j),(0.1455078125+0j),(0.14453125+0j)
1,(0.006103515625-0.0657958984375j),(0.006103515625-0.0654296875j),(0.00537109375-0.0654296875j),(0.005859375-0.0654296875j),(0.005859375-0.0654296875j),(0.005859375-0.064453125j)
2,(0.009674072265625+0.047027587890625j),(0.009765625+0.047119140625j),(0.009765625+0.047119140625j),(0.01025390625+0.04736328125j),(0.009765625+0.0458984375j),(0.0078125+0.046875j)
3,(0.028900146484375+0.040924072265625j),(0.029052734375+0.040771484375j),(0.028564453125+0.04052734375j),(0.02880859375+0.0400390625j),(0.029296875+0.0400390625j),(0.02734375+0.0390625j)
4,(0.067535400390625+0.03289794921875j),(0.067535400390625+0.032806396484375j),(0.067626953125+0.032958984375j),(0.06787109375+0.0322265625j),(0.0673828125+0.0322265625j),(0.06640625+0.03125j)
5,(-0.0191650390625+0.012298583984375j),(-0.019134521484375+0.012420654296875j),(-0.01904296875+0.0126953125j),(-0.01953125+0.0126953125j),(-0.01953125+0.0126953125j),(-0.017578125+0.01171875j)
6,(-0.004730224609375+0.095184326171875j),(-0.00457763671875+0.094970703125j),(-0.00439453125+0.09521484375j),(-0.0048828125+0.09423828125j),(-0.0048828125+0.09375j),(-0.00390625+0.09375j)
7,(0.037353515625-0.038665771484375j),(0.03704833984375-0.038818359375j),(0.03662109375-0.03857421875j),(0.03759765625-0.0390625j),(0.037109375-0.0390625j),(0.037109375-0.037109375j)
8,(0.01513671875+0.0166015625j),(0.014984130859375+0.016571044921875j),(0.014923095703125+0.0167236328125j),(0.0146484375+0.01708984375j),(0.015625+0.0166015625j),(0.013671875+0.015625j)
9,(0.045745849609375-0.0186767578125j),(0.04534912109375-0.018463134765625j),(0.0452880859375-0.0186767578125j),(0.04541015625-0.0185546875j),(0.0458984375-0.0185546875j),(0.044921875-0.017578125j)
10,(-0.042510986328125+0.060302734375j),(-0.04254150390625+0.060272216796875j),(-0.042144775390625+0.060272216796875j),(-0.0419921875+0.06005859375j),(-0.04296875+0.05859375j),(-0.041015625+0.05859375j)
11,(-0.001953125+0.039306640625j),(-0.00177001953125+0.039276123046875j),(-0.001495361328125+0.03948974609375j),(-0.00244140625+0.03955078125j),(-0.001953125+0.0390625j),(-0.001953125+0.0390625j)
12,(0.050445556640625-0.110687255859375j),(0.050323486328125-0.110321044921875j),(0.050048828125-0.110260009765625j),(0.05029296875-0.109375j),(0.05078125-0.109375j),(0.048828125-0.109375j)
13,(0.011810302734375+0.0252685546875j),(0.01165771484375+0.025115966796875j),(0.011810302734375+0.025299072265625j),(0.01171875+0.02490234375j),(0.0107421875+0.0244140625j),(0.01171875+0.025390625j)
14,(0.10675048828125-0.001495361328125j),(0.106842041015625-0.00128173828125j),(0.1068115234375-0.001678466796875j),(0.10595703125-0.0009765625j),(0.10546875-0.0009765625j),(0.10546875+0j)
15,(-0.00115966796875+0.029083251953125j),(-0.000823974609375+0.02880859375j),(-0.00067138671875+0.0286865234375j),(-0.0009765625+0.029296875j),(-0.0009765625+0.02734375j),0.02734375j
16,(-0.10931396484375-0.056884765625j),(-0.1090087890625-0.0570068359375j),(-0.10888671875-0.05712890625j),(-0.1083984375-0.05712890625j),(-0.1083984375-0.056640625j),(-0.107421875-0.056640625j)
17,(-0.0084228515625-0.0274658203125j),(-0.0084228515625-0.0272216796875j),(-0.008544921875-0.027099609375j),(-0.0087890625-0.02734375j),(-0.0068359375-0.02734375j),(-0.0078125-0.02734375j)
18,(-0.011749267578125+0.03515625j),(-0.01171875+0.034912109375j),(-0.01171875+0.034912109375j),(-0.01171875+0.03515625j),(-0.01171875+0.0341796875j),(-0.01171875+0.03515625j)
19,(0.005157470703125-0.016571044921875j),(0.0050048828125-0.0167236328125j),(0.005615234375-0.0166015625j),(0.0048828125-0.01708984375j),(0.0048828125-0.0166015625j),(0.00390625-0.015625j)
20,(0.072296142578125-0.04705810546875j),(0.072174072265625-0.04718017578125j),(0.072265625-0.04638671875j),(0.07177734375-0.046875j),(0.072265625-0.046875j),(0.072265625-0.046875j)
21,(0.009002685546875-0.00152587890625j),(0.00958251953125-0.001617431640625j),(0.009521484375-0.001708984375j),(0.00927734375-0.00146484375j),(0.0078125-0.001953125j),(0.0078125+0j)
22,(-0.071441650390625-0.0272216796875j),(-0.07147216796875-0.027008056640625j),(-0.071044921875-0.027099609375j),(-0.0712890625-0.02685546875j),(-0.0703125-0.02734375j),(-0.0703125-0.025390625j)
23,(0.067230224609375+0.040130615234375j),(0.06756591796875+0.040374755859375j),(0.067138671875+0.040283203125j),(0.06689453125+0.0400390625j),(0.06640625+0.0400390625j),(0.06640625+0.0390625j)
24,(-0.055419921875+0.0313720703125j),(-0.055267333984375+0.031219482421875j),(-0.055450439453125+0.0308837890625j),(-0.0546875+0.03076171875j),(-0.0546875+0.0302734375j),(-0.0546875+0.03125j)
25,(-0.01971435546875-0.12127685546875j),(-0.01953125-0.120941162109375j),(-0.019683837890625-0.120819091796875j),(-0.01904296875-0.12109375j),(-0.01953125-0.12109375j),(-0.01953125-0.12109375j)
26,(-0.059814453125-0.004058837890625j),(-0.059844970703125-0.003814697265625j),(-0.059478759765625-0.00433349609375j),(-0.0595703125-0.00439453125j),(-0.0595703125-0.00390625j),(-0.05859375-0.00390625j)
27,(0.0582275390625-0.040374755859375j),(0.058319091796875-0.040130615234375j),(0.057586669921875-0.04052734375j),(0.0576171875-0.0400390625j),(0.056640625-0.0400390625j),(0.056640625-0.0390625j)
28,(-0.0416259765625+0.00738525390625j),(-0.041656494140625+0.007568359375j),(-0.041778564453125+0.00714111328125j),(-0.04150390625+0.0068359375j),(-0.0419921875+0.0068359375j),(-0.041015625+0.005859375j)
29,(0.033233642578125-0.03228759765625j),(0.033294677734375-0.032440185546875j),(0.033233642578125-0.032318115234375j),(0.03271484375-0.033203125j),(0.033203125-0.0322265625j),(0.033203125-0.03125j)
30,(0.063018798828125+0.046051025390625j),(0.06280517578125+0.046112060546875j),(0.062408447265625+0.045928955078125j),(0.06201171875+0.0458984375j),(0.0625+0.0458984375j),(0.0625+0.044921875j)
31,(0.03839111328125+0.051788330078125j),(0.037872314453125+0.051666259765625j),(0.0380859375+0.051513671875j),(0.037109375+0.0517578125j),(0.037109375+0.0517578125j),(0.037109375+0.05078125j)
32,(-0.01873779296875+0j),(-0.01904296875+0j),(-0.0185546875+0j),(-0.01806640625+0j),(-0.0185546875+0j),(-0.017578125+0j)
33,(0.0382080078125-0.052001953125j),(0.0380859375-0.0517578125j),(0.0380859375-0.0517578125j),(0.037109375-0.0517578125j),(0.037109375-0.0517578125j),(0.037109375-0.05078125j)
34,(0.063018798828125-0.04608154296875j),(0.062744140625-0.04638671875j),(0.06298828125-0.046142578125j),(0.06201171875-0.04638671875j),(0.0625-0.0458984375j),(0.0625-0.044921875j)
35,(0.033294677734375+0.03216552734375j),(0.033203125+0.032470703125j),(0.033447265625+0.03271484375j),(0.03271484375+0.033203125j),(0.033203125+0.0322265625j),(0.033203125+0.03125j)
