,0,1,2,3,4,5
0,(-0.06103515625+0j),(-0.060791015625+0j),(-0.06103515625+0j),(-0.060546875+0j),(-0.060546875+0j),(-0.05859375+0j)
1,(-0.0426025390625-0.0047607421875j),(-0.042724609375-0.004638671875j),(-0.04296875-0.00439453125j),(-0.0419921875-0.0029296875j),(-0.041015625-0.00390625j),(-0.04296875-0.00390625j)
2,(-0.03271484375-0.006927490234375j),(-0.033447265625-0.006591796875j),(-0.033203125-0.00732421875j),(-0.0322265625-0.0068359375j),(-0.033203125-0.0078125j),(-0.03125-0.00390625j)
3,(-0.0169677734375+0.012451171875j),(-0.016357421875+0.011962890625j),(-0.01708984375+0.01220703125j),(-0.015625+0.0126953125j),(-0.017578125+0.01171875j),(-0.015625+0.01171875j)
4,(0.15911865234375-0.011749267578125j),(0.159454345703125-0.011749267578125j),(0.158203125-0.01123046875j),(0.158203125-0.01171875j),(0.158203125-0.01171875j),(0.15625-0.0078125j)
5,(-0.01641845703125+0.0152587890625j),(-0.016143798828125+0.015472412109375j),(-0.0166015625+0.0146484375j),(-0.015625+0.0146484375j),(-0.017578125+0.015625j),(-0.015625+0.01171875j)
6,(-0.0830078125-0.0074462890625j),(-0.0826416015625-0.007568359375j),(-0.08203125-0.0078125j),(-0.0810546875-0.0078125j),(-0.080078125-0.005859375j),(-0.08203125-0.00390625j)
7,(-0.0302734375+0.026763916015625j),(-0.029815673828125+0.025787353515625j),(-0.029296875+0.02587890625j),(-0.029296875+0.0283203125j),(-0.029296875+0.02734375j),(-0.02734375+0.0234375j)
8,(-0.060882568359375-0.02032470703125j),(-0.060760498046875-0.02032470703125j),(-0.0611572265625-0.019683837890625j),(-0.060546875-0.01953125j),(-0.05859375-0.017578125j),(-0.05859375-0.01953125j)
9,(0.05364990234375-0.01959228515625j),(0.0537109375-0.01898193359375j),(0.054351806640625-0.01953125j),(0.052734375-0.0185546875j),(0.052734375-0.017578125j),(0.05078125-0.01953125j)
10,(-0.0279541015625+0.01873779296875j),(-0.0279541015625+0.018585205078125j),(-0.0279541015625+0.0189208984375j),(-0.0283203125+0.017578125j),(-0.025390625+0.015625j),(-0.02734375+0.015625j)
11,(0.060546875-0.035125732421875j),(0.060546875-0.034942626953125j),(0.060333251953125-0.034088134765625j),(0.060546875-0.0341796875j),(0.05859375-0.03515625j),(0.05859375-0.03515625j)
12,(0.00439453125+0.01971435546875j),(0.0042724609375+0.01971435546875j),(0.00494384765625+0.02032470703125j),(0.0029296875+0.0205078125j),(0.005859375+0.01953125j),(0.00390625+0.01953125j)
