,0,1,2,3,4,5
0,(0.0128173828125+0j),(0.0125732421875+0j),(0.0126953125+0j),(0.0126953125+0j),(0.0126953125+0j),(0.013671875+0j)
1,(0.01495361328125+0.05078125j),(0.0150146484375+0.0509033203125j),(0.014892578125+0.05078125j),(0.0146484375+0.05126953125j),(0.015625+0.05078125j),(0.015625+0.05078125j)
2,(0.02789306640625-0.058319091796875j),(0.0279541015625-0.0584716796875j),(0.028076171875-0.05810546875j),(0.02783203125-0.05810546875j),(0.0283203125-0.05859375j),(0.02734375-0.05859375j)
3,(-0.041656494140625+0.05084228515625j),(-0.041748046875+0.051025390625j),(-0.04150390625+0.051025390625j),(-0.04150390625+0.05126953125j),(-0.0419921875+0.0517578125j),(-0.041015625+0.05078125j)
4,(0.128662109375-0.061004638671875j),(0.1287841796875-0.06103515625j),(0.12890625-0.061279296875j),(0.12841796875-0.06103515625j),(0.12890625-0.060546875j),(0.12890625-0.060546875j)
5,(0.0069580078125-0.039215087890625j),(0.007110595703125-0.03912353515625j),(0.007080078125-0.039306640625j),(0.0068359375-0.0390625j),(0.0068359375-0.0390625j),(0.0078125-0.0390625j)
6,(-0.068328857421875+0.018646240234375j),(-0.068115234375+0.018646240234375j),(-0.068359375+0.0185546875j),(-0.06787109375+0.0185546875j),(-0.068359375+0.0185546875j),(-0.068359375+0.01953125j)
7,(0.12890625-0.014984130859375j),(0.12872314453125-0.01495361328125j),(0.128662109375-0.014892578125j),(0.12890625-0.0146484375j),(0.12890625-0.0146484375j),(0.12890625-0.015625j)
8,(0.033203125+0.080596923828125j),(0.033233642578125+0.080657958984375j),(0.033050537109375+0.080352783203125j),(0.033203125+0.08056640625j),(0.033203125+0.0810546875j),(0.033203125+0.080078125j)
9,(-0.0228271484375-0.0711669921875j),(-0.02288818359375-0.071197509765625j),(-0.0228271484375-0.071319580078125j),(-0.0224609375-0.0712890625j),(-0.0224609375-0.0712890625j),(-0.0234375-0.0703125j)
10,(-0.0078125+0.00970458984375j),(-0.007659912109375+0.0096435546875j),(-0.007659912109375+0.0096435546875j),(-0.0078125+0.009765625j),(-0.0078125+0.009765625j),(-0.0078125+0.009765625j)
11,(0.0152587890625-0.026641845703125j),(0.015289306640625-0.027008056640625j),(0.015289306640625-0.026641845703125j),(0.01513671875-0.02685546875j),(0.015625-0.02734375j),(0.015625-0.02734375j)
12,(0.016021728515625+0.00244140625j),(0.0159912109375+0.002593994140625j),(0.016387939453125+0.0025634765625j),(0.01611328125+0.00244140625j),(0.0166015625+0.0029296875j),(0.015625+0.001953125j)
13,(-0.061920166015625+0.146026611328125j),(-0.06201171875+0.145904541015625j),(-0.061859130859375+0.1461181640625j),(-0.0615234375+0.14599609375j),(-0.0625+0.1455078125j),(-0.0625+0.146484375j)
