,0,1,2,3,4,5,6
0,(0.62896728515625+0j),(0.7451629638671875+0j),(0.2948760986328125+0j),(0.33654022216796875+0j),(0.1264171600341797+0j),(0.1629199981689453+0j),(-0.011810779571533203+0j)
1,(-0.807952880859375+0j),(-0.73651123046875+0j),(-0.6528854370117188+0j),(-0.5673942565917969+0j),(-0.3895702362060547+0j),(-0.18654155731201172+0j),(-0.011546550318598747-0.0024832163471728563j)
2,(0.848785400390625+0j),(0.4246673583984375+0j),(0.5991668701171875+0j),(0.08600997924804688+0j),(0.19942283630371094+0j),(-0.036502838134765625+0j),(0.03774251416325569-0.008461173623800278j)
3,(0.460845947265625+0j),(0.4756317138671875+0j),(0.098114013671875+0j),(0.09697341918945312+0j),(0.01648712158203125+0j),(-1.2431921087135275e-17+0.20302867889404297j),(-0.00840663630515337+0.0838812068104744j)
4,(-0.485321044921875+0j),(0.15911865234375+0j),(0.27007293701171875+0j),(-0.08370590209960938+0j),(0.21012306213378906+0j),(0.10506153106689453+0.05670642852783203j),(0.05002109706401825-0.08350349962711334j)
5,(-0.14501953125+0j),(0.33978271484375+0j),(-0.09136199951171875+0j),(-0.2117462158203125+0j),(-0.12574057067261318+0.12574057067261318j),(-0.09132648875170989+0.03441408192090328j),(0.03292739763855934+0.05218389630317688j)
6,(-0.93170166015625+0j),(-0.0118560791015625+0j),(0.20700836181640625+0j),(0.312835693359375+0j),(-6.944534618768765e-18+0.11341285705566406j),(0.10506153106689453-0.05670642852783203j),(0.060024064034223557-0.014038501307368279j)
7,(-0.705413818359375+0j),(-0.769775390625+0j),(-0.203369140625+0j),(-0.06399917602539062+0j),(-0.056912406830806596-0.05691240683080661j),(0.0913264887517099+0.034414081920903304j),(0.06563126295804977-0.0905512273311615j)
8,(0.302886962890625+0j),(0.5168914794921875+0j),(0.378204345703125+0j),(-0.04166412353515625+0j),(-0.020832061767578115-0.17688941955566406j),(0.09900595439498211-0.1604510831721481j),(0.006867520976811647+0.04556025564670563j)
9,(0.54437255859375+0j),(-0.2262420654296875+0j),(-0.481903076171875+0j),(-0.07898355180019549+0.03271605836003886j),(-0.06252629844987478-0.03925222756244118j),(0.001036236863030504-0.006555912650126911j),(0.028151916339993477-0.05245646461844444j)
10,(-0.622589111328125+0j),(-0.3527984619140625+0j),(-0.42714691162109375+0j),(0.3628567173461745-0.3628567173461745j),(0.21884397055754234-0.14401274678863213j),(-0.11983801616256023-0.016438336383515967j),(-0.03260951116681099+0.05788818374276161j)
11,(0.3931884765625+0j),(0.0614471435546875+0j),(0.09583282470703125+0j),(0.00043648661146988626-0.0010537718972048749j),(0.06459877217593579+0.026140402262187355j),(-0.03269631491231428+0.06356253531290529j),(0.017593709751963615-0.05557684227824211j)
12,(-0.242340087890625+0j),(-0.1888885498046875+0j),(-0.4374847412109375+0j),(2.1662706146187723e-17-0.3537788391113281j),(-0.020832061767578135+0.17688941955566406j),(-0.11983801616256023+0.016438336383515967j),(-0.04357085004448891+0.04000043496489525j)
13,(0.09185791015625+0j),(-0.3682098388671875+0j),(-0.33213043212890625+0j),(-0.04606904509955407-0.11122051348492122j),(0.039252227562441185+0.0625262984498748j),(0.032696314912314256+0.06356253531290529j),(-0.022192178294062614+0.10215260088443756j)
14,(0.667999267578125+0j),(0.242889404296875+0j),(0.41866302490234375+0j),(0.07483122376891022+0.07483122376891023j),(-0.21884397055754234-0.14401274678863213j),(0.09900595439498211+0.1604510831721481j),(0.08036873489618301+0.04669812321662903j)
15,(-0.528778076171875+0j),(-0.0864715576171875+0j),(0.07537078857421875+0j),(0.1287610577404017+0.053334576421579585j),(0.026140402262187334+0.06459877217593579j),(-0.0010362368630304967-0.006555912650126925j),(0.03344573825597763+0.03126093000173569j)
16,(-0.65069580078125+0j),(-0.1554107666015625+0j),(0.450286865234375+0j),(0.2251434326171875-0.06934356689453125j),(0.04901157135586086-0.05900366485478688j),(0.01062696164350112+0.003943053940540245j),(-0.018251419067382812+0.10151433944702148j)
17,(-0.15118408203125+0j),(-0.5692596435546875+0j),(-0.08201894728469702+0.016314582974386458j),(-0.06594796809867959-0.11721698656728162j),(0.03440854088876576-0.14321826430430012j),(0.0648580666812701-0.02086540209306461j),(-0.06377694010734558+0.08111697435379028j)
18,(0.955413818359375+0j),(0.7736663818359375+0j),(-0.16121652731016656+0.06677807209056345j),(-0.09483422361753827-0.000955469433853745j),(-0.02775764806885862+0.06688977273586737j),(0.03838460971235974-0.06294671879532712j),(-0.04198412597179413-0.01624859683215618j)
19,(-0.18670654296875+0j),(-0.2794036865234375+0j),(0.313894495818745-0.20973759666653408j),(0.1664990783545452-0.09057347384501793j),(0.09530759247377445+0.1014874601181709j),(-0.12235286221123551+0.030449525792504338j),(-0.03424106165766716+0.042505308985710144j)
20,(0.68267822265625+0j),(0.3810272216796875+0j),(-0.07845652709042329+0.07845652709042329j),(-0.12712028990546578-0.04866376281504251j),(0.17613186126132663-0.010339902039744369j),(0.05414330954580276+0.028368336754467635j),(-0.07626716792583466+0.023562099784612656j)
21,(-0.65057373046875+0j),(-0.5225067138671875+0j),(0.23953116941963765-0.35848372849143323j),(0.1347650498762111-0.16921954204131864j),(-0.05257708823387071+0.0893484478485919j),(-0.1193623297346513+0.08740802711297253j),(-0.0925530344247818+0.018814289942383766j)
