,0,1
0,"[16, 16, 16, 16, 16, 16]",35.33349555052734
1,"[16, 15, 16, 16, 16, 16]",35.33679674749991
2,"[16, 14, 16, 16, 16, 16]",35.336702897611346
3,"[16, 13, 16, 16, 16, 16]",35.35615043642836
4,"[16, 12, 16, 16, 16, 16]",35.359207316434535
5,"[16, 11, 16, 16, 16, 16]",35.358548869891344
6,"[16, 10, 16, 16, 16, 16]",35.240134880129524
7,"[16, 9, 16, 16, 16, 16]",34.948837226343265
8,"[16, 10, 16, 16, 16, 16]",35.240134880129524
9,"[16, 10, 16, 15, 16, 16]",35.238031422388715
10,"[16, 10, 16, 14, 16, 16]",35.238031422388715
11,"[16, 10, 16, 13, 16, 16]",35.232920454154986
12,"[16, 10, 16, 12, 16, 16]",35.232500009702875
13,"[16, 10, 16, 11, 16, 16]",35.21485298527974
14,"[16, 10, 16, 10, 16, 16]",35.12882353814503
15,"[16, 10, 16, 9, 16, 16]",34.77510913895195
