,0,1
0,"[16, 16, 16, 16, 16, 16]",45.05898502717891
1,"[16, 15, 16, 16, 16, 16]",45.05343757730215
2,"[16, 14, 16, 16, 16, 16]",45.04406014439237
3,"[16, 13, 16, 16, 16, 16]",45.046455207097864
4,"[16, 12, 16, 16, 16, 16]",45.03310394630329
5,"[16, 11, 16, 16, 16, 16]",44.8089201547851
6,"[16, 12, 16, 16, 16, 16]",45.03310394630329
7,"[16, 12, 16, 15, 16, 16]",45.02987805221032
8,"[16, 12, 16, 14, 16, 16]",45.02987805221032
9,"[16, 12, 16, 13, 16, 16]",45.01945459792924
10,"[16, 12, 16, 12, 16, 16]",44.99056951489725
