,0,1
0,"[8, 16, 16, 16, 16, 16]",36.24889884180668
1,"[8, 15, 15, 16, 16, 16]",36.2343730941166
2,"[8, 14, 14, 16, 16, 16]",36.20748613029257
3,"[8, 13, 13, 16, 16, 16]",36.14560985700936
4,"[8, 12, 12, 16, 16, 16]",35.97917403331783
5,"[8, 11, 11, 16, 16, 16]",35.530984019940064
6,"[8, 10, 10, 16, 16, 16]",34.51150764679128
7,"[8, 11, 11, 16, 16, 16]",35.530984019940064
8,"[8, 11, 11, 15, 15, 16]",35.50938624378566
9,"[8, 11, 11, 14, 14, 16]",35.4524510479998
10,"[8, 11, 11, 13, 13, 16]",35.33349555052734
11,"[8, 11, 11, 12, 12, 16]",34.92958947310408
