,0,1,2,3,4,5,6
0,(-0.45703125+0j),(-0.14923095703125+0j),(-0.174072265625+0j),(-0.04815673828125+0j),(-0.16748046875+0j),(0.03741455078125+0j),(-0.02239990234375+0j)
1,(0.08380126953125+0j),(-0.143280029296875+0j),(-0.2552490234375+0j),(0.08660888671875+0j),(-0.1431884765625+0j),(-0.082244873046875+0j),(0.128875732421875-0.005401611328125j)
2,(0.416259765625+0j),(0.44964599609375+0j),(0.21197509765625+0j),(0.286468505859375+0j),(0.2423095703125+0j),(-0.20489501953125+0j),(0.0125732421875-0.08203125j)
3,(0.917205810546875+0j),(0.20208740234375+0j),(-0.14971923828125+0j),(-0.0380859375+0j),(-0.02130126953125+0j),0.060943603515625j,(-0.037109375+0.124176025390625j)
4,(-0.2618408203125+0j),(-0.133880615234375+0j),(-0.149871826171875+0j),(-0.28680419921875+0j),(0.11932373046875+0j),(0.059661865234375-0.0220947265625j),(-0.104461669921875-0.00579833984375j)
5,(0.065582275390625+0j),(-0.09759521484375+0j),(-0.4610595703125+0j),(-0.37298583984375+0j),(0.1624755859375-0.1624755859375j),(0.087188720703125-0.075286865234375j),(-0.107208251953125-0.04608154296875j)
6,(-0.25054931640625+0j),(0.115386962890625+0j),(0.5355224609375+0j),(0.1981201171875+0j),-0.044189453125j,(0.059661865234375+0.0220947265625j),(0.07391357421875-0.037017822265625j)
7,(0.100189208984375+0j),(0.001190185546875+0j),(0.09716796875+0j),(-0.0045166015625+0j),(0.011871337890625+0.011871337890625j),(-0.087158203125-0.0753173828125j),(0.03009033203125-0.05712890625j)
8,(0.683013916015625+0j),(0.1192626953125+0j),(0.077728271484375+0j),(-0.125885009765625+0j),(-0.06292724609375-0.068450927734375j),(-0.104278564453125-0.0806884765625j),(0.07342529296875-0.048675537109375j)
9,(0.985626220703125+0j),(0.922943115234375+0j),(0.428436279296875+0j),(-0.3157958984375+0.13079833984375j),(-0.14105224609375+0.1060791015625j),(-0.10467529296875+0.069091796875j),(0.009246826171875-0.0645751953125j)
