,0,1,2,3,4,5,6
0,(-0.09521484375+0j),(-0.047821044921875+0j),(0.44620513916015625+0j),(0.02520751953125+0j),(0.0073413848876953125+0j),(0.05270576477050781+0j),(0.012644290924072266+0j)
1,(0.119537353515625+0j),(0.2222137451171875+0j),(0.5171356201171875+0j),(0.23207473754882812+0j),(0.17267799377441406+0j),(-0.02741718292236328+0j),(0.014836945571005344+0.05072320997714996j)
2,(0.848419189453125+0j),(0.3815460205078125+0j),(0.01800537109375+0j),(-0.19305419921875+0j),(0.09807014465332031+0j),(-0.0453643798828125+0j),(0.027837539091706276-0.058252785354852676j)
3,(-0.068695068359375+0j),(-0.2561798095703125+0j),(-0.21544647216796875+0j),(-0.33087921142578125+0j),(-0.22751235961914062+0j),(1.2252295883326621e-17-0.20009517669677734j),(-0.04164106398820877+0.050921592861413956j)
4,(0.015655517578125+0j),(0.5054779052734375+0j),(0.28662109375+0j),(-0.010524749755859375+0j),(0.017866134643554688+0j),(0.008933067321777335+0.14556217193603516j),(0.12866303324699402-0.061000362038612366j)
5,(0.17474365234375+0j),(0.5830535888671875+0j),(0.03403472900390625+0j),(0.11328125+0j),(0.04199984030328804-0.04199984030328804j),(0.05754562108283427+0.015545780779546246j),(0.007082599680870771-0.039217278361320496j)
6,(-0.63067626953125+0j),(0.024871826171875+0j),(0.26679229736328125+0j),(0.3891944885253906+0j),(-1.7826224793840213e-17+0.2911243438720703j),(0.008933067321777352-0.14556217193603516j),(-0.0682920292019844+0.01860824041068554j)
7,(0.0238037109375+0j),(0.2197113037109375+0j),(-0.161651611328125+0j),(-0.1241455078125+0j),(0.07309140186238051+0.07309140186238053j),(-0.057545621082834286+0.015545780779546235j),(0.12869825959205627-0.014811033383011818j)
8,(0.259735107421875+0j),(-0.054840087890625+0j),(-0.39579010009765625+0j),(0.42099761962890625+0j),(0.21049880981445312-0.1485729217529297j),(0.1641976731085034-0.08995901937633186j),(0.033239345997571945+0.08055397868156433j)
9,(0.5859375+0j),(0.02264404296875+0j),(-0.05298614501953125+0j),(0.26336191492451066-0.10908807697428155j),(0.14684412279114398-0.017936919101632295j),(0.09312839095777692-0.03204170473931748j),(-0.022888189181685448-0.07123123854398727j)
10,(-0.811737060546875+0j),(-0.6168212890625+0j),(-0.40411376953125+0j),(0.14924165340228768-0.14924165340228768j),(0.11789653640255365-0.03134511699973402j),(0.046301136705949736-0.05861390237659783j),(-0.008028947748243809+0.009693111293017864j)
