,0,1,2,3,4,5,6
0,(-0.050872802734375+0j),(-0.390380859375+0j),(-0.177642822265625+0j),(-0.21002197265625+0j),(-0.195037841796875+0j),(-0.158477783203125+0j),(-0.06597900390625+0j)
1,(0.31494140625+0j),(-0.029998779296875+0j),(0.226226806640625+0j),(0.22479248046875+0j),(0.0804443359375+0j),(0.026519775390625+0j),(0.0185546875+0.025848388671875j)
2,(0.33282470703125+0j),(0.287872314453125+0j),(-0.140594482421875+0j),(0.048004150390625+0j),(-0.121917724609375+0j),(-0.03656005859375+0j),(-0.038848876953125+0.00811767578125j)
3,(-0.714813232421875+0j),(-0.693878173828125+0j),(-0.3218994140625+0j),(-0.22869873046875+0j),(-0.027435302734375+0j),-0.053955078125j,(0.003265380859375-0.054229736328125j)
4,(-0.978271484375+0j),(-0.29229736328125+0j),(-0.132598876953125+0j),(-0.180023193359375+0j),(-0.0150146484375+0j),(-0.00750732421875-0.0849609375j),(0.019561767578125+0.054534912109375j)
5,(-0.25048828125+0j),(-0.57391357421875+0j),(-0.247772216796875+0j),(-0.063934326171875+0j),(0.102081298828125-0.102081298828125j),(0.1221923828125+0.020111083984375j),(0.01348876953125+0.048126220703125j)
6,(-0.451904296875+0j),(-0.55474853515625+0j),(-0.29925537109375+0j),(-0.29180908203125+0j),-0.169921875j,(-0.00750732421875+0.0849609375j),(-0.035888671875+0.076934814453125j)
7,(0.620697021484375+0j),(0.626068115234375+0j),(-0.0601806640625+0j),(0.173828125+0j),(0.142303466796875+0.142303466796875j),(-0.1221923828125+0.020111083984375j),(0.061859130859375-0.0313720703125j)
8,(0.381195068359375+0j),(0.09112548828125+0j),(-0.242401123046875+0j),(0.032379150390625+0j),(0.016204833984375-0.023712158203125j),(-0.02392578125+0.0228271484375j),(0.057342529296875-0.032440185546875j)
9,(0.202911376953125+0j),(0.020294189453125+0j),(0.223358154296875+0j),(0.001312255859375-0.00054931640625j),(0.03582763671875+0.08465576171875j),(0.06304931640625+0.08624267578125j),(0.060516357421875+0.01092529296875j)
10,(0.11639404296875+0j),(0.1541748046875+0j),(0.236602783203125+0j),(-0.13336181640625+0.13336181640625j),(-0.064056396484375+0.0693359375j),(0.040130615234375-0.046539306640625j),(-0.0362548828125-0.099884033203125j)
11,(0.3226318359375+0j),(0.138092041015625+0j),(-0.135467529296875+0j),(-0.035675048828125+0.08612060546875j),(0.09027099609375+0.08782958984375j),(-0.0015869140625+0.0272216796875j),(0.065673828125-0.013214111328125j)
12,(-0.709381103515625+0j),(-0.470123291015625+0j),(-0.2274169921875+0j),-0.04742431640625j,(0.016204833984375+0.023712158203125j),(0.040130615234375+0.046539306640625j),(0.0208740234375+0.036895751953125j)
13,(-0.119903564453125+0j),(-0.52947998046875+0j),(0.119903564453125+0j),(0.070343017578125+0.169830322265625j),(-0.08465576171875-0.03582763671875j),(0.0015869140625+0.0272216796875j),(-0.0201416015625+0.035552978515625j)
14,(-0.67547607421875+0j),(-0.111419677734375+0j),(-0.28436279296875+0j),(0.005279541015625+0.005279541015625j),(0.064056396484375+0.0693359375j),(-0.02392578125-0.0228271484375j),(-0.124359130859375-0.04998779296875j)
15,(0.81195068359375+0j),(0.873443603515625+0j),(0.4078369140625+0j),(0.2161865234375+0.08953857421875j),(0.08782958984375+0.09027099609375j),(-0.06304931640625+0.08624267578125j),(-0.001007080078125-0.029327392578125j)
16,(-0.882354736328125+0j),(0.035125732421875+0j),(-0.2127685546875+0j),(-0.10638427734375-0.166778564453125j),(-0.03851318359375-0.012237548828125j),(0.001983642578125+0.004150390625j),(-0.018280029296875-0.0269775390625j)
17,(0.63763427734375+0j),(0.482421875+0j),(-0.251312255859375+0.04998779296875j),(-0.105865478515625+0.12457275390625j),(0.0367431640625+0.22027587890625j),(-0.07965087890625+0.012054443359375j),(-0.057037353515625+0.03009033203125j)
18,(-0.85076904296875+0j),(-0.569061279296875+0j),(0.395843505859375-0.1639404296875j),(0.21368408203125-0.043914794921875j),(0.04248046875+0.0205078125j),(-0.040496826171875-0.016387939453125j),(0.083892822265625-0.06640625j)
19,(0.3739013671875+0j),(0.050079345703125+0j),(-0.30926513671875+0.2066650390625j),(-0.230621337890625-0.010406494140625j),(-0.196014404296875-0.196197509765625j),(0.208251953125-0.11639404296875j),(-0.101470947265625-0.020416259765625j)
20,(-0.32598876953125+0j),(0.027130126953125+0j),(-0.112945556640625+0.112945556640625j),(0.02935791015625+0.142303466796875j),(-0.06787109375-0.154541015625j),(-0.066162109375-0.16290283203125j),(0.019287109375-0.009674072265625j)
21,(-0.190765380859375+0j),(0.078399658203125+0j),(-0.18121337890625+0.27117919921875j),(0.179351806640625+0.31597900390625j),(-0.168487548828125+0.033172607421875j),(-0.006317138671875-0.036865234375j),(0.011505126953125-0.074676513671875j)
22,(0.684814453125+0j),(-0.04376220703125+0j),(-0.097747802734375+0.23602294921875j),(-0.128753662109375+0.084930419921875j),(-0.064422607421875-0.171234130859375j),(-0.001739501953125+0.00836181640625j),(-0.0299072265625+0.063018798828125j)
23,(-0.962799072265625+0j),(-0.746429443359375+0j),(0.133880615234375-0.673065185546875j),(-0.161407470703125-0.3819580078125j),(0.155853271484375-0.106903076171875j),(0.070037841796875+0.16217041015625j),(0.111328125+0.008575439453125j)
24,(-0.87841796875+0j),(-0.575897216796875+0j),-0.333526611328125j,(-0.10638427734375+0.166778564453125j),(-0.06787109375+0.154541015625j),(-0.001739501953125-0.00836181640625j),(-0.064849853515625+0.05255126953125j)
25,(0.830078125+0j),(0.4263916015625+0j),(0.03961181640625+0.19915771484375j),(-0.162933349609375-0.01324462890625j),(-0.033172607421875+0.16851806640625j),(-0.070037841796875+0.162200927734375j),(0.045684814453125+0.02679443359375j)
26,(0.017852783203125+0j),(0.31903076171875+0j),(0.031524658203125+0.076141357421875j),(0.043914794921875-0.213714599609375j),(0.064422607421875-0.171234130859375j),(-0.066162109375+0.16290283203125j),(0.034149169921875+0.08526611328125j)
27,(-0.81805419921875+0j),(-0.409027099609375+0j),(-0.1519775390625-0.227447509765625j),(0.170440673828125+0.155731201171875j),(-0.10687255859375+0.155853271484375j),(0.00634765625-0.036865234375j),(-0.008697509765625-0.067047119140625j)
28,(0.974273681640625+0j),(0.015289306640625+0j),(0.171630859375+0.171630859375j),(-0.02935791015625+0.142303466796875j),(-0.03851318359375+0.012237548828125j),(-0.040496826171875+0.016387939453125j),(-0.043487548828125+0.031707763671875j)
