,0,1,2,3,4,5
0,(-0.01434326171875+0j),(-0.014373779296875+0j),(-0.014404296875+0j),(-0.0142822265625+0j),(-0.014404296875+0j),(-0.01416015625+0j)
1,(0.03118896484375+0.0537109375j),(0.031219482421875+0.0537109375j),(0.03125+0.05364990234375j),(0.03125+0.0537109375j),(0.03125+0.0537109375j),(0.03125+0.0537109375j)
2,(0.033935546875+0.11712646484375j),(0.033935546875+0.117095947265625j),(0.03399658203125+0.11712646484375j),(0.0340576171875+0.1170654296875j),(0.033935546875+0.116943359375j),(0.0341796875+0.1171875j)
3,(0.043365478515625+0.001953125j),(0.043304443359375+0.001953125j),(0.04339599609375+0.001953125j),(0.04345703125+0.001953125j),(0.043212890625+0.001953125j),(0.04345703125+0.001953125j)
4,(0.03424072265625-0.03021240234375j),(0.034210205078125-0.03021240234375j),(0.0341796875-0.0301513671875j),(0.0340576171875-0.0302734375j),(0.0341796875-0.030029296875j),(0.0341796875-0.0302734375j)
5,(0.060638427734375-0.0455322265625j),(0.060577392578125-0.045501708984375j),(0.060546875-0.04547119140625j),(0.060546875-0.04541015625j),(0.060546875-0.045654296875j),(0.060546875-0.04541015625j)
6,(-0.031829833984375-0.05865478515625j),(-0.0318603515625-0.05865478515625j),(-0.0318603515625-0.05877685546875j),(-0.03173828125-0.0587158203125j),(-0.031982421875-0.05859375j),(-0.03173828125-0.05859375j)
7,(-0.0255126953125-0.065826416015625j),(-0.0255126953125-0.065765380859375j),(-0.02545166015625-0.0657958984375j),(-0.025390625-0.0657958984375j),(-0.025634765625-0.065673828125j),(-0.025390625-0.06591796875j)
8,(-0.02459716796875+0.01690673828125j),(-0.024566650390625+0.01690673828125j),(-0.024566650390625+0.016876220703125j),(-0.0245361328125+0.016845703125j),(-0.024658203125+0.016845703125j),(-0.0244140625+0.01708984375j)
9,(0.005279541015625+0.00250244140625j),(0.0052490234375+0.002471923828125j),(0.005218505859375+0.002532958984375j),(0.0052490234375+0.00244140625j),(0.005126953125+0.00244140625j),(0.00537109375+0.00244140625j)
10,(-0.0885009765625-0.0390625j),(-0.088531494140625-0.039031982421875j),(-0.0885009765625-0.03912353515625j),(-0.08837890625-0.0390625j),(-0.088623046875-0.0390625j),(-0.08837890625-0.0390625j)
