,0,1
0,"[15, 15, 15, 15, 15, 16]",55.5797710849093
1,"[14, 15, 15, 15, 15, 16]",55.26808317344805
2,"[13, 15, 15, 15, 15, 16]",54.54988530077178
3,"[14, 15, 15, 15, 15, 16]",55.26808317344805
4,"[14, 14, 15, 15, 15, 16]",54.80801990409737
5,"[14, 15, 15, 15, 15, 16]",55.26808317344805
6,"[14, 15, 14, 15, 15, 16]",54.52504053068551
7,"[14, 15, 15, 15, 15, 16]",55.26808317344805
8,"[14, 15, 15, 14, 15, 16]",54.31966297967716
9,"[14, 15, 15, 15, 15, 16]",55.26808317344805
10,"[14, 15, 15, 15, 14, 16]",52.445893782117544
