,0,1
0,"[13, 13, 13, 13, 13, 16]",45.76739825544747
1,"[12, 13, 13, 13, 13, 16]",45.40417879456887
2,"[11, 13, 13, 13, 13, 16]",44.01137359236242
3,"[12, 13, 13, 13, 13, 16]",45.40417879456887
4,"[12, 12, 13, 13, 13, 16]",44.58588245821257
5,"[12, 13, 13, 13, 13, 16]",45.40417879456887
6,"[12, 13, 12, 13, 13, 16]",44.20555682445236
7,"[12, 13, 13, 13, 13, 16]",45.40417879456887
8,"[12, 13, 13, 12, 13, 16]",44.05884207683363
9,"[12, 13, 13, 13, 13, 16]",45.40417879456887
10,"[12, 13, 13, 13, 12, 16]",41.68408514161892
