,0,1
0,"[16, 16, 16, 16, 16, 16]",35.14237338667923
1,"[15, 16, 16, 16, 16, 16]",35.10899636601036
2,"[14, 16, 16, 16, 16, 16]",35.09573325173352
3,"[13, 16, 16, 16, 16, 16]",35.08058740149206
4,"[12, 16, 16, 16, 16, 16]",35.01030129897787
5,"[11, 16, 16, 16, 16, 16]",34.80455396356468
6,"[12, 16, 16, 16, 16, 16]",35.01030129897787
7,"[12, 15, 16, 16, 16, 16]",34.992750156719474
8,"[12, 16, 16, 16, 16, 16]",35.01030129897787
9,"[12, 16, 15, 16, 16, 16]",35.003912144925096
10,"[12, 16, 14, 16, 16, 16]",35.003912144925096
11,"[12, 16, 13, 16, 16, 16]",34.990317282817365
12,"[12, 16, 14, 16, 16, 16]",35.003912144925096
13,"[12, 16, 14, 15, 16, 16]",34.99119756074264
