,0,1,2
0,16,"[16, 16, 16, 16, 16, 16]",64.2754895080338
1,15,"[15, 15, 15, 15, 15, 16]",58.76096499132397
2,14,"[14, 14, 14, 14, 14, 16]",52.950648732524535
3,13,"[13, 13, 13, 13, 13, 16]",47.047385240231506
4,12,"[12, 12, 12, 12, 12, 16]",41.0602906559214
