,0,1,2,3,4,5
0,(-0.014404296875+0j),(-0.014404296875+0j),(-0.014404296875+0j),(-0.014404296875+0j),(-0.01446533203125+0j),(-0.014404296875+0j)
1,(0.03118896484375+0.05364990234375j),(0.03118896484375+0.05364990234375j),(0.031158447265625+0.053619384765625j),(0.0311279296875+0.053680419921875j),(0.03118896484375+0.0535888671875j),(0.0311279296875+0.0535888671875j)
2,(0.033905029296875+0.117034912109375j),(0.033905029296875+0.1170654296875j),(0.03387451171875+0.1170654296875j),(0.03387451171875+0.117034912109375j),(0.03387451171875+0.11700439453125j),(0.0338134765625+0.116943359375j)
3,(0.043304443359375+0.001922607421875j),(0.043304443359375+0.001953125j),(0.043304443359375+0.001953125j),(0.043304443359375+0.001953125j),(0.04327392578125+0.001953125j),(0.043212890625+0.0018310546875j)
4,(0.034210205078125-0.03021240234375j),(0.0341796875-0.03021240234375j),(0.0341796875-0.030181884765625j),(0.034210205078125-0.03021240234375j),(0.0341796875-0.03021240234375j),(0.0341796875-0.0301513671875j)
5,(0.060546875-0.045501708984375j),(0.060546875-0.045501708984375j),(0.060546875-0.045501708984375j),(0.060546875-0.045501708984375j),(0.060546875-0.0455322265625j),(0.060546875-0.0455322265625j)
6,(-0.031829833984375-0.05865478515625j),(-0.031829833984375-0.05865478515625j),(-0.031829833984375-0.05865478515625j),(-0.03179931640625-0.05865478515625j),(-0.03179931640625-0.05865478515625j),(-0.03173828125-0.05859375j)
7,(-0.0255126953125-0.0657958984375j),(-0.0255126953125-0.065765380859375j),(-0.0255126953125-0.065765380859375j),(-0.025482177734375-0.06573486328125j),(-0.0255126953125-0.0657958984375j),(-0.0255126953125-0.0657958984375j)
8,(-0.02459716796875+0.016845703125j),(-0.024566650390625+0.016845703125j),(-0.02459716796875+0.016876220703125j),(-0.024566650390625+0.016876220703125j),(-0.0245361328125+0.016845703125j),(-0.0245361328125+0.016845703125j)
9,(0.005218505859375+0.00244140625j),(0.005218505859375+0.002410888671875j),(0.005218505859375+0.00244140625j),(0.0052490234375+0.002410888671875j),(0.00518798828125+0.00244140625j),(0.005126953125+0.00244140625j)
