,0,1,2,3,4,5
0,(0.116455078125+0j),(0.116455078125+0j),(0.1162109375+0j),(0.1171875+0j),(0.1171875+0j),(0.1171875+0j)
1,(0.000732421875-0.013916015625j),(0.0009765625-0.013916015625j),(0.0009765625-0.0146484375j),(0.0009765625-0.013671875j),-0.013671875j,-0.015625j
2,(-0.005279541015625-0.0274658203125j),(-0.005859375-0.027099609375j),(-0.00537109375-0.02734375j),(-0.0048828125-0.02734375j),(-0.005859375-0.02734375j),(-0.00390625-0.02734375j)
3,(-0.015411376953125+0.0777587890625j),(-0.015380859375+0.078125j),(-0.01416015625+0.078125j),(-0.0146484375+0.078125j),(-0.013671875+0.078125j),(-0.015625+0.078125j)
4,(-0.003662109375-0.01873779296875j),(-0.0035400390625-0.01885986328125j),(-0.00390625-0.01904296875j),(-0.00390625-0.0185546875j),(-0.00390625-0.01953125j),(-0.00390625-0.01953125j)
5,(0.08526611328125-0.044097900390625j),(0.08551025390625-0.043487548828125j),(0.08544921875-0.04345703125j),(0.0859375-0.0439453125j),(0.083984375-0.04296875j),(0.0859375-0.04296875j)
6,(0.06201171875+0.0777587890625j),(0.06219482421875+0.07769775390625j),(0.06201171875+0.0771484375j),(0.0615234375+0.0771484375j),(0.0625+0.078125j),(0.0625+0.078125j)
7,(-0.037200927734375-0.061737060546875j),(-0.03741455078125-0.06201171875j),(-0.03759765625-0.0615234375j),(-0.0380859375-0.0615234375j),(-0.037109375-0.060546875j),(-0.0390625-0.0625j)
8,(0.020721435546875+0.033843994140625j),(0.020233154296875+0.03363037109375j),(0.0208740234375+0.033966064453125j),(0.0205078125+0.033203125j),(0.021484375+0.033203125j),(0.01953125+0.03515625j)
9,(-0.046356201171875-0.0584716796875j),(-0.046295166015625-0.05889892578125j),(-0.046295166015625-0.058624267578125j),(-0.0458984375-0.0576171875j),(-0.046875-0.05859375j),(-0.046875-0.05859375j)
10,(-0.004913330078125+0.07330322265625j),(-0.00482177734375+0.07373046875j),(-0.0048828125+0.07415771484375j),(-0.0048828125+0.0732421875j),(-0.00390625+0.07421875j),(-0.00390625+0.07421875j)
11,(-0.025909423828125-0.063812255859375j),(-0.026123046875-0.063812255859375j),(-0.025360107421875-0.063873291015625j),(-0.0263671875-0.0634765625j),(-0.025390625-0.064453125j),(-0.02734375-0.0625j)
12,(0.04339599609375-0.06072998046875j),(0.04339599609375-0.060089111328125j),(0.04376220703125-0.060791015625j),(0.0439453125-0.060546875j),(0.04296875-0.060546875j),(0.04296875-0.05859375j)
13,(0.019012451171875+0.068603515625j),(0.01904296875+0.06854248046875j),(0.01947021484375+0.068511962890625j),(0.01953125+0.0673828125j),(0.01953125+0.068359375j),(0.01953125+0.0703125j)
14,(0.021331787109375+0.039215087890625j),(0.02105712890625+0.039031982421875j),(0.021331787109375+0.039794921875j),(0.0205078125+0.0390625j),(0.021484375+0.0390625j),(0.01953125+0.0390625j)
15,(-0.01068115234375-0.0078125j),(-0.009918212890625-0.008270263671875j),(-0.010955810546875-0.008148193359375j),(-0.0107421875-0.0078125j),(-0.009765625-0.0078125j),(-0.01171875-0.0078125j)
16,(-0.0343017578125-0.0538330078125j),(-0.0341796875-0.053955078125j),(-0.0341796875-0.0537109375j),(-0.0341796875-0.0537109375j),(-0.03515625-0.0546875j),(-0.03515625-0.0546875j)
17,(-0.0263671875-0.0205078125j),(-0.02587890625-0.020263671875j),(-0.02685546875-0.02001953125j),(-0.0263671875-0.01953125j),(-0.025390625-0.01953125j),(-0.02734375-0.01953125j)
18,(0.08441162109375+0.076934814453125j),(0.083740234375+0.07666015625j),(0.083984375+0.07666015625j),(0.0849609375+0.076171875j),(0.083984375+0.078125j),(0.0859375+0.078125j)
19,(0.090484619140625+0.039794921875j),(0.09033203125+0.039794921875j),(0.08984375+0.03955078125j),(0.08984375+0.0400390625j),(0.08984375+0.041015625j),(0.08984375+0.0390625j)
20,(-0.091339111328125-0.108001708984375j),(-0.09124755859375-0.1077880859375j),(-0.0908203125-0.10791015625j),(-0.0908203125-0.107421875j),(-0.08984375-0.107421875j),(-0.08984375-0.109375j)
21,(0.036529541015625+0.03228759765625j),(0.036346435546875+0.0323486328125j),(0.03662109375+0.03271484375j),(0.0361328125+0.03125j),(0.037109375+0.033203125j),(0.03515625+0.03125j)
22,(-0.050079345703125-0.042999267578125j),(-0.049896240234375-0.04327392578125j),(-0.0498046875-0.04345703125j),(-0.0498046875-0.0439453125j),(-0.05078125-0.04296875j),(-0.05078125-0.04296875j)
23,(0.024383544921875-0.0394287109375j),(0.02490234375-0.039825439453125j),(0.02490234375-0.0400390625j),(0.0244140625-0.0400390625j),(0.0234375-0.0390625j),(0.0234375-0.0390625j)
24,(0.024688720703125-0.001556396484375j),(0.02471923828125-0.00152587890625j),(0.0250244140625-0.002166748046875j),(0.0244140625-0.001953125j),(0.025390625-0.001953125j),(0.0234375+0j)
25,(0.008575439453125-0.049072265625j),(0.00897216796875-0.048980712890625j),(0.0078125-0.04925537109375j),(0.0087890625-0.0478515625j),(0.009765625-0.048828125j),(0.0078125-0.046875j)
26,(-0.0655517578125-0.082855224609375j),(-0.065399169921875-0.082916259765625j),(-0.0657958984375-0.082489013671875j),(-0.0654296875-0.0830078125j),(-0.06640625-0.08203125j),(-0.06640625-0.08203125j)
27,(0.14996337890625-0.007110595703125j),(0.149871826171875-0.007049560546875j),(0.1497802734375-0.00714111328125j),(0.1513671875-0.0068359375j),(0.150390625-0.0078125j),(0.1484375-0.0078125j)
28,(0.042388916015625-0.073333740234375j),(0.042694091796875-0.0733642578125j),(0.041839599609375-0.0736083984375j),(0.04296875-0.0732421875j),(0.04296875-0.07421875j),(0.04296875-0.07421875j)
29,(-0.00994873046875-0.038787841796875j),(-0.00994873046875-0.038787841796875j),(-0.00823974609375-0.03924560546875j),(-0.0087890625-0.0390625j),(-0.009765625-0.0390625j),(-0.01171875-0.0390625j)
30,(-0.033966064453125-0.052520751953125j),(-0.034271240234375-0.05267333984375j),(-0.033660888671875-0.052398681640625j),(-0.0341796875-0.052734375j),(-0.033203125-0.05078125j),(-0.03515625-0.05078125j)
31,(-0.046295166015625-0.041534423828125j),(-0.04583740234375-0.041290283203125j),(-0.045928955078125-0.040802001953125j),(-0.0458984375-0.041015625j),(-0.046875-0.041015625j),(-0.046875-0.04296875j)
32,(-0.1083984375+0j),(-0.108642578125+0j),(-0.1083984375+0j),(-0.107421875+0j),(-0.109375+0j),(-0.109375+0j)
33,(-0.046142578125+0.041259765625j),(-0.0458984375+0.041748046875j),(-0.0458984375+0.041015625j),(-0.0458984375+0.041015625j),(-0.046875+0.041015625j),(-0.046875+0.04296875j)
