,0,1,2,3,4,5
0,(-0.04608154296875+0j),(-0.046142578125+0j),(-0.0458984375+0j),(-0.04541015625+0j),(-0.0458984375+0j),(-0.046875+0j)
1,(0.0528564453125-0.0224609375j),(0.0528564453125-0.0224609375j),(0.052490234375-0.0224609375j),(0.052734375-0.0224609375j),(0.052734375-0.0234375j),(0.052734375-0.0234375j)
2,(0.098541259765625+0.131866455078125j),(0.0986328125+0.131591796875j),(0.0986328125+0.1318359375j),(0.0986328125+0.1318359375j),(0.0986328125+0.1318359375j),(0.099609375+0.1328125j)
3,(0.083740234375+0.01324462890625j),(0.08349609375+0.013427734375j),(0.083740234375+0.013427734375j),(0.08349609375+0.013671875j),(0.0830078125+0.0126953125j),(0.083984375+0.013671875j)
4,(0.062103271484375-0.02874755859375j),(0.062103271484375-0.028778076171875j),(0.06201171875-0.029052734375j),(0.0625-0.0283203125j),(0.0625-0.029296875j),(0.0625-0.029296875j)
5,(0.051422119140625+0.0457763671875j),(0.051239013671875+0.045654296875j),(0.05126953125+0.0458984375j),(0.05078125+0.0458984375j),(0.05078125+0.0458984375j),(0.05078125+0.046875j)
6,(-0.010711669921875-0.04119873046875j),(-0.01068115234375-0.041259765625j),(-0.010986328125-0.04150390625j),(-0.0107421875-0.041015625j),(-0.0107421875-0.041015625j),(-0.009765625-0.041015625j)
7,(0.01849365234375+0.008026123046875j),(0.018341064453125+0.008056640625j),(0.018310546875+0.008056640625j),(0.0185546875+0.00830078125j),(0.0185546875+0.0087890625j),(0.017578125+0.0078125j)
8,(0.08062744140625+0.005889892578125j),(0.080718994140625+0.006072998046875j),(0.08074951171875+0.0057373046875j),(0.08056640625+0.005859375j),(0.0810546875+0.005859375j),(0.080078125+0.005859375j)
9,(0.014007568359375+0.00494384765625j),(0.013946533203125+0.004608154296875j),(0.0140380859375+0.004852294921875j),(0.013671875+0.00439453125j),(0.013671875+0.0048828125j),(0.013671875+0.005859375j)
10,(-0.009307861328125-0.079010009765625j),(-0.009429931640625-0.0791015625j),(-0.00933837890625-0.078887939453125j),(-0.0087890625-0.0791015625j),(-0.0087890625-0.0791015625j),(-0.009765625-0.078125j)
11,(0.094940185546875+0.092620849609375j),(0.094970703125+0.092803955078125j),(0.09490966796875+0.0927734375j),(0.0947265625+0.0927734375j),(0.0947265625+0.0927734375j),(0.095703125+0.091796875j)
12,(-0.005584716796875+0.053741455078125j),(-0.005706787109375+0.0538330078125j),(-0.005645751953125+0.0537109375j),(-0.00537109375+0.0537109375j),(-0.005859375+0.0537109375j),(-0.005859375+0.0546875j)
13,(-0.00396728515625-0.011016845703125j),(-0.003692626953125-0.0108642578125j),(-0.00372314453125-0.010955810546875j),(-0.00390625-0.01123046875j),(-0.00390625-0.0107421875j),(-0.00390625-0.01171875j)
14,(-0.0313720703125-0.07122802734375j),(-0.031280517578125-0.071380615234375j),(-0.0313720703125-0.0714111328125j),(-0.0322265625-0.0712890625j),(-0.03125-0.0712890625j),(-0.03125-0.0703125j)
15,(-0.01708984375-0.056854248046875j),(-0.016937255859375-0.05682373046875j),(-0.0169677734375-0.056488037109375j),(-0.01708984375-0.05615234375j),(-0.0166015625-0.056640625j),(-0.017578125-0.056640625j)
16,(0.03472900390625-0.0830078125j),(0.0347900390625-0.0828857421875j),(0.034912109375-0.083251953125j),(0.03466796875-0.0830078125j),(0.03515625-0.0830078125j),(0.03515625-0.08203125j)
17,(-0.04376220703125+0.00128173828125j),(-0.043701171875+0.0013427734375j),(-0.043701171875+0.00146484375j),(-0.04345703125+0.00146484375j),(-0.0439453125+0.001953125j),(-0.04296875+0.001953125j)
18,(0.04681396484375-0.018951416015625j),(0.0467529296875-0.0186767578125j),(0.046875-0.0185546875j),(0.046875-0.01953125j),(0.046875-0.0185546875j),(0.046875-0.01953125j)
19,(0.026611328125+0.034454345703125j),(0.0262451171875+0.0343017578125j),(0.026611328125+0.034423828125j),(0.0263671875+0.03466796875j),(0.02734375+0.0341796875j),(0.02734375+0.03515625j)
