,0,1
0,"[16, 16, 16, 16, 16, 16]",58.37633094913679
1,"[15, 16, 16, 16, 16, 16]",58.223503797181884
2,"[14, 16, 16, 16, 16, 16]",57.71034546837506
3,"[13, 16, 16, 16, 16, 16]",56.58781496393996
4,"[12, 16, 16, 16, 16, 16]",53.799049965168926
5,"[11, 16, 16, 16, 16, 16]",49.62175877516128
6,"[10, 16, 16, 16, 16, 16]",44.549150331932466
7,"[13, 16, 16, 16, 16, 16]",56.58781496393996
8,"[13, 15, 16, 16, 16, 16]",56.4101733564076
9,"[13, 14, 16, 16, 16, 16]",55.86818964103161
10,"[13, 13, 16, 16, 16, 16]",54.03336955071004
11,"[13, 12, 16, 16, 16, 16]",50.802690633054205
12,"[13, 11, 16, 16, 16, 16]",46.28970939401298
13,"[13, 10, 16, 16, 16, 16]",41.03474720622032
14,"[13, 13, 16, 16, 16, 16]",54.03336955071004
15,"[13, 13, 15, 16, 16, 16]",53.905906752519165
16,"[13, 13, 14, 16, 16, 16]",53.44593660321968
17,"[13, 13, 13, 16, 16, 16]",51.41893446958892
18,"[13, 13, 12, 16, 16, 16]",47.84292865254629
19,"[13, 13, 11, 16, 16, 16]",43.13691953135888
20,"[13, 13, 14, 16, 16, 16]",53.44593660321968
21,"[13, 13, 14, 15, 15, 16]",52.577297899227624
22,"[13, 13, 14, 14, 14, 16]",50.52238204489694
23,"[13, 13, 14, 13, 13, 16]",47.05784077374895
24,"[13, 13, 14, 12, 12, 16]",42.39201101361453
