,0,1,2,3,4,5,6
0,(0.2969970703125+0j),(-0.049468994140625+0j),(0.04852294921875+0j),(0.169677734375+0j),(0.0841064453125+0j),(0.14251708984375+0j),(0.018218994140625+0j)
1,(0.402740478515625+0j),(0.450775146484375+0j),(0.331634521484375+0j),(0.037353515625+0j),(-0.0228271484375+0j),(-0.106109619140625+0j),(-0.050811767578125-0.05023193359375j)
2,(0.914093017578125+0j),(0.888275146484375+0j),(0.722137451171875+0j),(0.45751953125+0j),(0.200897216796875+0j),(-0.058380126953125+0j),(-0.0340576171875-0.01617431640625j)
3,(-0.607208251953125+0j),(-0.0279541015625+0j),(-0.00885009765625+0j),(-0.024169921875+0j),(-0.18939208984375+0j),-0.083282470703125j,(0.013916015625+0.027008056640625j)
4,(-0.8692626953125+0j),(-0.404144287109375+0j),(-0.025238037109375+0j),(-0.001495361328125+0j),(0.085601806640625+0j),(0.042816162109375-0.128326416015625j),(0.0106201171875-0.055328369140625j)
5,(0.648529052734375+0j),(-0.00555419921875+0j),(-0.105987548828125+0j),(-0.0830078125+0j),(0.04254150390625-0.04254150390625j),(-0.037139892578125-0.079681396484375j),(-0.01055908203125+0.001190185546875j)
6,(-0.3338623046875+0j),(0.040618896484375+0j),(0.09637451171875+0j),(-0.055755615234375+0j),-0.25665283203125j,(0.042816162109375+0.128326416015625j),(0.0093994140625-0.0069580078125j)
7,(-0.2552490234375+0j),(-0.362548828125+0j),(-0.181182861328125+0j),(-0.354644775390625+0j),(-0.116851806640625-0.116851806640625j),(0.03717041015625-0.0797119140625j),(0.026336669921875+0.00616455078125j)
8,(0.629730224609375+0j),(0.812164306640625+0j),(0.290802001953125+0j),(-0.121124267578125+0j),(-0.060546875+0.011871337890625j),(-0.0103759765625-0.067718505859375j),(0.002838134765625-0.10400390625j)
9,(-0.633331298828125+0j),(-0.64373779296875+0j),(-0.2569580078125+0j),(0.271881103515625-0.11260986328125j),(0.140350341796875-0.045684814453125j),(0.031585693359375-0.04296875j),(0.026702880859375+0.000274658203125j)
10,(0.819366455078125+0j),(0.8779296875+0j),(0.19287109375+0j),(0.1871337890625-0.1871337890625j),(0.039794921875-0.1473388671875j),(-0.0501708984375+0.079620361328125j),(0.006622314453125-0.0849609375j)
11,(-0.017669677734375+0j),(-0.4937744140625+0j),(-0.03948974609375+0j),(0.005859375-0.01416015625j),(-0.07720947265625-0.040252685546875j),(-0.002716064453125-0.108795166015625j),(0.059417724609375+0.0191650390625j)
12,(-0.857330322265625+0j),(-0.148956298828125+0j),(0.022216796875+0j),0.023712158203125j,(-0.060546875-0.0118408203125j),(-0.050140380859375-0.07958984375j),(-0.023712158203125-0.09417724609375j)
13,(0.83563232421875+0j),(0.264190673828125+0j),(-0.06005859375+0j),(0.0087890625+0.021209716796875j),(0.04571533203125-0.14031982421875j),(0.002716064453125-0.1087646484375j),(0.0233154296875-0.0068359375j)
14,(0.14599609375+0j),(0.1470947265625+0j),(-0.2078857421875+0j),(-0.107574462890625-0.107574462890625j),(-0.039764404296875-0.147369384765625j),(-0.0103759765625+0.067779541015625j),(0.04266357421875-0.027984619140625j)
15,(-0.842529296875+0j),(-0.50543212890625+0j),(-0.52813720703125+0j),(-0.1602783203125-0.066375732421875j),(-0.040283203125-0.07720947265625j),(-0.03155517578125-0.042999267578125j),(0.00439453125-0.051788330078125j)
16,(0.677154541015625+0j),(0.146514892578125+0j),(-0.097991943359375+0j),(-0.048980712890625-0.26068115234375j),(-0.061187744140625-0.0330810546875j),(-0.08782958984375-0.1141357421875j),(-0.0291748046875-0.0416259765625j)
17,(0.54962158203125+0j),(0.212493896484375+0j),(0.116851806640625-0.02325439453125j),(0.096160888671875+0.17803955078125j),(-0.005340576171875+0.023101806640625j),(0.01971435546875+0.081787109375j),(-0.009735107421875-0.031005859375j)
18,(0.4803466796875+0j),(0.55596923828125+0j),(0.15350341796875-0.063568115234375j),(-0.0543212890625-0.348236083984375j),(-0.114471435546875-0.1951904296875j),(0.026641845703125+0.0810546875j),(-0.0159912109375+0.05303955078125j)
19,(0.3150634765625+0j),(0.01025390625+0j),(-0.015869140625+0.0106201171875j),(0.118255615234375+0.19415283203125j),(0.04473876953125+0.14044189453125j),(-0.05865478515625+0.0250244140625j),(-0.01434326171875+0.051513671875j)
20,(0.98541259765625+0j),(0.3536376953125+0j),(-0.267913818359375+0.267913818359375j),(-0.07342529296875+0.194488525390625j),(0.012237548828125-0.227569580078125j),(-0.070404052734375-0.14385986328125j),(-0.02642822265625-0.01458740234375j)
21,(-0.975799560546875+0j),(-0.206451416015625+0j),(0.055816650390625-0.083526611328125j),(-0.10687255859375-0.1318359375j),(0.18133544921875+0.03778076171875j),(0.083648681640625-0.026092529296875j),(-0.138336181640625-0.082611083984375j)
22,(0.9488525390625+0j),(0.152130126953125+0j),(-0.021331787109375+0.051513671875j),(-0.174652099609375-0.042144775390625j),(-0.153045654296875-0.0601806640625j),(0.0826416015625-0.08367919921875j),(-0.0770263671875+0.05889892578125j)
23,(0.285491943359375+0j),(0.000152587890625+0j),(-0.035369873046875+0.1778564453125j),(-0.02880859375+0.08673095703125j),(-0.0140380859375-0.0899658203125j),(0.063873291015625-0.097686767578125j),(0.0968017578125+0.048309326171875j)
24,(-0.494110107421875+0j),(-0.2305908203125+0j),-0.521392822265625j,(-0.048980712890625+0.260711669921875j),(0.012237548828125+0.22760009765625j),(0.0826416015625+0.083740234375j),(0.040008544921875+0.024322509765625j)
25,(0.224884033203125+0j),(0.129791259765625+0j),(0.075439453125+0.379302978515625j),(-0.057861328125-0.193878173828125j),(-0.037750244140625-0.18133544921875j),(-0.0638427734375-0.09765625j),(0.043304443359375+0.006500244140625j)
26,(-0.3243408203125+0j),(-0.492218017578125+0j),(-0.26214599609375-0.632904052734375j),(0.348236083984375+0.054351806640625j),(0.153045654296875-0.060150146484375j),(-0.070404052734375+0.143890380859375j),(0.073272705078125-0.090667724609375j)
27,(0.300628662109375+0j),(0.414764404296875+0j),(0.252349853515625+0.377685546875j),(-0.220855712890625+0.05364990234375j),(-0.0899658203125-0.014007568359375j),(-0.083648681640625-0.026123046875j),(0.00347900390625-0.02008056640625j)
28,(0.40850830078125+0j),(0.193389892578125+0j),(0.12103271484375+0.12103271484375j),(0.073455810546875+0.1944580078125j),(-0.06121826171875+0.03314208984375j),(0.026641845703125-0.081024169921875j),(-0.020965576171875+0.01239013671875j)
29,(0.0484619140625+0j),(-0.384307861328125+0j),(-0.26959228515625-0.180145263671875j),(-0.01763916015625-0.1688232421875j),(-0.0230712890625+0.00537109375j),(0.058685302734375+0.025054931640625j),(0.13555908203125-0.04559326171875j)
30,(-0.802520751953125+0j),(-0.562896728515625+0j),(-0.327972412109375-0.135833740234375j),(-0.042144775390625-0.174652099609375j),(0.114501953125-0.1951904296875j),(-0.087860107421875+0.114166259765625j),(-0.053741455078125+0.09796142578125j)
