,0,1
0,"[16, 16, 16, 16, 16, 16]",45.08569130262244
1,"[15, 16, 16, 16, 16, 16]",45.073694590690394
2,"[14, 16, 16, 16, 16, 16]",45.09189122062366
3,"[13, 16, 16, 16, 16, 16]",45.111709932263075
4,"[12, 16, 16, 16, 16, 16]",45.09305242863537
5,"[11, 16, 16, 16, 16, 16]",44.88257742544328
6,"[12, 16, 16, 16, 16, 16]",45.09305242863537
7,"[12, 15, 16, 16, 16, 16]",45.100153612319836
8,"[12, 14, 16, 16, 16, 16]",45.10173721626239
9,"[12, 13, 16, 16, 16, 16]",45.05650587670558
10,"[12, 12, 16, 16, 16, 16]",45.041900188929766
11,"[12, 11, 16, 16, 16, 16]",44.85236920400978
12,"[12, 12, 16, 16, 16, 16]",45.041900188929766
13,"[12, 12, 15, 16, 16, 16]",45.03617730436762
14,"[12, 12, 14, 16, 16, 16]",45.03617730436762
15,"[12, 12, 13, 16, 16, 16]",45.014224905483125
16,"[12, 12, 12, 16, 16, 16]",44.98469866902259
17,"[12, 12, 13, 16, 16, 16]",45.014224905483125
18,"[12, 12, 13, 15, 16, 16]",45.01172857104251
19,"[12, 12, 13, 14, 16, 16]",45.01172857104251
20,"[12, 12, 13, 13, 16, 16]",45.01172857104251
21,"[12, 12, 13, 12, 16, 16]",45.01172857104251
22,"[12, 12, 13, 11, 16, 16]",45.01172857104251
23,"[12, 12, 13, 10, 16, 16]",45.01172857104251
24,"[12, 12, 13, 9, 16, 16]",43.86945548696514
