,0,1
0,"[16, 16, 16, 16, 16, 16]",59.65858044053227
1,"[15, 16, 16, 16, 16, 16]",59.64547415283931
2,"[14, 16, 16, 16, 16, 16]",59.581574260605755
3,"[13, 16, 16, 16, 16, 16]",59.26102890049782
4,"[12, 16, 16, 16, 16, 16]",58.17441193643127
5,"[11, 16, 16, 16, 16, 16]",53.875041416331435
6,"[12, 16, 16, 16, 16, 16]",58.17441193643127
7,"[12, 15, 16, 16, 16, 16]",58.1522754059103
8,"[12, 14, 16, 16, 16, 16]",57.99455199811083
9,"[12, 13, 16, 16, 16, 16]",57.47044557271815
10,"[12, 12, 16, 16, 16, 16]",54.44857333291008
11,"[12, 13, 16, 16, 16, 16]",57.47044557271815
12,"[12, 13, 15, 16, 16, 16]",57.46251895093127
13,"[12, 13, 14, 16, 16, 16]",57.18778831175557
14,"[12, 13, 13, 16, 16, 16]",55.27922266569255
15,"[12, 13, 12, 16, 16, 16]",52.74585795400699
16,"[12, 13, 13, 16, 16, 16]",55.27922266569255
17,"[12, 13, 13, 15, 15, 16]",55.054979761049275
18,"[12, 13, 13, 14, 14, 16]",53.76997429632846
