,0,1,2,3,4,5,6
0,(-0.296295166015625+0j),(-0.285308837890625+0j),(-0.08123779296875+0j),(-0.129913330078125+0j),(0.049224853515625+0j),(0.07391357421875+0j),(0.031829833984375+0j)
1,(-0.139617919921875+0j),(-0.18621826171875+0j),(-0.3472900390625+0j),(-0.17095947265625+0j),(0.01409912109375+0j),(-0.01025390625+0j),(-0.039306640625+0.02471923828125j)
2,(-0.0926513671875+0j),(-0.006195068359375+0j),(0.024871826171875+0j),(0.11895751953125+0j),(0.0986328125+0j),(-0.024688720703125+0j),(-0.000244140625+0.020111083984375j)
3,(-0.31304931640625+0j),(-0.4036865234375+0j),(-0.502227783203125+0j),(-0.24713134765625+0j),(-0.03460693359375+0j),-0.02435302734375j,(0.055023193359375+0.12213134765625j)
4,(0.02490234375+0j),(0.1612548828125+0j),(0.215606689453125+0j),(0.2283935546875+0j),(-0.17913818359375+0j),(-0.089569091796875-0.010162353515625j),(-0.02166748046875+0.082489013671875j)
5,(-0.215179443359375+0j),(0.273529052734375+0j),(0.043212890625+0j),(0.19915771484375+0j),(-0.130859375+0.130859375j),(0.009674072265625+0.140533447265625j),(0.095184326171875-0.0357666015625j)
6,(-0.918182373046875+0j),(-0.032073974609375+0j),(-0.198822021484375+0j),(0.07830810546875+0j),-0.02032470703125j,(-0.089569091796875+0.010162353515625j),(-0.030731201171875-0.0535888671875j)
7,(-0.162933349609375+0j),(0.26416015625+0j),(0.340972900390625+0j),(0.177886962890625+0j),(0.150238037109375+0.150238037109375j),(-0.009674072265625+0.140533447265625j),(0.024261474609375-0.00457763671875j)
8,(-0.952667236328125+0j),(-0.757781982421875+0j),(-0.1785888671875+0j),(0.048675537109375+0j),(0.024322509765625+0.006378173828125j),(0.04449462890625+0.06878662109375j),(-0.039947509765625+0.065185546875j)
9,(-0.795074462890625+0j),(-0.153350830078125+0j),(0.00537109375+0j),(-0.16290283203125+0.067474365234375j),(-0.051605224609375+0.10577392578125j),(-0.087860107421875+0.09619140625j),(0.000946044921875+0.0537109375j)
10,(-0.472381591796875+0j),(0.036865234375+0j),(0.21307373046875+0j),(-0.0665283203125+0.0665283203125j),(0.064697265625+0.1312255859375j),(-0.020172119140625-0.062408447265625j),(-0.022064208984375+0.059417724609375j)
11,(0.93115234375+0j),(0.570220947265625+0j),(0.007965087890625+0j),(-0.09759521484375+0.23565673828125j),(-0.124114990234375+0.086639404296875j),(0.009552001953125-0.0362548828125j),(-0.053863525390625+0.012603759765625j)
12,(-0.036895751953125+0j),(0.156402587890625+0j),(0.2412109375+0j),0.012786865234375j,(0.024322509765625-0.006378173828125j),(-0.020172119140625+0.062408447265625j),(-0.014862060546875+0.0130615234375j)
13,(0.0933837890625+0j),(-0.1669921875+0j),(0.355133056640625+0j),(0.059661865234375+0.144073486328125j),(-0.105743408203125+0.051605224609375j),(-0.009552001953125-0.0362548828125j),(-0.01739501953125+0.05474853515625j)
14,(0.834808349609375+0j),(0.690338134765625+0j),(0.35546875+0j),(0.195953369140625+0.195953369140625j),(-0.064697265625+0.1312255859375j),(0.04449462890625-0.06878662109375j),(-0.041839599609375-0.11883544921875j)
15,(0.7974853515625+0j),(0.137725830078125+0j),(0.01483154296875+0j),(-0.150634765625-0.0623779296875j),(0.086639404296875-0.124114990234375j),(0.087860107421875+0.09619140625j),(-0.083343505859375+0.045318603515625j)
16,(0.1351318359375+0j),(0.122833251953125+0j),(-0.204071044921875+0j),(-0.102020263671875+0.289581298828125j),(-0.045623779296875+0.16937255859375j),(-0.04864501953125+0.071258544921875j),(-0.0123291015625-0.012176513671875j)
17,(-0.5399169921875+0j),(-0.50836181640625+0j),(0.157989501953125-0.03143310546875j),(0.094482421875+0.062103271484375j),(0.187744140625+0.055694580078125j),(0.048126220703125-0.031005859375j),(0.05426025390625-0.0203857421875j)
18,(0.046539306640625+0j),(0.055938720703125+0j),(-0.0286865234375+0.01190185546875j),(0.01934814453125+0.08734130859375j),(-0.05169677734375-0.02685546875j),(0.003021240234375+0.098114013671875j),(0.04486083984375-0.020721435546875j)
19,(-0.281829833984375+0j),(-0.600799560546875+0j),(0.081939697265625-0.05474853515625j),(-0.115203857421875-0.2611083984375j),(-0.091461181640625-0.117706298828125j),(0.086700439453125-0.13958740234375j),(-0.03692626953125-0.02276611328125j)
20,(0.91552734375+0j),(0.26995849609375+0j),(-0.038421630859375+0.038421630859375j),(0.010772705078125+0.0491943359375j),(-0.056396484375+0.12017822265625j),(0.028900146484375+0.024566650390625j),(-0.00531005859375-0.04931640625j)
