,0,1,2,3,4,5,6
0,(-0.082763671875+0j),(-0.3787841796875+0j),(0.02227783203125+0j),(0.1112060546875+0j),(0.0469970703125+0j),(-0.044097900390625+0j),(0.00579833984375+0j)
1,(0.755706787109375+0j),(0.18658447265625+0j),(-0.268798828125+0j),(-0.15625+0j),(0.050201416015625+0j),(0.05572509765625+0j),(-0.012115478515625-0.0130615234375j)
2,(-0.936279296875+0j),(-0.14190673828125+0j),(0.220703125+0j),(0.006591796875+0j),(-0.13519287109375+0j),(0.091094970703125+0j),(-0.022064208984375+0.022216796875j)
3,(-0.43511962890625+0j),(-0.2557373046875+0j),(-0.09906005859375+0j),(0.040771484375+0j),(0.06121826171875+0j),0.0054931640625j,(-0.00555419921875-0.0279541015625j)
4,(0.923553466796875+0j),(0.9508056640625+0j),(0.62408447265625+0j),(-0.0172119140625+0j),(0.064208984375+0j),(0.0321044921875-0.070892333984375j),(-0.00018310546875-0.070404052734375j)
5,(0.32861328125+0j),(0.558135986328125+0j),(0.3162841796875+0j),(0.25665283203125+0j),(-0.145965576171875+0.145965576171875j),(-0.06573486328125+0.0802001953125j),(0.10687255859375+0.0107421875j)
6,(-0.74322509765625+0j),(-0.6611328125+0j),(-0.4315185546875+0j),(-0.276947021484375+0j),-0.14178466796875j,(0.0321044921875+0.070892333984375j),(-0.01446533203125-0.04010009765625j)
7,(-0.303192138671875+0j),(-0.218170166015625+0j),(0.073883056640625+0j),(0.0816650390625+0j),(0.01446533203125+0.01446533203125j),(0.06573486328125+0.0802001953125j),(0.04913330078125+0.081787109375j)
8,(0.759490966796875+0j),(-0.05584716796875+0j),(0.20013427734375+0j),(-0.08892822265625+0j),(-0.044464111328125-0.320648193359375j),(0.042938232421875-0.17083740234375j),(-0.016815185546875+0.004638671875j)
9,(-0.11846923828125+0j),(0.02447509765625+0j),(-0.043731689453125+0j),(-0.103973388671875+0.043060302734375j),(-0.06341552734375-0.006011962890625j),(-0.04327392578125+0.030029296875j),(0.103302001953125+0.035003662109375j)
10,(-0.942718505859375+0j),(-0.362091064453125+0j),(-0.207489013671875+0j),(0.151397705078125-0.151397705078125j),(0.130340576171875-0.02105712890625j),(-0.08740234375-0.1497802734375j),(-0.04205322265625+0.052734375j)
11,(0.7923583984375+0j),(0.48150634765625+0j),(0.180633544921875+0j),(-0.053497314453125+0.129180908203125j),(-0.023162841796875+0.066070556640625j),(-0.036041259765625+0.0201416015625j),(0.015869140625+0.054840087890625j)
12,(-0.740234375+0j),(-0.781494140625+0j),(-0.65850830078125+0j),-0.64129638671875j,(-0.044464111328125+0.320648193359375j),(-0.08740234375+0.1497802734375j),(-0.02569580078125+0.0849609375j)
13,(0.28253173828125+0j),(0.25262451171875+0j),(0.196990966796875+0j),(-0.0228271484375-0.055084228515625j),(0.006011962890625+0.063385009765625j),(0.036041259765625+0.020111083984375j),(-0.055389404296875+0.02825927734375j)
14,(0.2391357421875+0j),(-0.268157958984375+0j),(-0.12237548828125+0j),(0.109283447265625+0.109283447265625j),(-0.130340576171875-0.02105712890625j),(0.042938232421875+0.17083740234375j),(0.038482666015625-0.0404052734375j)
15,(-0.078643798828125+0j),(0.30169677734375+0j),(0.08941650390625+0j),(0.007171630859375+0.002960205078125j),(0.066070556640625-0.023162841796875j),(0.04327392578125+0.030029296875j),(0.02667236328125+0.029815673828125j)
16,(0.9239501953125+0j),(0.42333984375+0j),(-0.40106201171875+0j),(-0.200531005859375+0.12799072265625j),(-0.020751953125+0.027984619140625j),(-0.03900146484375+0.08270263671875j),(0.0455322265625+0.00274658203125j)
17,(-0.646881103515625+0j),(-0.724151611328125+0j),(0.446624755859375-0.088836669921875j),(0.2166748046875-0.077880859375j),(0.13037109375-0.096954345703125j),(-0.005126953125-0.038238525390625j),(0.06610107421875-0.095123291015625j)
18,(0.20947265625+0j),(0.583282470703125+0j),(-0.334991455078125+0.13873291015625j),(-0.137939453125+0.140777587890625j),(-0.0572509765625+0.13739013671875j),(0.01824951171875-0.0546875j),(-0.020233154296875-0.0950927734375j)
19,(-0.77276611328125+0j),(0.0576171875+0j),(-0.130279541015625+0.0870361328125j),(-0.148712158203125-0.08154296875j),(-0.140625+0.020477294921875j),(-0.0587158203125-0.135498046875j),(0.063018798828125+0.00372314453125j)
20,(0.931182861328125+0j),(0.29736328125+0j),(0.23101806640625-0.23101806640625j),(0.15899658203125-0.072021484375j),(-0.17974853515625+0.100006103515625j),(-0.088165283203125+0.09033203125j),(-0.06170654296875-0.0648193359375j)
21,(-0.710357666015625+0j),(0.07440185546875+0j),(0.134368896484375-0.20111083984375j),(0.0440673828125-0.11602783203125j),(0.07452392578125-0.04754638671875j),(0.0040283203125+0.01513671875j),(-0.1318359375+0.045623779296875j)
22,(0.026092529296875+0j),(-0.201904296875+0j),(-0.087860107421875+0.212127685546875j),(0.0234375+0.13397216796875j),(0.00341796875+0.0806884765625j),(-0.091583251953125+0.0096435546875j),(-0.04608154296875-0.03759765625j)
23,(0.66522216796875+0j),(0.365936279296875+0j),(-0.056976318359375+0.28643798828125j),(-0.132568359375+0.12249755859375j),(-0.066436767578125+0.077850341796875j),(-0.06268310546875-0.07049560546875j),(0.03076171875-0.0614013671875j)
24,(0.7664794921875+0j),(0.45611572265625+0j),0.2559814453125j,(-0.200531005859375-0.12799072265625j),(-0.17974853515625-0.100006103515625j),(-0.091583251953125-0.00970458984375j),(0.048919677734375+0.0755615234375j)
25,(-0.804840087890625+0j),(-0.1119384765625+0j),(-0.0133056640625-0.06689453125j),(0.208251953125-0.09814453125j),(0.04754638671875-0.07452392578125j),(0.06268310546875-0.07049560546875j),(-0.05084228515625-0.092071533203125j)
26,(0.754547119140625+0j),(-0.052886962890625+0j),(0.05914306640625+0.142822265625j),(-0.140777587890625+0.137908935546875j),(-0.00341796875+0.08062744140625j),(-0.088165283203125-0.09033203125j),(-0.0771484375-0.030426025390625j)
27,(0.685272216796875+0j),(-0.1202392578125+0j),(-0.167144775390625-0.250152587890625j),(0.16278076171875+0.0474853515625j),(0.07781982421875-0.06646728515625j),(-0.0040283203125+0.01513671875j),(-0.0576171875-0.05157470703125j)
28,(-0.36846923828125+0j),(-0.535552978515625+0j),(0.08697509765625+0.08697509765625j),(-0.15899658203125-0.072021484375j),(-0.020751953125-0.027984619140625j),(0.01824951171875+0.0546875j),(0.0430908203125+0.100433349609375j)
29,(0.512939453125+0j),(0.141357421875+0j),(-0.0462646484375-0.030914306640625j),(-0.113189697265625-0.0509033203125j),(0.096954345703125-0.130340576171875j),(0.0587158203125-0.135498046875j),(0.0494384765625-0.031646728515625j)
30,(-0.54583740234375+0j),(0.0234375+0j),(0.13470458984375+0.0557861328125j),(0.13397216796875+0.02337646484375j),(0.0572509765625+0.13739013671875j),(-0.03900146484375-0.08270263671875j),(-0.01690673828125-0.06048583984375j)
31,(-0.692352294921875+0j),(-0.122894287109375+0j),(-0.20819091796875-0.041412353515625j),(-0.00714111328125-0.180389404296875j),(0.020477294921875-0.140655517578125j),(0.005157470703125-0.038238525390625j),(-0.049835205078125+0.108734130859375j)
32,(-0.674774169921875+0j),(0.2960205078125+0j),(0.14801025390625-0.25030517578125j),(0.16326904296875-0.32415771484375j),(0.030853271484375-0.2467041015625j),(-0.06195068359375-0.12176513671875j),(-0.0499267578125+0j)
33,(-0.38250732421875+0j),(0.56634521484375-0.055755615234375j),(0.279388427734375-0.06634521484375j),(0.25091552734375+0.104339599609375j),(0.10302734375+0.1351318359375j),(0.0377197265625+0.095672607421875j),(-0.049835205078125-0.10870361328125j)
34,(0.6524658203125+0j),(-0.77911376953125+0.15496826171875j),(-0.35308837890625+0.26080322265625j),(-0.425018310546875+0.138946533203125j),(-0.15472412109375+0.003173828125j),(0.0927734375-0.12493896484375j),(-0.016937255859375+0.06048583984375j)
35,(-0.07635498046875+0j),(-0.171661376953125+0.05206298828125j),(0.034698486328125+0.42333984375j),(-0.12359619140625+0.0482177734375j),(-0.027587890625+0.05621337890625j),(0.039459228515625-0.0653076171875j),(0.0494384765625+0.03167724609375j)
36,(0.978057861328125+0j),(-0.025177001953125+0.01043701171875j),(-0.13385009765625-0.28753662109375j),(-0.1015625-0.169281005859375j),(0.132415771484375-0.07745361328125j),(0.13409423828125+0.096435546875j),(0.0430908203125-0.100433349609375j)
37,(0.78765869140625+0j),(-0.202423095703125+0.108184814453125j),(0.083740234375+0.400146484375j),(-0.04486083984375+0.16595458984375j),(0.082794189453125-0.126373291015625j),(0.072509765625-0.02642822265625j),(-0.0576171875+0.05157470703125j)
38,(-0.579071044921875+0j),(-0.068267822265625+0.04559326171875j),(-0.09747314453125-0.071990966796875j),(0.1156005859375-0.13262939453125j),(0.13580322265625+0.27032470703125j),(-0.001708984375-0.17388916015625j),(-0.0771484375+0.0303955078125j)
39,(-0.133148193359375+0j),(-0.06573486328125+0.053924560546875j),(-0.1278076171875-0.088714599609375j),(0.068450927734375+0.064208984375j),(0.062255859375+0.07354736328125j),(-0.0999755859375-0.01025390625j),(-0.050811767578125+0.09210205078125j)
40,(-0.871185302734375+0j),(0.576507568359375-0.576507568359375j),(0.17852783203125-0.397979736328125j),(-0.0152587890625+0.0738525390625j),(-0.0667724609375+0.053070068359375j),(0.04925537109375+0.06231689453125j),(0.048919677734375-0.0755615234375j)
41,(0.16741943359375+0j),(-0.090667724609375+0.110504150390625j),(0.22247314453125+0.2750244140625j),(-0.039031982421875-0.1685791015625j),(0.064056396484375-0.1884765625j),(0.16448974609375-0.04083251953125j),(0.030792236328125+0.061431884765625j)
42,(0.218536376953125+0j),(-0.32257080078125+0.482757568359375j),(-0.4969482421875+0.01708984375j),(0.13702392578125+0.0352783203125j),(0.165283203125+0.071533203125j),(-0.11602783203125-0.00921630859375j),(-0.04608154296875+0.03759765625j)
43,(0.170623779296875+0j),(0.146514892578125-0.274139404296875j),(-0.28192138671875-0.326904296875j),(0.407135009765625-0.00274658203125j),(0.26495361328125+0.1068115234375j),(-0.14764404296875+0.1004638671875j),(-0.1318359375-0.045623779296875j)
44,(-0.822784423828125+0j),(0.015777587890625-0.038116455078125j),(-0.06927490234375-0.051025390625j),(-0.118255615234375+0.03228759765625j),(0.051513671875+0.020782470703125j),(0.00762939453125+0.0245361328125j),(-0.06170654296875+0.0648193359375j)
45,(0.22271728515625+0j),(0.0086669921875-0.02862548828125j),(-0.1734619140625-0.0682373046875j),(0.167144775390625-0.208404541015625j),(-0.058837890625+0.08697509765625j),(-0.118408203125+0.031951904296875j),(0.063018798828125-0.00372314453125j)
46,(-0.77545166015625+0j),(0.098968505859375-0.497528076171875j),(0.328643798828125-0.1932373046875j),(0.193511962890625+0.107818603515625j),(-0.0362548828125+0.02825927734375j),(0.04388427734375-0.00372314453125j),(-0.020233154296875+0.0950927734375j)
47,(0.682037353515625+0j),(-0.037261962890625+0.378509521484375j),(0.26470947265625+0.2171630859375j),(0.122772216796875+0.216400146484375j),(-0.177978515625-0.0230712890625j),(0.055023193359375-0.0595703125j),(0.06610107421875+0.095123291015625j)
48,(-0.077301025390625+0j),-0.5006103515625j,(0.14801025390625+0.25030517578125j),(-0.0152587890625-0.0738525390625j),(0.051483154296875-0.020782470703125j),(0.04388427734375+0.00372314453125j),(0.0455322265625-0.00274658203125j)
49,(-0.801422119140625+0j),(-0.007568359375-0.076904296875j),(0.283477783203125-0.045623779296875j),(0.09161376953125+0.14678955078125j),(-0.08697509765625+0.058807373046875j),(-0.055023193359375-0.059600830078125j),(0.02667236328125-0.029815673828125j)
50,(0.95709228515625+0j),(0.072906494140625+0.366607666015625j),(-0.43408203125+0.06524658203125j),(-0.0352783203125-0.13702392578125j),(0.0362548828125+0.028228759765625j),(0.00762939453125-0.024505615234375j),(0.038482666015625+0.0404052734375j)
51,(0.888031005859375+0j),(0.241058349609375+0.794586181640625j),(-0.377838134765625-0.19403076171875j),(-0.285980224609375-0.289794921875j),(-0.0230712890625-0.178009033203125j),(0.118408203125+0.031951904296875j),(-0.055389404296875-0.028228759765625j)
52,(-0.33642578125+0j),(-0.24249267578125-0.58551025390625j),(0.287506103515625+0.133880615234375j),(0.11822509765625+0.03228759765625j),(-0.066741943359375-0.053070068359375j),(-0.115997314453125+0.00921630859375j),(-0.02569580078125-0.0849609375j)
53,(0.859161376953125+0j),(0.369903564453125+0.69207763671875j),(-0.40167236328125+0.07574462890625j),(-0.26556396484375-0.0291748046875j),(0.188507080078125-0.064056396484375j),(0.147705078125+0.1004638671875j),(0.01580810546875-0.054840087890625j)
54,(-0.429931640625+0j),(-0.126678466796875-0.1895751953125j),(0.11981201171875+0.01800537109375j),(0.1077880859375+0.1934814453125j),(-0.165252685546875+0.071533203125j),(0.04925537109375-0.06231689453125j),(-0.04205322265625-0.052734375j)
55,(0.066650390625+0j),(-0.189849853515625-0.231353759765625j),(0.152008056640625-0.033050537109375j),(0.2398681640625-0.06622314453125j),(0.10687255859375+0.26495361328125j),(-0.16448974609375-0.04083251953125j),(0.10333251953125-0.0350341796875j)
56,(0.145721435546875+0j),(-0.219451904296875-0.219451904296875j),(-0.17852783203125-0.397979736328125j),(0.16326904296875+0.32415771484375j),(0.132415771484375+0.07745361328125j),(-0.001678466796875+0.17388916015625j),(-0.016815185546875-0.004638671875j)
57,(0.580963134765625+0j),(0.535614013671875+0.439544677734375j),(-0.100250244140625+0.3392333984375j),(0.103607177734375-0.251220703125j),(0.126312255859375-0.08282470703125j),(0.099945068359375-0.010284423828125j),(0.04913330078125-0.081817626953125j)
58,(-0.860321044921875+0j),(-0.67132568359375-0.448577880859375j),(0.363494873046875-0.33929443359375j),(-0.138946533203125+0.425018310546875j),(-0.135772705078125+0.270294189453125j),(0.13409423828125-0.096435546875j),(-0.01446533203125+0.040069580078125j)
59,(-0.92572021484375+0j),(-0.710357666015625-0.379669189453125j),(-0.194122314453125-0.385528564453125j),(0.053314208984375+0.12152099609375j),(0.073577880859375+0.062255859375j),(-0.072540283203125-0.0263671875j),(0.10687255859375-0.0107421875j)
60,(-0.70263671875+0j),(-0.15435791015625-0.063934326171875j),(-0.051025390625-0.06927490234375j),(0.1015625-0.16925048828125j),(0.030853271484375+0.2467041015625j),(0.0927734375+0.12493896484375j),(-0.00018310546875+0.070404052734375j)
61,(-0.230224609375+0j),(-0.355560302734375-0.10784912109375j),(-0.129425048828125-0.13409423828125j),(0.149017333984375+0.085601806640625j),(-0.1351318359375-0.10302734375j),(-0.0394287109375-0.0653076171875j),(-0.00555419921875+0.027923583984375j)
62,(0.59271240234375+0j),(0.558319091796875+0.111053466796875j),(0.09576416015625+0.368988037109375j),(-0.132598876953125+0.115570068359375j),(0.15472412109375+0.003173828125j),(-0.06195068359375+0.12176513671875j),(-0.0220947265625-0.022216796875j)
63,(0.446563720703125+0j),(0.56671142578125+0.0557861328125j),(0.32769775390625-0.099365234375j),(0.093841552734375+0.00299072265625j),(0.056243896484375-0.027557373046875j),(-0.0377197265625+0.095703125j),(-0.012115478515625+0.013031005859375j)
