,0,1
0,"[16, 16, 16, 16, 16, 16]",25.073024672823518
1,"[15, 16, 16, 16, 16, 16]",25.065169801422726
2,"[14, 16, 16, 16, 16, 16]",25.064910999690266
3,"[13, 16, 16, 16, 16, 16]",25.06251357558119
4,"[12, 16, 16, 16, 16, 16]",25.045717651098585
5,"[11, 16, 16, 16, 16, 16]",25.002921904478708
6,"[10, 16, 16, 16, 16, 16]",24.91856202549071
7,"[11, 16, 16, 16, 16, 16]",25.002921904478708
8,"[11, 15, 16, 16, 16, 16]",24.997228595584765
9,"[11, 16, 16, 16, 16, 16]",25.002921904478708
10,"[11, 16, 15, 16, 16, 16]",25.000695627713835
11,"[11, 16, 14, 16, 16, 16]",25.000695627713835
12,"[11, 16, 13, 16, 16, 16]",24.996220027782414
13,"[11, 16, 14, 16, 16, 16]",25.000695627713835
14,"[11, 16, 14, 15, 16, 16]",24.999203986200182
