,0,1
0,"[16, 16, 16, 16, 16, 16]",20.181403756294202
1,"[15, 16, 16, 16, 16, 16]",20.179674042064526
2,"[14, 16, 16, 16, 16, 16]",20.17574572579093
3,"[13, 16, 16, 16, 16, 16]",20.16557061115391
4,"[12, 16, 16, 16, 16, 16]",20.144433406316466
5,"[11, 16, 16, 16, 16, 16]",20.102814746944127
6,"[10, 16, 16, 16, 16, 16]",20.016417987839333
7,"[9, 16, 16, 16, 16, 16]",19.846675746139574
8,"[10, 16, 16, 16, 16, 16]",20.016417987839333
9,"[10, 15, 16, 16, 16, 16]",20.01444678808695
10,"[10, 14, 16, 16, 16, 16]",20.008587979269368
11,"[10, 13, 16, 16, 16, 16]",19.995042678582262
12,"[10, 14, 16, 16, 16, 16]",20.008587979269368
13,"[10, 14, 15, 16, 16, 16]",20.006511355292997
14,"[10, 14, 14, 16, 16, 16]",19.995409229786766
15,"[10, 14, 15, 16, 16, 16]",20.006511355292997
16,"[10, 14, 15, 15, 15, 16]",19.988535301945042
