,0,1
0,"[16, 16, 16, 16, 16, 16]",32.19327596321702
1,"[15, 16, 16, 16, 16, 16]",32.18668032900071
2,"[14, 16, 16, 16, 16, 16]",32.167384454992764
3,"[13, 16, 16, 16, 16, 16]",32.12746379855326
4,"[12, 16, 16, 16, 16, 16]",32.04371062249184
5,"[11, 16, 16, 16, 16, 16]",31.863377018965874
6,"[10, 16, 16, 16, 16, 16]",31.483091374808932
7,"[9, 16, 16, 16, 16, 16]",30.657726719619475
8,"[8, 16, 16, 16, 16, 16]",28.885621407538398
9,"[9, 16, 16, 16, 16, 16]",30.657726719619475
10,"[9, 15, 16, 16, 16, 16]",30.648167312696177
11,"[9, 14, 16, 16, 16, 16]",30.627123836855827
12,"[9, 13, 16, 16, 16, 16]",30.575512224600743
13,"[9, 12, 16, 16, 16, 16]",30.46494742978423
14,"[9, 11, 16, 16, 16, 16]",30.240000089034837
15,"[9, 10, 16, 16, 16, 16]",29.73447502185557
16,"[9, 11, 16, 16, 16, 16]",30.240000089034837
17,"[9, 11, 15, 16, 16, 16]",30.23252863285592
18,"[9, 11, 14, 16, 16, 16]",30.20826004426644
19,"[9, 11, 13, 16, 16, 16]",30.143463039733845
20,"[9, 11, 12, 16, 16, 16]",30.015910606200173
21,"[9, 11, 11, 16, 16, 16]",29.598517347566993
22,"[9, 11, 12, 16, 16, 16]",30.015910606200173
23,"[9, 11, 12, 15, 15, 16]",29.987358690904703
